"TAZ_NG","TAZ_TRM_6.2","County","ATYPE","HH","HH_POP","MEANINC","Stud_GQ","Other_NonInst_GQ","Inst_GQ","Total_POP","StudGQ_NCSU","StudGQ_UNC","StudGQ_DUKE","StudGQ_NCCU","BuildingS_NCSU","BuildingS_UNC","BuildingS_DUKE","BuildingS_NCCU","Industry","Office","Service_RateLow","Service_RateHigh","Retail","IndOff_EarnLow","IndOff_EarnHigh","Service_EarnLow","Service_EarnHigh","Retail_EarnLow","Retail_EarnHigh","ADT","PCTCV","PCTAUTOEE","PCTCVEE","ZONEAREA","SHORTWALKA","LONGWALKAM","SHORTWALKO","LONGWALKOP","DISTGROUP","EXTERNAL","District","AVEBLOCK_P","AVEBLOCK_A","RoadwayLen","NMPathLen","ENROLLMENT","PASA","PrkRestrict","PASAYear","PrkCosW1","PrkCosW2","PrkCosW3","PrkCosO1","PrkCosO2","PrkCosO3","PrkCosU1","PrkCosU2","PrkCosU3","Campus","Campus_NCSU","Campus_UNC","Campus_DUKE","Campus_NCCU","In_ShortWalk_NCSU","In_ShortWalk_UNC","In_ShortWalk_DUKE","In_ShortWalk_NCCU","Housing_NCSU","Housing_UNC","Housing_DUKE","Housing_NCCU","NCSU_OFF","UNC_OFF","DUKE_OFF","NCCU_OFF","TOT_Area1","TOT_POP1","TOT_EMP1","EmpDen1","Density1","TRM_6.2_Fill","lehd_emp"
1878,1878,"Wake",2,0,0,72720,0,0,0,0,0,0,0,0,0,0,0,0,8,80,105,18,269,76.1858,11.8142,76.0882,46.9118,254.857,14.1429,0,0.0000,0.0000,0.0000,0.12788,88.6904,11.3096,0.0000,0.0000,0.0000,0,19,0.0000,0.127185,0.00,1.10754,361,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.781377,2132,2947,3771.545,9862.188,,536
1879,1879,"Wake",2,449,1221,87560,0,0,0,1221,0,0,0,0,0,0,0,0,0,42,4,0,13,38.0128,3.98716,1.76623,2.23377,10.2727,2.72727,0,0.0000,0.0000,0.0000,0.248452,8.575,57.5977,0.0000,0.0000,0.0000,0,19,0.0000,0.035209,0.00,2.64749,26,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,42.2463,2.10095,1.01902,1.0379,0.78137,2145,1115,1426.981,5444.236,,122
1880,1880,"Wake",2,20,32,72720,0,0,0,32,0,0,0,0,0,0,0,0,37,26,198,0,801,51.3446,11.6554,170.675,27.3249,747.432,53.568,0,0.0000,0.0000,0.0000,0.210055,88.1478,11.8522,0.0000,0.0000,0.0000,0,19,0.0000,0.069417,0.00,3.34207,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.2236,0.080968,0.039272,0.04,0.781357,1590,3097,3963.615,9531.882,,1082
1881,1881,"Wake",3,150,446,135077,0,0,0,446,0,0,0,0,0,0,0,0,5,4,12,60,0,5,4,62,10,0.00,0.00,0,0.0000,0.0000,0.0000,0.237768,0.0000,0.7714,0.0000,0.0000,0.0000,0,19,0.0000,0.118082,0.00,1.7762,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,6.99393,0.390275,0.189295,0.192802,0.758559,1819,493,649.916,3627.248,,10
1882,1882,"Wake",2,667,1664,196993,0,0,0,1664,0,0,0,0,0,0,0,0,82,173,311,12,22,91.814,163.186,151.619,171.381,6.28571,15.7143,0,0.0000,0.0000,0.0000,0.459581,24.7143,27.1157,0.0000,0.0000,0.0000,0,19,0.0000,0.045635,0.00,1.74022,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,16.1311,0.950802,0.461167,0.469709,0.716912,2230,607,846.687,4712.026,,491
1883,1883,"Wake",3,250,731,135071,0,0,0,731,0,0,0,0,0,0,0,0,1,39,13,39,0,37.25,2.75,41.8385,10.1615,0.00,0.00,0,0.0000,0.0000,0.0000,0.260932,0.0000,0.0000,0.0000,0.0000,0.0000,0,19,0.0000,0.064047,0.00,1.35605,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,12.3611,0.681397,0.330497,0.33662,0.781369,1631,299,382.662,2811.147,,86
1884,1884,"Wake",3,47,110,135075,0,0,0,110,0,0,0,0,0,0,0,0,0,50,0,0,0,0.00,50,0.00,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.129463,0.0000,0.0000,0.0000,0.0000,0.0000,0,19,0.0000,0.129026,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.7493,0.094245,0.045711,0.046558,0.781336,1146,306,391.637,2207.479,,3
1885,1885,"Wake",2,348,684,72720,0,0,0,684,0,0,0,0,0,0,0,0,9,50,21,0,0,27.3,31.7,8.76667,12.2333,0.00,0.00,0,0.0000,0.0000,0.0000,0.129403,47.6269,49.8114,0.0000,0.0000,0.0000,0,19,0.0000,0.020755,0.00,0.806814,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,20.9924,1.24387,0.603312,0.614488,0.781367,2910,696,890.746,5409.040,,390
1886,1886,"Wake",2,0,0,72720,0,0,0,0,0,0,0,0,0,0,0,0,89,803,396,21,40,395.542,496.458,235.764,181.236,13.972,26.028,0,0.0000,0.0000,0.0000,0.109224,97.7863,2.2137,0.0000,0.0000,0.0000,0,19,0.0000,0.108196,0.00,0.854708,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.781358,1604,3761,4813.412,11157.142,,1731
1887,1887,"Wake",4,273,683,109063,0,0,0,683,0,0,0,0,0,0,0,0,5,20,28,0,0,20.9621,4.03789,27.6644,0.33557,0.00,0.00,0,0.0000,0.0000,0.0000,1.16559,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0.0000,0.387957,0.00,0.44713,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,14.3975,0.724368,0.35134,0.357848,0.781357,380,30,38.3947,558.955,,1
1888,1888,"Wake",3,469,1263,96594,0,0,0,1263,0,0,0,0,0,0,0,0,7,194,46,2,7,19,182,5.55294,42.4471,5.94819,1.05181,0,0.0000,0.0000,0.0000,1.54868,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0.0000,0.515817,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,21.7479,0.656533,0.318438,0.324336,0.776956,634,127,163.459,1125.178,,45
1889,1889,"Wake",4,386,1022,109041,0,13,0,1035,0,0,0,0,0,0,0,0,21,46,15,25,19,54.6519,12.3481,10.2006,29.7994,19,0.00,0,0.0000,0.0000,0.0000,3.39883,6.1779,12.7806,0.0000,0.0000,0.0000,0,22,0.0000,0.424041,0.00,3.75668,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,33.6135,1.68685,0.764578,0.781494,0.781355,234,28,35.8352,367.260,,156
1890,1890,"Wake",2,529,969,87560,0,0,0,969,0,0,0,0,0,0,0,0,0,194,18,0,4,121.879,72.1212,18,0.00,3.39896,0.601036,0,0.0000,0.0000,0.0000,0.213675,40.8456,49.9460,0.0000,0.0000,0.0000,0,22,0.0000,0.035324,0.00,4.4418,1858,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,36.5997,1.91787,0.930223,0.947455,0.781321,2656,1485,1900.628,6994.307,,153
1891,1891,"Wake",2,70,169,87560,0,0,0,169,0,0,0,0,0,0,0,0,0,0,5,0,1,0.00,0.00,5,0.00,0.849741,0.150259,0,0.0000,0.0000,0.0000,0.100756,0.0000,7.0756,0.0000,0.0000,0.0000,0,22,0.0000,0.03345,0.00,0.222048,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,6.48146,0.236991,0.114948,0.117077,0.781049,2269,480,614.558,4067.473,,6
1892,1892,"Wake",2,428,845,87560,0,0,0,845,0,0,0,0,0,0,0,0,12,167,249,0,5,71.2034,107.797,114.045,134.955,0.47619,4.52381,0,0.0000,0.0000,0.0000,0.290132,54.4621,31.3733,0.0000,0.0000,0.0000,0,26,0.0000,0.072476,0.00,1.97,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,34.0974,1.90979,0.926303,0.943462,0.679763,1914,2075,3052.533,8589.386,,162
1893,1893,"Wake",2,358,617,87560,0,0,0,617,0,0,0,0,0,0,0,0,155,1421,729,41,49,619.862,956.138,316.973,453.027,18.6722,30.3278,0,0.0000,0.0000,0.0000,0.254205,70.6797,29.3203,0.0000,0.0000,0.0000,0,26,0.0000,0.050594,0.00,3.65787,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,26.5715,1.48175,0.718693,0.732006,0.749264,1708,3818,5095.664,11917.740,,4782
1894,1894,"Wake",4,83,205,50273,0,0,0,205,0,0,0,0,0,0,0,0,46,18,26,0,16,48.2324,15.7676,4,22,16,0.00,0,0.0000,0.0000,0.0000,1.8848,2.8686,10.1107,0.0000,0.0000,0.0000,0,22,0.0000,0.269196,0.00,0.608742,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,7.94007,0.339667,0.154024,0.156595,0.781349,89,81,103.667,309.986,,88
1895,1895,"Wake",2,229,449,50336,0,0,0,449,0,0,0,0,0,0,0,0,828,287,613,33,927,779.773,335.227,390.99,255.01,783.87,143.13,0,0.0000,0.0000,0.0000,0.797767,49.3780,45.2857,0.0000,0.0000,0.0000,0,22,0.0000,0.159234,0.00,1.50745,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,16.4081,0.547733,0.246532,0.251261,0.78135,468,2431,3111.282,6483.784,,25003
1896,1896,"Wake",3,306,651,50273,0,0,0,651,0,0,0,0,0,0,0,0,9,138,9,0,0,132.364,14.6364,6.53247,2.46753,0.00,0.00,0,0.0000,0.0000,0.0000,1.15266,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0.0000,0.191875,0.00,0.00,882,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,17.8236,0.565888,0.274472,0.279557,0.781363,445,105,134.381,823.692,,30
1897,1897,"Wake",3,60,143,50273,0,0,0,143,0,0,0,0,0,0,0,0,126,76,154,10,30,128.827,73.1735,106.254,57.7457,25.9828,4.0172,0,0.0000,0.0000,0.0000,0.259228,8.7019,31.1169,0.0000,0.0000,0.0000,0,22,0.0000,0.084179,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.60831,0.117901,0.05295,0.054043,0.781344,520,799,1022.597,2599.708,,350
1898,1898,"Wake",4,23,51,85506,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.747014,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0.0000,0.746451,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.783182,0.013992,0.006787,0.006912,0.781361,217,23,29.4358,333.397,,0
1899,1899,"Wake",3,273,644,85505,0,5,0,649,0,0,0,0,0,0,0,0,127,111,47,10,0,158.271,79.7288,54.8286,2.17143,0.00,0.00,0,0.0000,0.0000,0.0000,0.780613,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0.0000,0.130057,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,10.9528,0.199264,0.096649,0.098439,0.781362,526,206,263.642,1171.848,,100
1900,1900,"Wake",3,117,256,85484,0,0,0,256,0,0,0,0,0,0,0,0,22,21,30,0,8,29.9627,13.0373,30,0.00,8,0.00,0,0.0000,0.0000,0.0000,0.445132,0.0000,2.176,0.0000,0.0000,0.0000,0,22,0.0000,0.147976,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.50592,0.134567,0.060363,0.061651,0.78134,625,200,255.970,1284.062,,113
1901,1901,"Wake",3,155,440,82000,0,3,0,443,0,0,0,0,0,0,0,0,3,15,3,0,0,9.15442,8.84558,2.65714,0.342857,0.00,0.00,0,0.0000,0.0000,0.0000,0.767013,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0.0000,0.382693,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.45277,0.079015,0.038325,0.039035,0.781336,629,42,53.7541,906.705,,96
1902,1902,"Wake",3,167,443,81978,0,0,0,443,0,0,0,0,0,0,0,0,7,14,40,32,179,17.9731,3.02693,68.1916,3.80845,166.059,12.9412,0,0.0000,0.0000,0.0000,1.32,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0.0000,0.188476,0.00,0.350385,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.80231,0.094808,0.045985,0.046837,0.781332,330,146,186.860,775.792,,291
1903,1903,"Wake",3,718,1987,82000,0,0,0,1987,0,0,0,0,0,0,0,0,6,31,66,18,0,12.6519,24.3481,65.2698,18.7302,0.00,0.00,0,0.0000,0.0000,0.0000,0.88269,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0.0000,0.080127,0.00,6.40205,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,23.2091,0.374171,0.181484,0.184845,0.781316,1758,105,134.389,2504.237,,571
1904,1904,"Wake",3,288,1219,82000,0,0,0,1219,0,0,0,0,0,0,0,0,0,19,7,0,0,4.54025,14.4597,7,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.264013,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0.0000,0.065833,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,17.2523,0.296493,0.143808,0.146472,0.781351,1704,56,71.6707,2316.399,,11
1905,1905,"Wake",3,342,893,128944,0,0,0,893,0,0,0,0,0,0,0,0,7,74,55,20,7,69.5662,11.4338,67.2759,7.72407,3.48,3.52,0,0.0000,0.0000,0.0000,1.69054,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0.0000,0.422369,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,8.20516,0.26384,0.12797,0.130341,0.718095,379,69,96.0876,709.530,,85
1906,1906,"Wake",3,233,670,62673,0,0,0,670,0,0,0,0,0,0,0,0,45,32,40,2,20,50.916,26.084,29.5965,12.4035,20,0.00,0,0.0000,0.0000,0.0000,0.761475,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0.0000,0.126152,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,14.2718,0.380454,0.184531,0.187949,0.781341,630,141,180.459,1147.635,,110
1907,1907,"Wake",3,182,513,62672,0,0,0,513,0,0,0,0,0,0,0,0,29,82,32,0,79,77.5436,33.4564,29.4684,2.53165,54,25,0,0.0000,0.0000,0.0000,1.28381,0.0000,0.0000,0.0000,0.0000,0.0000,0,22,0.0000,0.142396,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,9.41887,0.264491,0.128286,0.130662,0.781334,321,128,163.822,720.697,,61
1908,1908,"Wake",3,480,1263,76808,0,0,0,1263,0,0,0,0,0,0,0,0,0,31,29,0,0,7.75,23.25,13.75,15.25,0.00,0.00,0,0.0000,0.0000,0.0000,0.704593,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.088056,0.00,3.05571,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.44846,0.145136,0.045872,0.046722,0.781312,1339,131,167.667,2030.915,,93
1909,1909,"Wake",2,253,767,76817,0,0,3,770,0,0,0,0,0,0,0,0,23,49,276,68,1164,26.8,45.2,144.053,199.947,973.98,190.02,0,0.0000,0.0000,0.0000,0.565179,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.08067,0.00,2.49582,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,2.20034,0.07504,0.02019,0.020564,0.781306,1129,1661,2125.928,5466.093,,1596
1910,1910,"Wake",3,172,516,76811,0,0,0,516,0,0,0,0,0,0,0,0,5,13,10,2,0,4.5,13.5,5.5,6.5,0.00,0.00,0,0.0000,0.0000,0.0000,0.747513,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.745769,0.00,0.146145,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.94671,0.054761,0.026561,0.027053,0.781317,651,43,55.0353,937.305,,23
1911,1911,"Wake",3,446,1221,76810,0,0,0,1221,0,0,0,0,0,0,0,0,0,86,6,20,89,0.00,86,20.5,5.5,73,16,0,0.0000,0.0000,0.0000,0.737054,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.040856,0.00,2.88372,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.07764,0.154389,0.04154,0.042309,0.781315,1219,252,322.533,2170.245,,328
1912,1912,"Wake",2,176,420,76795,0,0,0,420,0,0,0,0,0,0,0,0,58,165,21,7,42,179.324,43.6765,10.7563,17.2437,32.3922,9.60784,0,0.0000,0.0000,0.0000,0.309363,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.044017,0.00,1.37231,2114,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.22429,0.050316,0.013538,0.013789,0.781296,1240,1000,1279.925,4008.017,,282
1913,1913,"Wake",3,357,920,78184,0,0,0,920,0,0,0,0,0,0,0,0,378,35,374,108,237,128.997,284.003,82.5383,399.462,166.702,70.2982,0,0.0000,0.0000,0.0000,0.881836,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.054979,0.00,3.1488,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,2.34622,0.065502,0.017624,0.01795,0.781307,820,881,1127.598,3182.315,,1039
1914,1914,"Wake",2,109,247,54349,0,0,0,247,0,0,0,0,0,0,0,0,9,180,116,29,29,83.5656,105.434,117.057,27.9427,25.64,3.36,0,0.0000,0.0000,0.0000,0.151615,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.015136,0.00,1.52532,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.738208,0.030116,0.008103,0.008253,0.781307,1396,1591,2036.330,5638.357,,218
1915,1915,"Wake",2,270,599,54349,0,0,0,599,0,0,0,0,0,0,0,0,13,40,285,41,189,44.5022,8.49783,258.311,67.6889,166.3,22.7,0,0.0000,0.0000,0.0000,0.353931,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.058898,0.00,2.63586,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,2.36179,0.062637,0.016853,0.017165,0.781305,1183,1394,1784.194,4888.839,,505
1916,1916,"Wake",2,0,0,54349,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,87.9246,15.0754,0.00,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.02136,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.021357,0.00,0.47336,824,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.781308,1356,1523,1949.295,5422.536,,0
1917,1917,"Wake",3,224,591,54349,0,6,0,597,0,0,0,0,0,0,0,0,3,42,92,24,5,41.1628,3.83721,88.2833,27.7167,3.60465,1.39535,0,0.0000,0.0000,0.0000,0.323528,0.0000,0.184,0.0000,0.0000,0.0000,0,20,0.0000,0.024773,0.00,0.397607,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.78371,0.05901,0.015877,0.016171,0.781308,1406,830,1062.321,3808.870,,216
1918,1918,"Wake",2,293,727,54349,0,0,0,727,0,0,0,0,0,0,0,0,18,31,13,0,12,30.8862,18.1138,5.23529,7.76471,10.847,1.153,0,0.0000,0.0000,0.0000,0.200557,24.8012,69.0095,0.0000,0.0000,0.0000,0,20,0.0000,0.02212,0.00,0.716861,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.99225,0.071003,0.019104,0.019458,0.78131,2306,571,730.824,4333.769,,7
1919,1919,"Wake",2,94,185,54349,0,0,0,185,0,0,0,0,0,0,0,0,26,74,158,37,76,76.6408,23.3592,144.878,50.1221,69.81,6.19,0,0.0000,0.0000,0.0000,0.103205,0.0000,1.5515,0.0000,0.0000,0.0000,0,20,0.0000,0.008572,0.00,1.39039,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.571621,0.020077,0.005402,0.005502,0.781306,1736,1183,1514.131,5085.818,,228
1920,1920,"Wake",3,256,684,68800,0,0,0,684,0,0,0,0,0,0,0,0,26,76,21,0,0,86.3547,15.6453,16.5195,4.48052,0.00,0.00,0,0.0000,0.0000,0.0000,0.617054,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.061397,0.00,0.185981,464,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.78399,0.073319,0.019727,0.020093,0.781319,974,167,213.741,1650.889,,89
1921,1921,"Wake",2,201,509,68800,0,0,0,509,0,0,0,0,0,0,0,0,29,34,54,34,49,55.2994,7.7006,68,20,45,4,0,0.0000,0.0000,0.0000,0.212043,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.023516,0.00,1.79729,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.35525,0.055289,0.014876,0.015152,0.781297,1671,932,1192.888,4395.033,,215
1922,1922,"Wake",4,120,321,68800,0,0,0,321,0,0,0,0,0,0,0,0,7,12,15,0,6,15.9051,3.09489,7.59091,7.40909,2.59091,3.40909,0,0.0000,0.0000,0.0000,0.671922,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.134252,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.775333,0.026567,0.008574,0.008732,0.781317,373,42,53.7554,579.074,,26
1923,1923,"Wake",3,266,790,68800,0,0,0,790,0,0,0,0,0,0,0,0,8,98,2,0,0,10.1679,95.8321,0.00,2,0.00,0.00,0,0.0000,0.0000,0.0000,1.06386,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.354084,0.00,0.178395,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,2.11242,0.086817,0.023359,0.023792,0.78131,594,84,107.512,963.614,,21
1924,1924,"Wake",3,536,1073,68800,0,0,0,1073,0,0,0,0,0,0,0,0,28,27,206,7,5,46.6084,8.39155,180.195,32.8052,5,0.00,0,0.0000,0.0000,0.0000,0.371047,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.041103,0.00,0.97201,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.38192,0.138991,0.037397,0.038089,0.781315,1616,708,906.165,3782.271,,181
1925,1925,"Wake",2,24,76,68839,0,0,0,76,0,0,0,0,0,0,0,0,135,20,66,4,98,73.1034,81.8966,48.6141,21.3859,81.1078,16.8922,0,0.0000,0.0000,0.0000,0.090849,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.022371,0.00,0.672355,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.232075,0.009467,0.002547,0.002594,0.781329,1414,1287,1647.194,4925.316,,150
1926,1926,"Wake",4,123,329,76315,0,0,0,329,0,0,0,0,0,0,0,0,18,10,5,0,0,17.7015,10.2985,2.41087,2.58913,0.00,0.00,0,0.0000,0.0000,0.0000,0.723242,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0.0000,0.14436,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.571141,0.059426,0.006316,0.006433,0.781294,299,25,31.9982,443.222,,16
