taz,airport_productions,lng,lat,TAZ_TRM_6.2,County,ATYPE,HH,HH_POP,MEANINC,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,Industry,Office,Service_RateLow,Service_RateHigh,Retail,IndOff_EarnLow,IndOff_EarnHigh,Service_EarnLow,Service_EarnHigh,Retail_EarnLow,Retail_EarnHigh,ADT,PCTCV,PCTAUTOEE,PCTCVEE,ZONEAREA,SHORTWALKA,LONGWALKAM,SHORTWALKO,LONGWALKOP,DISTGROUP,EXTERNAL,District,AVEBLOCK_P,AVEBLOCK_A,RoadwayLen,NMPathLen,ENROLLMENT,PASA,PrkRestrict,PASAYear,PrkCosW1,PrkCosW2,PrkCosW3,PrkCosO1,PrkCosO2,PrkCosO3,PrkCosU1,PrkCosU2,PrkCosU3,Campus,Campus_NCSU,Campus_UNC,Campus_DUKE,Campus_NCCU,In_ShortWalk_NCSU,In_ShortWalk_UNC,In_ShortWalk_DUKE,In_ShortWalk_NCCU,Housing_NCSU,Housing_UNC,Housing_DUKE,Housing_NCCU,NCSU_OFF,UNC_OFF,DUKE_OFF,NCCU_OFF,TOT_Area1,TOT_POP1,TOT_EMP1,EmpDen1,Density1,TRM_6.2_Fill,lehd_emp,Pct_Worker,PctHighEarn,employment,workers,high_earners,observed_productions,estimated_productions
1984,1,-78.73790843871038,35.549084312737655,1984,Wake,4,102,291,61911,0,0,0,291,0,0,0,0,0,0,0,0,2,6,2,0,13,7.5,0.5,2,0,11.7255,1.27451,0,0,0,0,0.861617,0,0,0,0,0,0,20,0,0.286141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768525,0.008979,0.004355,0.004436,0.781299,266,19,24.3185,386.456,NA,0,45,24,23,130.95000000000002,31.428000000000004,1.6127298139984947,5.027979702039696
1985,0,-78.72876058210277,35.5927731306582,1985,Wake,3,21,58,45656,0,0,0,58,0,0,0,0,0,0,0,0,0,104,8,0,2,31.2727,72.7273,5.71429,2.28571,1.42857,0.571429,0,0,0,0,0.113046,0,0,0,0,0,0,20,0,0.110976,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296305,0.00515,0.002498,0.002544,0.781318,348,143,183.024,791.581,NA,80,45,52,114,26.1,13.572000000000001,0,4.868584300008468
1987,0,-78.95879827560408,35.62339232837045,1987,Wake,4,0,0,88081,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,57.4074,242.593,0,0,0,0,0,0,0,0,7.91235,0,0,0,0,0,0,21,0,7.91224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727572,0,27,37.1097,70.191,NA,0,46,67,300,0,0,0,15.425030258310775
1991,0,-78.85163521215175,35.596381431036185,1991,Wake,4,259,796,88081,0,0,0,796,0,0,0,0,0,0,0,0,46,37,11,0,9,56.282,26.718,0,11,2.04546,6.95455,0,0,0,0,2.00322,0,0,0,0,0,0,20,0,0.66759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7719800000000001,0.288944,0.022882,0.019957,0.781301,310,40,51.1967,493.61,NA,110,46,25,103,366.16,91.54,0,12.595785624776504
1992,2,-78.85618760991358,35.57793786554181,1992,Wake,4,253,675,88063,0,2,0,677,0,0,0,0,0,0,0,0,10,16,6,0,0,13.6724,12.3276,1.63919,4.36081,0,0,0,0,0,0,1.9805,0,0,0,0,0,0,20,0,0.329895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19042,0.221846,0.017152,0.013407,0.781294,266,12,15.3591,369.512,NA,25,46,67,32,310.5,208.03500000000003,3.2254596279969894,19.798024310214902
1994,2,-78.86431288342776,35.60687678182496,1994,Wake,3,305,864,88081,0,0,0,864,0,0,0,0,0,0,0,0,0,14,0,0,2,2.90129,11.0987,0,0,0.454545,1.54546,0,0,0,0,0.90152,0,0,0,0,0,0,21,0,0.180231,0,0.568677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40568,0.486088,0.026736,0.015832,0.781329,700,14,17.9182,929.801,NA,5,46,67,16,397.44,266.2848,3.2254596279969894,24.329836254018467
1995,8,-78.84794342263525,35.62538836988643,1995,Wake,3,178,476,80565,0,0,0,476,0,0,0,0,0,0,0,0,0,396,4,12,0,283.79,112.21,12,4,0,0,0,0,0,0,0.56248,0,0,0,0,0,0,20,0,0.140116,0,1.2142,4798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88666,0.12111,0.029824,0.030377,0.781301,686,446,570.843,1957.74,NA,376,46,44,412,218.96,96.3424,12.901838511987958,19.008550603129567
1996,3,-78.843538104710575,35.63317636126475,1996,Wake,3,215,734,80585,0,0,0,734,0,0,0,0,0,0,0,0,8,30,34,3,8,2.36819,35.6318,20.1294,16.8706,0,8,0,0,0,0,0.2048,0,0,0,0,0,0,20,0,0.050667,0,1.37948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36373,0.201155,0.054122,0.055125,0.781312,1086,415,531.158,2394.627,NA,26,46,23,83,337.64,77.6572,4.838189441995484,9.702627793591411
1997,6,-78.84101027189311,35.65318980730472,1997,Wake,2,297,764,87907,0,0,0,764,0,0,0,0,0,0,0,0,48,27,209,38,60,35.8438,39.1562,143.14,103.86,60,0,0,0,0,0,0.274297,0,0,0,0,0,0,19,0,0.027239,0,2.90774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40061,0.277681,0.074712,0.076096,0.781311,2235,841,1076.396,4896.519,NA,532,44,52,382,336.16,174.80320000000003,9.676378883990967,25.815132456436164
1998,28,-78.87890397197371,35.63862678886362,1998,Wake,3,1597,4854,112582,0,0,0,4854,0,0,0,0,0,0,0,0,5,70,62,30,10,28.0769,46.9231,41.7544,50.2456,0,10,0,0,0,0,5.12099,0,0,0,0,0,0,21,0,0.15506,0,8.11473,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7168,2.07189,0.197948,0.201615,0.78135,740,27,34.5556,1012.439,NA,185,46,33,177,2232.84,736.8372,45.15643479195785,68.65181590371596
1999,4,-78.85622748660738,35.65112918855623,1999,Wake,3,124,364,112582,0,0,0,364,0,0,0,0,0,0,0,0,534,503,162,31,53,375.994,661.006,73.6579,119.342,9,44,0,0,0,0,1.39073,0,0,0,0,0,0,19,0,0.099202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41183,0.175682,0.023145,0.023573,0.781325,316,574,734.65,1793.992,NA,1375,46,65,1283,167.44,108.836,6.450919255993979,52.04502214770819
2000,15,-78.911903350737,35.65522942211883,2000,Wake,4,25,70,112582,0,0,0,70,0,0,0,0,0,0,0,0,19,0,0,0,0,11.1874,7.81259,0,0,0,0,0,0,0,0,4.25714,0,0,0,0,0,0,21,0,2.12848,0,3.90582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22809,0.109854,0.006042,0.003578,0.78133,12,3,3.83961,22.6208,NA,0,46,67,19,32.2,21.574,24.19094720997742,4.11020747122781
2001,2,-78.8403763366388,35.647751189640736,2001,Wake,3,315,869,87907,0,6,0,875,0,0,0,0,0,0,0,0,0,30,13,8,4,17.3333,12.6667,19.7288,1.27119,4,0,0,0,0,0,0.241071,0,0,0,0,0,0,19,0,0.080277,0,0.583553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66829,0.290522,0.078167,0.079615,0.781341,1617,691,884.377,3742.27,NA,43,44,19,55,382.36,72.64840000000001,3.2254596279969894,9.113933241892102
2002,17,-78.88233948796557,35.669187496362035,2002,Wake,4,710,1900,112582,0,0,0,1900,0,0,0,0,0,0,0,0,30,141,87,0,0,139.67,31.3303,78.241,8.75897,0,0,0,0,0,0,3.88632,0,0,0,0,0,0,19,0,0.143584,0,0.811594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7163,2.10486,0.149294,0.110424,0.781326,381,51,65.2737,611.094,NA,82,46,49,258,874,428.26,27.41640683797441,42.01126563110613
2003,7,-78.82753948352135,35.65082055230277,2003,Wake,2,289,800,79499,0,0,0,800,0,0,0,0,0,0,0,0,0,11,2,7,0,5.08152,5.91848,8.42857,0.571429,0,0,0,0,0,0,0.171867,0,0,0,0,0,0,20,0,0.024544,0,1.05011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40456,0.226599,0.074693,0.076077,0.781327,2479,883,1130.129,5310.384,NA,8,44,38,20,352,133.76,11.289108697989462,13.559338515050241
2004,0,-78.83289419293317,35.64830929002734,2004,Wake,2,18,55,87907,0,6,0,61,0,0,0,0,0,0,0,0,2,78,114,8,5,25.1044,54.8956,61.8013,60.1987,4.41176,0.588235,0,0,0,0,0.043973,0,0,0,0,0,0,20,0,0.004868,0,0.326213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298695,0.015464,0.005097,0.0051919999999999996,0.781336,2322,765,979.093,4823.735,NA,123,44,57,207,24.2,13.793999999999999,0,5.306990760432969
2005,2,-78.83071766926707,35.603289146535275,2005,Wake,3,194,580,80540,0,0,0,580,0,0,0,0,0,0,0,0,0,20,5,0,4,3.54015,16.4599,3,2,1,3,0,0,0,0,0.659182,0,0,0,0,0,0,20,0,0.219627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9181,0.078831,0.02121,0.021603,0.781327,660,32,40.956,922.183,NA,14,46,23,29,266.8,61.364000000000004,3.2254596279969894,7.242772837139658
2006,2,-78.82975975878043,35.61281793795324,2006,Wake,3,143,434,80540,0,0,0,434,0,0,0,0,0,0,0,0,9,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0.82257,0,0,0,0,0,0,20,0,0.410891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31553,0.075415,0.020291,0.020667,0.781302,421,69,88.3142,705.886,NA,19,46,23,10,199.64000000000001,45.91720000000001,3.2254596279969894,5.701316629281475
2007,24,-78.83156151255353,35.627226278721984,2007,Wake,3,197,509,80540,0,0,0,509,0,0,0,0,0,0,0,0,20,23,162,52,826,3.64768,39.3523,168.385,45.6145,307.622,518.378,0,0,0,0,1.54582,0,0,0,0,0,0,20,0,0.090548,0,0.062449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83748,0.106899,0.028762,0.029295,0.781334,331,527,674.487,1699.391,NA,824,46,10,1083,234.14000000000001,23.414,38.70551553596387,57.15824338914568
2008,0,-78.81385469074696,35.64029280576358,2008,Wake,3,131,347,107969,0,0,0,347,0,0,0,0,0,0,0,0,0,10,6,0,0,4.42623,5.57377,3,3,0,0,0,0,0,0,0.543961,0,0,0,0,0,0,20,0,0.090505,0,0.131783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09953,0.053526,0.017644,0.01797,0.723363,1017,39,53.9148,1507.91,NA,4,46,48,16,159.62,76.6176,0,8.089105268635592
2009,3,-78.80123132089068,35.63380889211313,2009,Wake,3,140,389,107969,0,0,0,389,0,0,0,0,0,0,0,0,67,2,11,2,2,32.1775,36.8225,8.85092,4.14908,1.5,0.5,0,0,0,0,0.43469,0,0,0,0,0,0,20,0,0.108585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03439,0.049312,0.016255,0.016556,0.737077,734,158,214.36,1401.277,NA,9,46,48,84,178.94,85.8912,4.838189441995484,12.128225721632733
2010,6,-78.80557731281105,35.61887300749948,2010,Wake,3,276,743,107966,0,0,0,743,0,0,0,0,0,0,0,0,462,153,69,11,84,320.848,294.152,55.9292,24.0708,78.25,5.75,0,0,0,0,0.949858,0,0,0,0,0,0,20,0,0.118257,0,1.53159,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71385,0.09758,0.026255,0.026741,0.781327,688,559,715.449,2233.786,NA,709,46,48,779,341.78000000000003,164.05440000000002,9.676378883990967,45.949672463036215
2011,5,-78.81143837996595,35.607761087981885,2011,Wake,3,379,1087,80547,0,0,0,1087,0,0,0,0,0,0,0,0,2,55,18,0,5,20.4773,36.5227,15.4767,2.52327,0,5,0,0,0,0,0.29941,0,0,0,0,0,0,20,0,0.022907,0,3.2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87356,0.159197,0.042833,0.043627,0.78132,1781,236,302.053,2850.792,NA,69,46,10,80,500.02000000000004,50.00200000000001,8.063649069992474,7.176275513509747
2012,2,-78.81573186646187,35.60138989110609,2012,Wake,3,278,748,80540,0,0,0,748,0,0,0,0,0,0,0,0,0,18,7,0,4,13.7883,4.21168,7,0,0,4,0,0,0,0,0.514067,0,0,0,0,0,0,20,0,0.102266,0,0.612275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25499,0.092676,0.024935,0.025397,0.781298,1239,83,106.233,1786.757,NA,27,46,23,29,344.08000000000004,79.13840000000002,3.2254596279969894,8.703492851716758
2013,7,-78.7949241722486,35.62382045870532,2013,Wake,3,172,515,107969,0,0,0,515,0,0,0,0,0,0,0,0,5,9,3,0,7,11.3317,2.66834,1.90704,1.09296,5.25,1.75,0,0,0,0,0.460475,0,0,0,0,0,0,20,0,0.114707,0,1.14566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41961,0.056122,0.019251,0.019607,0.781299,819,146,186.868,1401.706,NA,19,46,48,24,236.9,113.712,11.289108697989462,11.84363718250856
2014,7,-78.81464933698344,35.613612591062186,2014,Wake,3,148,483,80540,0,0,0,483,0,0,0,0,0,0,0,0,14,46,34,0,3,37.9371,22.0629,14.0365,19.9635,0,3,0,0,0,0,0.232879,0,0,0,0,0,0,20,0,0.032939,0,2.33936,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50079,0.085787,0.023082,0.023509,0.781294,1348,334,427.496,2533.927,NA,49,46,51,97,222.18,113.3118,11.289108697989462,12.784738592694579
2015,4,-78.82901503765224,35.639639069124705,2015,Wake,3,190,476,87907,0,0,0,476,0,0,0,0,0,0,0,0,0,8,66,7,17,4.7192,3.2808,33.0447,39.9553,16.4118,0.588235,0,0,0,0,0.139765,0,0,0,0,0,0,20,0,0.02306,0,1.2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11212,0.126428,0.034016,0.034646,0.781341,1555,380,486.344,2910.061,NA,84,44,35,98,209.44,73.30399999999999,6.450919255993979,9.366216155763809
2016,8,-78.82721796671086,35.64446966289167,2016,Wake,3,239,747,79499,0,0,0,747,0,0,0,0,0,0,0,0,5,16,30,28,10,13.4625,7.53753,28.3357,29.6643,10,0,0,0,0,0,0.245839,0,0,0,0,0,0,20,0,0.061332,0,2.71605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80351,0.214237,0.063404,0.064579,0.781308,2383,354,453.087,3907.003,NA,25,44,38,89,328.68,124.89840000000001,12.901838511987958,15.577717884423672
2017,9,-78.82118620478755,35.64662945993395,2017,Wake,3,286,738,79500,0,0,0,738,0,0,0,0,0,0,0,0,0,9,7,2,0,4.15761,4.84239,3.4375,5.5625,0,0,0,0,0,0,0.167593,0,0,0,0,0,0,20,0,0.041881,0,1.35263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62192,0.181871,0.059949,0.06106,0.781332,2360,251,321.246,3628.101,NA,12,44,38,18,324.72,123.3936,14.514568325986453,12.199852759121537
2018,18,-78.81746935329947,35.630819193505445,2018,Wake,3,1064,2519,107969,0,0,0,2519,0,0,0,0,0,0,0,0,6,29,13,0,0,17.0436,17.9564,6.5,6.5,0,0,0,0,0,0,0.842874,0,0,0,0,0,0,20,0,0.064825,0,1.55292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87132,0.460364,0.123865,0.126159,0.781335,2055,85,108.788,2835.882,NA,49,46,47,48,1158.74,544.6078,29.029136651972905,48.35088358715903
2019,3,-78.83498426965656,35.64366572235768,2019,Wake,3,31,76,87907,0,0,0,76,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,21.4068,5.59322,0,0,0,0,0,0,0.113047,0,0,0,0,0,0,20,0,0.028115,0,0.077412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374032,0.022802,0.006135,0.006249,0.781303,1613,506,647.636,3289.47,NA,12,44,38,27,33.44,12.707199999999998,4.838189441995484,2.4719187618196665
2020,7,-78.82865899616836,35.65388462373041,2020,Wake,2,73,151,87910,0,0,0,151,0,0,0,0,0,0,0,0,1,35,130,12,227,23.3733,12.6267,76.4422,65.5578,212.294,14.7059,0,0,0,0,0.073803,0,0,0,0,0,0,20,0,0.01457,0,1.01168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848124,0.044142,0.01455,0.01482,0.781324,2346,967,1237.643,5343.529,NA,292,44,9,405,66.44,5.9796,11.289108697989462,16.879800214642483
2021,5,-78.80672854131599,35.65650637593553,2021,Wake,3,110,351,141295,0,0,0,351,0,0,0,0,0,0,0,0,0,17,31,57,0,12,5,78.6335,9.36652,0,0,0,0,0,0,0.19712,0,0,0,0,0,0,20,0,0.039351,0,1.63878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42228,0.043996,0.02134,0.021735,0.781354,1530,337,431.302,2773.924,NA,23,44,35,105,154.44,54.053999999999995,8.063649069992474,11.34941050276824
2022,4,-78.80365005069892,35.64930677438579,2022,Wake,3,369,1093,141295,0,0,0,1093,0,0,0,0,0,0,0,0,24,22,53,5,7,15.7023,30.2977,53.4615,4.53846,3.11111,3.88889,0,0,0,0,0.62665,0,0,0,0,0,0,20,0,0.089175,0,2.61057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39372,0.115165,0.037962,0.038665,0.768843,1296,158,205.504,2074.348,NA,117,44,29,111,480.92,139.4668,6.450919255993979,15.626464498221793
2023,4,-78.79019637004207,35.6383421153499,2023,Wake,3,397,1225,139879,0,0,0,1225,0,0,0,0,0,0,0,0,18,46,14,3,5,30.9692,33.0308,13.25,3.75,0,5,0,0,0,0,1.11011,0,0,0,0,0,0,20,0,0.158133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64793,0.106479,0.051645,0.052602,0.781318,844,60,76.7933,1225.476,NA,93,44,39,86,539,210.21,6.450919255993979,21.54633296565524
2024,9,-78.81713096750933,35.65101345300052,2024,Wake,2,193,647,141295,0,0,0,647,0,0,0,0,0,0,0,0,7,98,4,25,12,57.9058,47.0942,28.5897,0.410256,10.2,1.8,0,0,0,0,0.207589,0,0,0,0,0,0,20,0,0.018748,0,3.01959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07883,0.098304,0.032404,0.033004,0.781325,2235,531,679.615,4145.979,NA,43,44,26,146,284.68,74.0168,14.514568325986453,12.960466490842355
2025,1,-78.79453261457196,35.65588673281781,2025,Wake,3,217,615,139803,0,0,0,615,0,0,0,0,0,0,0,0,0,13,27,2,4,9.64615,3.35385,22.2222,6.77778,1.77778,2.22222,0,0,0,0,0.358432,0,0,0,0,0,0,20,0,0.089563,0,1.97648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5804,0.080226,0.038912,0.039633,0.722048,1301,114,157.884,2100.447,NA,39,44,26,46,270.6,70.35600000000001,1.6127298139984947,8.030756983098998
2026,7,-78.81523360262774,35.66435545526043,2026,Wake,3,277,888,122714,0,0,0,888,0,0,0,0,0,0,0,0,5,10,25,0,0,12.1186,2.88136,20.2855,4.71449,0,0,0,0,0,0,0.420618,0,0,0,0,0,0,20,0,0.139942,0,1.48686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2171,0.130694,0.06339,0.064565,0.781336,1668,238,304.607,2710.953,NA,36,45,64,40,399.6,255.74400000000003,11.289108697989462,23.47159627027593
2027,6,-78.81143103002461,35.67035776199945,2027,Wake,3,438,1183,99551,0,0,0,1183,0,0,0,0,0,0,0,0,1,28,28,17,28,28.4872,0.512821,41.1923,3.80769,28,0,0,0,0,0,0.813253,0,0,0,0,0,0,20,0,0.054056,0,0.217617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83039,0.282924,0.137226,0.139768,0.781315,1264,84,107.511,1821.137,NA,59,45,14,102,532.35,74.52900000000001,9.676378883990967,11.458109890382309
2028,10,-78.82887575602632,35.67084524969285,2028,Wake,2,546,1531,99549,0,0,0,1531,0,0,0,0,0,0,0,0,30,14,36,0,0,41,3,26.9286,9.07143,0,0,0,0,0,0,0.273363,0,0,0,0,0,0,20,0,0.024812,0,2.05032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1139,0.624241,0.205767,0.209578,0.781311,3435,311,398.049,5149.346,NA,33,45,52,80,688.95,358.254,16.127298139984948,33.39474979603125
2029,8,-78.82021880968887,35.66003223202706,2029,Wake,3,427,1335,122721,0,0,0,1335,0,0,0,0,0,0,0,0,65,54,230,15,40,73.2148,45.7852,180.993,64.0072,25.719,14.281,0,0,0,0,0.476747,0,0,0,0,0,0,20,0,0.031754,0,5.71952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71442,0.246428,0.084146,0.085704,0.78133300000000006,1933,584,747.44,3887.72,NA,203,45,59,404,600.75,354.4425,12.901838511987958,39.19287773198343
2030,56,-78.83116606023849,35.66565271261704,2030,Wake,2,327,1041,122720,0,0,0,1041,0,0,0,0,0,0,0,0,0,10,50,9,18,10,0,52.7536,6.24638,12.5857,5.41429,0,0,0,0,0.140943,0,0,0,0,0,0,20,0,0.010831,0,1.85084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64779,0.309483,0.102014,0.103904,0.781343,3130,433,554.174,5054.116,NA,93,45,24,87,468.45,112.428,90.3128695839157,12.951365301620346
2031,2,-78.83301053504384,35.65937136031199,2031,Wake,2,135,454,122720,0,0,0,454,0,0,0,0,0,0,0,0,6,33,92,0,40,28.4161,10.5839,56.4435,35.5565,23.6429,16.3571,0,0,0,0,0.157785,0,0,0,0,0,0,20,0,0.078728,0,0.537884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18678,0.116862,0.038521,0.039234,0.781339,2514,913,1168.506,5427.717,NA,197,45,57,171,204.3,116.451,3.2254596279969894,14.54033559834478
2032,1,-78.82809540198545,35.658096324869554,2032,Wake,2,70,241,122721,0,0,0,241,0,0,0,0,0,0,0,0,0,110,0,0,8,89.7101,20.2899,0,0,2.13333,5.86667,0,0,0,0,0.142555,0,0,0,0,0,0,20,0,0.142538,0,0.84376,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987155,0.05114,0.016857,0.017169,0.781339,2279,1008,1290.093,5356.929,NA,101,45,46,118,108.45,49.887,1.6127298139984947,8.414169016280352
2033,4,-78.82879283313623,35.67765101937159,2033,Wake,2,455,1195,99550,0,0,0,1195,0,0,0,0,0,0,0,0,11,27,72,35,45,32.3462,5.65385,53.7143,53.2857,26.4,18.6,0,0,0,0,0.237899,0,0,0,0,0,0,20,0,0.014678,0,4.05326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49281,0.544063,0.179338,0.18266,0.781348,2601,287,367.314,4023.617,NA,115,45,28,190,537.75,150.57000000000002,6.450919255993979,20.9038023926309
2034,2,-78.81501196873974,35.653958086834784,2034,Wake,2,60,210,141294,0,0,0,210,0,0,0,0,0,0,0,0,0,184,0,0,0,184,0,0,0,0,0,0,0,0,0,0.11301,0,0,0,0,0,0,20,0,0.112948,0,1.16975,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789029,0.024095,0.011687,0.011903,0.781324,2010,600,767.928,4025.051,NA,112,44,43,184,92.4,39.732,3.2254596279969894,8.663589140438035
2035,0,-78.79851950727642,35.67253697093606,2035,Wake,3,44,124,125850,0,0,0,124,0,0,0,0,0,0,0,0,0,9,3,0,14,5.66667,3.33333,3,0,0.875,13.125,0,0,0,0,0.191781,0,0,0,0,0,0,20,0,0.038311,0,0.05942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752568,0.024884,0.012069,0.012293,0.781341,1031,156,199.657,1697.166,NA,42,47,21,26,58.279999999999994,12.238799999999998,0,3.4331635539535736
2036,3,-78.78769254322718,35.66895981171222,2036,Wake,3,334,1007,133082,0,0,0,1007,0,0,0,0,0,0,0,0,0,25,62,17,214,0,25,50.2517,28.7483,197.918,16.0816,0,0,0,0,0.82037,0,0,0,0,0,0,20,0,0.204756,0,1.44693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28345,0.168376,0.081667,0.08318,0.781329,981,284,363.483,1943.063,NA,226,48,24,318,483.35999999999996,116.00639999999999,4.838189441995484,25.61409038900075
2037,1,-78.79935540325465,35.66259312648026,2037,Wake,3,120,269,139803,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,4.32432,0.675676,12,0,0,0,0,0,0.143696,0,0,0,0,0,0,20,0,0.047721,0,0.473555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30722,0.041995,0.020369,0.020746,0.781324,1263,157,200.941,1996.555,NA,16,44,35,17,118.36,41.425999999999995,1.6127298139984947,6.035114912809765
2038,3,-78.77585984395522,35.65700745323284,2038,Wake,3,483,1508,122744,0,0,0,1508,0,0,0,0,0,0,0,0,10,18,10,18,1,24,4,26.2857,1.71429,0.571429,0.428571,0,0,0,0,0.479713,0,0,0,0,0,0,20,0,0.029904,0,2.22344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57701,0.200419,0.097209,0.09901,0.781349,2010,148,189.416,2930.743,NA,76,48,70,57,723.8399999999999,506.68799999999993,4.838189441995484,46.740600310593
