TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighEarn,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,ParkCostW,ParkCostO,ParkCostU,ADT,PCTCV,PCTAUTOEE,PCTCVEE
607,Internal,776,1590,38250,44,22.9,6.4,0,0,0,1590,40,204,362,50,4,49,0,0,0,0,0,44,204,47,0,0,0,0,0,0,0,0,0,0,0,0
608,Internal,0,0,73304,44,0,47.9,0,0,0,0,9,26,145,33,853,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,Internal,44,81,38250,44,22.9,6.4,0,0,0,81,0,5,113,11,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Internal,1,1,38854,54,16,0.6,0,0,0,1,18,4,182,6,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Internal,1141,1997,38854,54,16,0.6,0,0,0,1997,8,36,72,0,0,20,0,0,0,0,0,50,246,62,0,0,0,0,0,0,0,0,0,0,0,0
612,Internal,461,1123,39625,54,26,4.8,0,0,0,1123,108,2241,694,32,355,65,0,0,0,0,0,25,6,14,0,0,0,0,0,0,0,0,0,0,0,0
613,Internal,378,667,38854,54,16,0.6,0,0,0,667,0,30,74,10,28,17,0,0,0,0,0,6,18,22,0,0,0,0,0,0,0,0,0,0,0,0
614,Internal,0,0,39625,54,26,4.8,0,0,0,0,73,61,374,25,92,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Internal,451,1457,38854,54,16,0.6,0,0,0,1457,13,35,52,0,31,27,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0
616,Internal,61,237,39625,54,26,4.8,0,0,0,237,26,73,410,56,237,15,0,0,0,0,0,6,6,22,0,0,0,0,0,0,0,0,0,0,0,0
617,Internal,387,1071,61788,50,15.8,17.7,0,8,0,1079,6,184,8,12,4,28,0,0,0,0,0,31,7,4,0,0,0,0,529,0,0,0,0,0,0,0
618,Internal,1052,1961,61788,50,15.8,17.7,0,0,0,1961,39,234,556,51,237,27,0,0,0,0,0,50,218,33,0,0,0,0,191,0,0,0,0,0,0,0
619,Internal,27,71,138125,50,28.6,11.2,0,0,0,71,8,140,27,0,0,52,0,0,0,0,0,6,1,0,0,0,10,0,425,0,0,0,0,0,0,0
620,Internal,52,146,138125,50,28.6,11.2,0,0,0,146,0,0,12,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Internal,185,449,138125,50,28.6,11.2,0,6,0,455,6,59,39,0,5,38,0,0,0,0,0,25,1,4,0,0,0,0,0,0,0,0,0,0,0,0
622,Internal,485,1383,138125,50,28.6,11.2,0,0,0,1383,9,167,27,6,0,52,0,0,0,0,0,25,6,18,0,0,0,0,60,0,0,0,0,0,0,0
623,Internal,145,331,138125,50,28.6,11.2,0,0,0,331,23,85,101,0,0,27,0,0,0,0,0,0,3,4,0,0,0,0,729,0,0,0,0,0,0,0
624,Internal,59,133,138125,50,28.6,11.2,0,0,0,133,0,12,3,0,0,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,Internal,0,0,61788,50,15.8,17.7,0,0,0,0,0,0,12,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,Internal,3,9,61788,50,15.8,17.7,0,0,0,9,4,7,162,0,926,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,Internal,264,605,61788,50,15.8,17.7,0,0,0,605,0,52,110,25,250,14,0,0,0,0,0,62,20,0,0,0,0,0,0,0,0,0,0,0,0,0
628,Internal,454,896,80540,50,16.9,28,0,0,0,896,15,341,118,1,7,52,0,0,0,0,0,31,48,7,0,0,0,0,1184,0,0,0,0,0,0,0
629,Internal,22,48,73304,44,0,47.9,0,0,0,48,0,0,1,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Internal,282,679,80540,50,16.9,28,0,0,0,679,226,95,21,25,4,34,0,0,0,0,0,19,25,4,0,0,0,0,411,0,0,0,0,0,0,0
631,Internal,3,8,103971,54,12.4,40.1,0,0,0,8,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Internal,374,570,103971,54,12.4,40.1,0,0,0,570,2,26,335,43,2,29,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Internal,10,22,103971,54,12.4,40.1,0,0,0,22,13,7,9,32,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Internal,2,5,103971,54,12.4,40.1,0,0,0,5,0,0,73,72,280,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,Internal,86,198,103971,54,12.4,40.1,0,0,0,198,0,17,4,0,0,34,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
636,Internal,177,394,103971,54,12.4,40.1,0,0,0,394,3,5,17,3,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,Internal,253,586,103971,54,12.4,40.1,0,0,0,586,6,70,23,5,0,36,0,0,0,0,0,25,0,4,0,0,0,0,153,0,0,0,0,0,0,0
638,Internal,199,381,103971,54,12.4,40.1,0,0,0,381,0,15,4,0,0,62,0,0,0,0,0,19,1,7,0,0,0,0,0,0,0,0,0,0,0,0
639,Internal,51,127,120486,54,14,15.4,0,0,0,127,8,6,173,10,40,35,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,Internal,402,812,120486,54,14,15.4,0,0,0,812,18,447,168,55,21,80,0,0,0,0,0,37,10,7,0,0,0,0,0,0,0,0,0,0,0,0
641,Internal,142,238,56793,54,12.6,10.5,0,0,0,238,0,11,12,0,42,34,0,0,0,0,0,12,29,18,0,0,0,0,0,0,0,0,0,0,0,0
642,Internal,545,969,56793,54,12.6,10.5,0,0,0,969,19,3,97,21,7,7,0,0,0,0,0,75,95,4,0,0,0,0,0,0,0,0,0,0,0,0
643,Internal,276,726,120486,54,14,15.4,0,0,0,726,8,14,9,5,3,46,0,0,0,0,0,25,4,7,0,0,0,0,0,0,0,0,0,0,0,0
644,Internal,400,717,56793,54,12.6,10.5,0,0,0,717,24,55,23,0,2,51,0,0,0,0,0,25,13,0,0,0,0,0,10,0,0,0,0,0,0,0
645,Internal,353,910,120486,54,14,15.4,0,0,0,910,1,281,69,25,9,57,0,0,0,0,0,25,6,4,0,0,0,0,1944,0,0,0,0,0,0,0
646,Internal,140,392,120486,54,14,15.4,0,0,0,392,0,4,9,0,0,34,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
647,Internal,133,236,56793,54,12.6,10.5,0,0,0,236,0,6,9,0,0,10,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0
648,Internal,183,454,56793,54,12.6,10.5,0,0,8,462,2,7,3,0,0,34,0,0,0,0,0,25,3,7,0,0,0,0,0,0,0,0,0,0,0,0
649,Internal,79,172,120486,54,14,15.4,0,0,0,172,6,122,47,3,4,34,0,0,0,0,0,19,0,0,0,0,0,0,933,0,0,0,0,0,0,0
650,Internal,173,340,56793,54,12.6,10.5,0,0,0,340,45,44,374,40,741,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
651,Internal,347,683,56793,54,12.6,10.5,0,0,0,683,42,22,26,5,7,24,0,0,0,0,0,62,62,36,0,0,0,0,0,0,0,0,0,0,0,0
652,Internal,71,147,56793,54,12.6,10.5,0,0,0,147,0,100,2,0,0,34,0,0,0,0,0,6,0,4,0,0,0,0,909,0,0,0,0,0,0,0
653,Internal,244,612,82463,49,14.1,29.1,0,0,0,612,25,37,22,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Internal,26,72,82463,49,14.1,29.1,0,0,0,72,0,1,0,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Internal,140,359,82463,49,14.1,29.1,0,0,0,359,22,20,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Internal,244,584,82463,49,14.1,29.1,0,0,0,584,3,50,158,3,9,13,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
657,Internal,284,747,82463,49,14.1,29.1,0,0,0,747,180,112,78,6,8,87,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
658,Internal,0,0,82463,49,14.1,29.1,0,0,0,0,941,3,9,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,Internal,7,16,82463,49,14.1,29.1,0,0,0,16,605,86,8,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,Internal,127,329,87681,49,21.1,12.5,0,0,0,329,11,21,4,0,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Internal,121,289,87681,49,21.1,12.5,0,0,0,289,0,4,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Internal,183,444,87681,49,21.1,12.5,0,0,0,444,8,14,0,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Internal,129,287,87681,49,21.1,12.5,0,0,0,287,13,21,481,3,18,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Internal,13,22,87681,49,21.1,12.5,0,0,0,22,4,4,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,Internal,344,907,87681,49,21.1,12.5,0,0,0,907,8,89,52,15,2,28,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0
666,Internal,312,783,74900,49,18.2,20.1,0,0,2,785,26,36,20,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,Internal,155,355,74900,49,18.2,20.1,0,0,0,355,2,44,51,10,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,Internal,106,264,74900,49,18.2,20.1,0,0,0,264,25,6,2,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Internal,143,355,74900,49,18.2,20.1,0,0,0,355,6,9,12,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Internal,102,249,74900,49,18.2,20.1,0,0,0,249,0,3,13,0,9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Internal,164,417,47841,43,22.8,12.8,0,0,0,417,21,82,11,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0
672,Internal,125,308,54563,42,24.1,16.3,0,0,0,308,8,5,4,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Internal,169,336,54563,42,24.1,16.3,0,0,163,499,1,0,192,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Internal,134,360,54563,42,24.1,16.3,0,0,0,360,6,2,12,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,Internal,15,34,54563,42,24.1,16.3,486,0,0,520,0,66,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0
676,Internal,161,426,54563,42,24.1,16.3,33,0,10,469,35,63,213,41,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,Internal,181,461,49515,42,17.1,27.8,0,6,0,467,0,34,14,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,Internal,122,293,49515,42,17.1,27.8,0,0,0,293,8,21,6,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Internal,170,379,49515,42,17.1,27.8,0,0,0,379,5,5,13,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Internal,77,168,49515,42,17.1,27.8,0,0,0,168,9,50,412,10,22,39,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0
681,Internal,81,182,49515,42,17.1,27.8,0,7,0,189,4,3,17,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,Internal,76,185,49515,42,17.1,27.8,0,0,135,320,2,13,192,7,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Internal,71,209,47946,42,25.7,18.8,0,0,0,209,9,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Internal,221,569,47946,42,25.7,18.8,0,5,0,574,16,40,68,6,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Internal,219,555,47946,42,25.7,18.8,0,0,18,573,2,26,9,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Internal,55,111,47946,42,25.7,18.8,0,0,0,111,15,86,103,106,58,15,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0
687,Internal,241,559,54563,42,24.1,16.3,0,7,0,566,58,54,288,59,133,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Internal,121,327,20918,33,31.4,25.1,0,0,0,327,120,10,160,21,230,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,Internal,34,82,20918,33,31.4,25.1,0,0,0,82,10,14,41,57,274,16,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0
690,Internal,54,158,20918,33,31.4,25.1,0,2,152,312,29,85,57,5,40,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Internal,250,518,20918,33,31.4,25.1,0,4,0,522,25,122,16,10,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Internal,9,19,20918,33,31.4,25.1,0,0,0,19,0,0,11,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Internal,194,495,26759,33,20.3,24,0,0,4,499,95,36,41,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Internal,31,76,26759,33,20.3,24,0,0,0,76,6,10,12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Internal,164,387,26759,33,20.3,24,0,0,45,432,0,5,39,21,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,Internal,189,353,26759,33,20.3,24,0,0,0,353,0,13,68,7,250,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Internal,0,0,26759,33,20.3,24,0,0,0,0,0,85,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0
698,Internal,257,673,43625,41,22.4,15.9,0,0,0,673,2,13,29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,Internal,449,1100,43625,41,22.4,15.9,0,0,0,1100,38,23,5,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,Internal,208,534,43625,41,22.4,15.9,0,0,0,534,0,10,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,Internal,127,345,43625,41,22.4,15.9,0,7,0,352,8,2,3,0,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,Internal,178,396,41535,42,23.6,12,0,0,0,396,54,100,90,14,50,24,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0
703,Internal,115,268,41535,42,23.6,12,0,0,0,268,2,4,25,0,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,Internal,74,176,34179,42,24.7,22.3,0,0,0,176,6,58,57,12,83,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,Internal,82,188,34179,42,24.7,22.3,0,0,0,188,0,19,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,Internal,126,302,41535,42,23.6,12,0,0,0,302,0,0,1,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Internal,115,328,40495,42,12.9,31.7,0,0,0,328,7,0,6,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,Internal,552,1360,41535,42,23.6,12,0,0,0,1360,32,22,26,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Internal,59,131,41535,42,23.6,12,0,0,0,131,59,520,5,12,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,Internal,153,426,40495,42,12.9,31.7,0,5,0,431,76,18,1,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,Internal,37,88,40495,42,12.9,31.7,0,0,0,88,4,0,17,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Internal,8,12,34179,42,24.7,22.3,0,0,0,12,0,79,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,0
713,Internal,414,981,34179,42,24.7,22.3,0,0,0,981,8,36,16,4,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,Internal,106,223,34179,42,24.7,22.3,0,0,0,223,11,87,24,10,4,44,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0
715,Internal,84,213,34179,42,24.7,22.3,0,0,0,213,0,0,6,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,Internal,612,1661,91168,50,20.3,14.5,0,0,0,1661,68,25,29,2,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,Internal,460,1201,68068,50,26.1,11,0,0,0,1201,46,26,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,Internal,57,192,68068,50,26.1,11,0,0,0,192,248,59,59,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,Internal,95,222,68068,50,26.1,11,0,0,0,222,16,67,8,12,3,58,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0
720,Internal,626,1611,68068,50,26.1,11,0,0,0,1611,69,38,65,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,Internal,184,487,91168,50,20.3,14.5,0,0,0,487,110,494,29,20,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Internal,602,1628,91168,50,20.3,14.5,0,0,0,1628,51,56,71,11,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,Internal,107,279,74861,49,24.3,11.4,0,0,0,279,257,73,16,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0
724,Internal,73,190,91168,50,20.3,14.5,0,0,0,190,23,40,20,3,18,45,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0
725,Internal,280,521,75078,49,26.7,9.9,0,0,0,521,366,36,262,0,61,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,Internal,34,71,91168,50,20.3,14.5,0,0,0,71,441,9,35,3,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,Internal,6,9,91168,50,20.3,14.5,0,0,0,9,349,62,68,14,217,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,Internal,4,9,75078,49,26.7,9.9,0,0,0,9,0,0,0,0,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Internal,631,1709,78918,49,32.2,11,0,0,0,1709,61,46,28,4,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,Internal,590,1554,78918,49,32.2,11,0,0,0,1554,35,60,21,4,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,Internal,209,552,75078,49,26.7,9.9,0,0,0,552,11,6,2,20,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,Internal,390,1028,75078,49,26.7,9.9,0,5,0,1033,209,49,32,0,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,Internal,244,681,75078,49,26.7,9.9,0,0,0,681,10,111,8,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0
734,Internal,208,582,74861,49,24.3,11.4,0,0,0,582,30,27,7,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Internal,357,964,74861,49,24.3,11.4,0,0,0,964,23,13,14,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,Internal,276,721,74861,49,24.3,11.4,0,0,0,721,0,12,2,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,Internal,64,170,75078,49,26.7,9.9,0,0,0,170,42,12,49,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,Internal,92,221,74861,49,24.3,11.4,0,0,0,221,21,81,38,10,38,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,Internal,132,368,75078,49,26.7,9.9,0,0,0,368,0,0,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,Internal,17,51,75078,49,26.7,9.9,0,0,0,51,20,8,24,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Internal,547,1515,45305,45,30.6,13.3,0,0,0,1515,10,115,12,15,7,37,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0
742,Internal,242,612,45305,45,30.6,13.3,0,4,0,616,19,19,24,12,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,Internal,126,352,45305,45,30.6,13.3,0,0,0,352,28,3,18,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Internal,227,522,45305,45,30.6,13.3,0,0,0,522,1,16,14,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,Internal,329,920,63750,45,26,11.9,0,0,0,920,0,11,3,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Internal,480,1289,59566,45,20,18.6,0,0,0,1289,12,16,3,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Internal,444,1146,63750,45,26,11.9,0,0,0,1146,3,11,26,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,Internal,317,852,59566,45,20,18.6,0,0,0,852,0,29,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Internal,194,547,63750,45,26,11.9,0,0,0,547,6,23,13,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,Internal,218,572,59566,45,20,18.6,0,0,0,572,3,11,4,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,Internal,94,231,59566,45,20,18.6,0,0,0,231,16,3,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Internal,156,398,63750,45,26,11.9,0,0,0,398,18,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,Internal,185,436,63750,45,26,11.9,0,0,0,436,11,8,1,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,Internal,355,837,55040,39,23,21.8,0,0,0,837,0,11,9,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Internal,176,440,55442,39,21.4,9.7,0,0,0,440,20,4,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Internal,126,415,55442,39,21.4,9.7,0,0,0,415,0,6,4,0,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,Internal,104,257,55442,39,21.4,9.7,0,0,0,257,10,3,5,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Internal,457,996,54922,39,10.5,24.7,0,0,0,996,9,30,8,0,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,Internal,386,988,54922,39,10.5,24.7,0,0,0,988,27,7,19,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Internal,29,82,55040,39,23,21.8,0,0,0,82,0,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Internal,222,579,60250,47,23.9,11.9,0,0,0,579,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,Internal,82,201,60250,47,23.9,11.9,0,0,0,201,77,7,26,5,103,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Internal,229,710,60250,47,23.9,11.9,0,0,0,710,5,15,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
764,Internal,186,451,45625,47,20.4,14.4,0,0,0,451,34,10,24,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Internal,123,282,45625,47,20.4,14.4,0,0,473,755,47,90,193,2,21,44,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0
766,Internal,122,304,45625,47,20.4,14.4,0,0,0,304,45,68,4,0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0
767,Internal,204,548,45625,47,20.4,14.4,0,0,0,548,0,2,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,Internal,183,478,45625,47,20.4,14.4,0,0,0,478,2,93,10,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0
769,Internal,82,222,45625,47,20.4,14.4,0,0,0,222,0,0,14,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,Internal,283,772,55926,47,17,16.2,0,0,0,772,12,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,Internal,502,1343,55926,47,17,16.2,0,0,0,1343,40,29,25,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
