Person_ID,On_campus,Graduate,Have_car,Have_parking_permit,Start_PlaceID,Start_PlaceType,End_PlaceID,End_PlaceType,TAZ_o,TAZ_d,Origin_PA,Destination_PA,TAZ_P,TAZ_A,Trip_Purpose,UHC,UHO,UCO,UC1,UOO,UCC,Campus_TAZ_A,Campus_TAZ_P,Purpose,Primary_Mode,Bicycle,Bus,Car,Carpool,Walk,Other,distance_miles,distance_zonetozone,Weight,Bicycle_W,Bus_W,Car_W,Carpool_W,Walk_W,Other_W
1695,1,0,No,No,1695007,North Carolina State University,1695008,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.04816438163112324,0.289656,63.6818,0,0,0,0,63.6818,0
1695,1,0,No,No,1695008,North Carolina State University,1695009,North Carolina State University,3056,3052,P,A,3056,3052,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Recreational / Social / Community Service / Personal,Bus,0,1,0,0,0,0,0.4912644296262623,0.984796,63.6818,0,63.6818,0,0,0,0
1695,1,0,No,No,1695009,North Carolina State University,1695010,North Carolina State University,3052,3056,P,A,3052,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Recreational / Social / Community Service / Personal,Walk,0,0,0,0,1,0,0.5332401555834313,0.93293,63.6818,0,0,0,0,63.6818,0
1695,1,0,No,No,1695010,North Carolina State University,1695011,North Carolina State University,3056,3052,P,A,3056,3052,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Recreational / Social / Community Service / Personal,Walk,0,0,0,0,1,0,0.5329543189292423,0.984796,63.6818,0,0,0,0,63.6818,0
1695,1,0,No,No,1695011,North Carolina State University,1695012,North Carolina State University,3052,3056,P,A,3052,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.4845687377151929,0.93293,63.6818,0,0,0,0,63.6818,0
1702,0,0,Yes,No,1702000,Home,1702001,North Carolina State University,1504,3040,P,A,1504,3040,UHC,1,0,0,0,0,0,NCSU_Centennial,NCSU_Main,Attend Classes / Study / Research,Bus,0,1,0,0,0,0,0.3765415060435677,3.226665,174.3768,0,174.3768,0,0,0,0
1702,0,0,Yes,No,1702001,North Carolina State University,1702002,Home,3040,1504,A,P,1504,3040,UHC,1,0,0,0,0,0,NCSU_Centennial,NCSU_Main,Go home,Bus,0,1,0,0,0,0,0.37488182199598996,3.183083,174.3768,0,174.3768,0,0,0,0
1702,0,0,Yes,No,1702002,Home,1702003,North Carolina State University,1504,3058,P,A,1504,3058,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Recreational / Social / Community Service / Personal,Walk,0,0,0,0,1,0,0.1347793245228745,1.237141,174.3768,0,0,0,0,174.3768,0
1702,0,0,Yes,No,1702003,North Carolina State University,1702004,North Carolina State University,3058,3040,P,A,3058,3040,UCC,0,0,0,0,0,1,NCSU_Centennial,NCSU_Main,Work,Bus,0,1,0,0,0,0,0.22218903545915247,2.226698,174.3768,0,174.3768,0,0,0,0
1702,0,0,Yes,No,1702004,North Carolina State University,1702005,Home,3040,1504,A,P,1504,3040,UHC,1,0,0,0,0,0,NCSU_Centennial,NCSU_Main,Go home,Bus,0,1,0,0,0,0,0.3471865848093296,3.183083,174.3768,0,174.3768,0,0,0,0
1704,0,1,Yes,No,1704000,Home,1704001,Other,741,727,P,A,741,727,UHO,0,1,0,0,0,0,NA,NA,Recreational / Social / Community Service / Personal,Car,0,0,1,0,0,0,6.45605946244852,9.832568,66.4210526,0,0,66.4210526,0,0,0
1704,0,1,Yes,No,1704001,Other,1704002,Other,727,2707,P,A,727,2707,UOO,0,0,0,0,1,0,NA,NA,Recreational / Social / Community Service / Personal,Car,0,0,1,0,0,0,0.7848391168857679,2.603938,66.4210526,0,0,66.4210526,0,0,0
1704,0,1,Yes,No,1704002,Other,1704003,Home,2707,729,A,P,729,2707,UHO,0,1,0,0,0,0,NA,NA,Go home,Car,0,0,1,0,0,0,7.060728775133569,12.80943,66.4210526,0,0,66.4210526,0,0,0
1704,0,1,Yes,No,1704003,Home,1704004,Other,729,3072,P,A,729,3072,UHO,0,1,0,0,0,0,NA,NA,Dining / Shopping,Car,0,0,1,0,0,0,11.542278121544316,19.909838,66.4210526,0,0,66.4210526,0,0,0
1704,0,1,Yes,No,1704004,Other,1704005,Other,3072,2598,P,A,3072,2598,UOO,0,0,0,0,1,0,NA,NA,Dining / Shopping,Car,0,0,1,0,0,0,0.5510956808610625,1.520259,66.4210526,0,0,66.4210526,0,0,0
1704,0,1,Yes,No,1704005,Other,1704006,Home,2598,741,A,P,741,2598,UHO,0,1,0,0,0,0,NA,NA,Go home,Carpool,0,0,0,1,0,0,12.099078319086097,21.02338,66.4210526,0,0,0,66.4210526,0,0
1705,1,0,No,No,1705000,North Carolina State University,1705001,North Carolina State University,3058,3058,P,A,3058,3058,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.023423127632496512,0.228685,63.6818,0,0,0,0,63.6818,0
1705,1,0,No,No,1705001,North Carolina State University,1705002,North Carolina State University,3058,3040,P,A,3058,3040,UCC,0,0,0,0,0,1,NCSU_Centennial,NCSU_Main,Attend Classes / Study / Research,Bus,0,1,0,0,0,0,0.34041076575033197,2.226698,63.6818,0,63.6818,0,0,0,0
1705,1,0,No,No,1705002,North Carolina State University,1705003,North Carolina State University,3040,3040,P,A,3040,3040,UC1,0,0,0,1,0,0,NCSU_Centennial,NCSU_Centennial,Dining / Shopping,Walk,0,0,0,0,1,0,0.02557183826601896,0.474211,63.6818,0,0,0,0,63.6818,0
1705,1,0,No,No,1705003,North Carolina State University,1705004,North Carolina State University,3040,3040,P,A,3040,3040,UC1,0,0,0,1,0,0,NCSU_Centennial,NCSU_Centennial,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.18327866111902041,0.474211,63.6818,0,0,0,0,63.6818,0
1705,1,0,No,No,1705004,North Carolina State University,1705005,North Carolina State University,3040,3052,P,A,3040,3052,UCC,0,0,0,0,0,1,NCSU_Main,NCSU_Centennial,Dining / Shopping,Bus,0,1,0,0,0,0,0.4277875338450311,2.100276,63.6818,0,63.6818,0,0,0,0
1705,1,0,No,No,1705005,North Carolina State University,1705006,North Carolina State University,3052,3058,P,A,3052,3058,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.45778819616543637,0.307577,63.6818,0,0,0,0,63.6818,0
1725,1,0,Yes,Yes,1725000,Home,1725001,North Carolina State University,3059,3055,P,A,3059,3055,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Bus,0,1,0,0,0,0,0.9272467519244633,1.164512,63.6818,0,63.6818,0,0,0,0
1725,1,0,Yes,Yes,1725001,North Carolina State University,1725002,Home,3055,3059,A,P,3059,3055,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.8579921633387876,1.164512,63.6818,0,0,0,0,63.6818,0
1725,1,0,Yes,Yes,1725002,Home,1725003,North Carolina State University,3059,3040,P,A,3059,3040,UHC,1,0,0,0,0,0,NCSU_Centennial,NCSU_Main,Attend Classes / Study / Research,Car,0,0,1,0,0,0,0.7380903491344466,2.250425,63.6818,0,0,63.6818,0,0,0
1725,1,0,Yes,Yes,1725003,North Carolina State University,1725004,Home,3040,3059,A,P,3059,3040,UHC,1,0,0,0,0,0,NCSU_Centennial,NCSU_Main,Go home,Car,0,0,1,0,0,0,0.7440706895424241,2.250425,63.6818,0,0,63.6818,0,0,0
1726,0,1,Yes,Yes,1726000,Home,1726001,North Carolina State University,1298,3040,P,A,1298,3040,UHC,1,0,0,0,0,0,NCSU_Centennial,UNC,Recreational / Social / Community Service / Personal,Car,0,0,1,0,0,0,25.595062459247885,30.2638,66.4210526,0,0,66.4210526,0,0,0
1726,0,1,Yes,Yes,1726001,North Carolina State University,1726002,North Carolina State University,3040,1486,P,A,3040,1486,UCC,0,0,0,0,0,1,NCSU_Main,NCSU_Centennial,Recreational / Social / Community Service / Personal,Car,0,0,1,0,0,0,0.2245102752358014,2.015713,66.4210526,0,0,66.4210526,0,0,0
1726,0,1,Yes,Yes,1726002,North Carolina State University,1726003,Home,1486,1298,A,P,1298,1486,UHC,1,0,0,0,0,0,NCSU_Main,UNC,Go home,Car,0,0,1,0,0,0,25.708651123290096,26.028494,66.4210526,0,0,66.4210526,0,0,0
1731,1,0,Yes,Yes,1731000,North Carolina State University,1731001,Other,3041,1494,P,A,3041,1494,UCO,0,0,1,0,0,0,NA,NCSU_Centennial,Dining / Shopping,Car,0,0,1,0,0,0,0.6248056922533816,2.696949,63.6818,0,0,63.6818,0,0,0
1731,1,0,Yes,Yes,1731001,Other,1731002,Off-campus Workplace,1494,3046,P,A,1494,3046,UOO,0,0,0,0,1,0,NA,NA,Other-- Gas,Car,0,0,1,0,0,0,1.1902927080716261,1.958796,63.6818,0,0,63.6818,0,0,0
1731,1,0,Yes,Yes,1731002,Off-campus Workplace,1731003,North Carolina State University,3046,1486,A,P,1486,3046,UCO,0,0,1,0,0,0,NA,NCSU_Main,Go home,Car,0,0,1,0,0,0,0.23742838913914954,0.567728,63.6818,0,0,63.6818,0,0,0
1732,1,0,Yes,No,1732000,North Carolina State University,1732001,North Carolina State University,1487,1486,P,A,1487,1486,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Recreational / Social / Community Service / Personal,Walk,0,0,0,0,1,0,0.125400941628158,0.41332,63.6818,0,0,0,0,63.6818,0
1732,1,0,Yes,No,1732001,North Carolina State University,1732002,North Carolina State University,1486,1487,P,A,1486,1487,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.09138775646285252,0.41332,63.6818,0,0,0,0,63.6818,0
1732,1,0,Yes,No,1732002,North Carolina State University,1732003,North Carolina State University,1487,3054,P,A,1487,3054,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.45698167303349474,0.394798,63.6818,0,0,0,0,63.6818,0
1732,1,0,Yes,No,1732003,North Carolina State University,1732004,North Carolina State University,3054,3055,P,A,3054,3055,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.3498917119526147,1.068755,63.6818,0,0,0,0,63.6818,0
1732,1,0,Yes,No,1732004,North Carolina State University,1732005,North Carolina State University,3055,3056,P,A,3055,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.37364305458162483,0.464153,63.6818,0,0,0,0,63.6818,0
1732,1,0,Yes,No,1732005,North Carolina State University,1732006,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.06917072471416905,0.289656,63.6818,0,0,0,0,63.6818,0
1732,1,0,Yes,No,1732006,North Carolina State University,1732007,North Carolina State University,3056,3054,P,A,3056,3054,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.26711832369251365,0.437193,63.6818,0,0,0,0,63.6818,0
1732,1,0,Yes,No,1732007,North Carolina State University,1732008,North Carolina State University,3054,1487,P,A,3054,1487,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.11747873055388446,0.244444,63.6818,0,0,0,0,63.6818,0
1734,0,1,Yes,Yes,1734000,Home,1734001,North Carolina State University,607,3056,P,A,607,3056,UHC,1,0,0,0,0,0,NCSU_Main,NA,Attend Classes / Study / Research,Car,0,0,1,0,0,0,19.68309178669924,24.313929,52.304878,0,0,52.304878,0,0,0
1734,0,1,Yes,Yes,1734001,North Carolina State University,1734002,Home,3056,607,A,P,607,3056,UHC,1,0,0,0,0,0,NCSU_Main,NA,Go home,Car,0,0,1,0,0,0,19.682769587422346,22.113117,52.304878,0,0,52.304878,0,0,0
1734,0,1,Yes,Yes,1734002,Home,1734003,Other,607,1138,P,A,607,1138,UHO,0,1,0,0,0,0,NA,NA,Recreational / Social / Community Service / Personal,Car,0,0,1,0,0,0,8.995528658769388,12.882782,52.304878,0,0,52.304878,0,0,0
1734,0,1,Yes,Yes,1734003,Other,1734004,Home,1138,607,A,P,607,1138,UHO,0,1,0,0,0,0,NA,NA,Go home,Car,0,0,1,0,0,0,8.988533522515711,10.255466,52.304878,0,0,52.304878,0,0,0
1735,1,1,Yes,Yes,1735000,Home,1735001,North Carolina State University,1489,3056,P,A,1489,3056,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Bus,0,1,0,0,0,0,1.7714452827612321,2.31975,32.5,0,32.5,0,0,0,0
1735,1,1,Yes,Yes,1735001,North Carolina State University,1735002,Home,3056,1489,A,P,1489,3056,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Go home,Bus,0,1,0,0,0,0,1.771408325035179,2.257796,32.5,0,32.5,0,0,0,0
1735,1,1,Yes,Yes,1735002,Home,1735003,Other,1489,1876,P,A,1489,1876,UHO,0,1,0,0,0,0,NA,NCSU_Main,Dining / Shopping,Car,0,0,1,0,0,0,3.6346846823585346,5.568038,32.5,0,0,32.5,0,0,0
1735,1,1,Yes,Yes,1735003,Other,1735004,Home,1876,1489,A,P,1489,1876,UHO,0,1,0,0,0,0,NA,NCSU_Main,Go home,Carpool,0,0,0,1,0,0,3.641095638802834,5.020161,32.5,0,0,0,32.5,0,0
1736,0,1,Yes,No,1736000,Home,1736001,North Carolina State University,1281,3036,P,A,1281,3036,UHC,1,0,0,0,0,0,NCSU_Centennial,NA,Attend Classes / Study / Research,Car,0,0,1,0,0,0,26.13560000175602,27.160322,52.304878,0,0,52.304878,0,0,0
1736,0,1,Yes,No,1736001,North Carolina State University,1736002,Other,3036,1623,P,A,3036,1623,UCO,0,0,1,0,0,0,NA,NCSU_Centennial,Dining / Shopping,Walk,0,0,0,0,1,0,1.0707927681172704,2.598842,52.304878,0,0,0,0,52.304878,0
1736,0,1,Yes,No,1736002,Other,1736003,North Carolina State University,1623,3049,A,P,3049,1623,UCO,0,0,1,0,0,0,NA,NA,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,1.1815624414987438,2.2137,52.304878,0,0,0,0,52.304878,0
1736,0,1,Yes,No,1736003,North Carolina State University,1736004,Home,3049,1281,A,P,1281,3049,UHC,1,0,0,0,0,0,NA,NA,Go home,Car,0,0,1,0,0,0,26.243922047016202,26.704514,52.304878,0,0,52.304878,0,0,0
1742,0,0,Yes,No,1742000,Home,1742001,North Carolina State University,2377,3056,P,A,2377,3056,UHC,1,0,0,0,0,0,NCSU_Main,NA,Attend Classes / Study / Research,Car,0,0,1,0,0,0,13.087208384301164,18.2687,174.3768,0,0,174.3768,0,0,0
1742,0,0,Yes,No,1742001,North Carolina State University,1742002,North Carolina State University,3056,NA,P,A,3056,NA,UC1,0,0,0,1,0,0,NA,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,600.6738414945881,NA,174.3768,0,0,0,0,174.3768,0
1742,0,0,Yes,No,1742002,North Carolina State University,1742003,Home,NA,2377,A,P,2377,NA,UHC,1,0,0,0,0,0,NA,NA,Go home,Car,0,0,1,0,0,0,587.4464773520327,NA,174.3768,0,0,174.3768,0,0,0
1744,0,1,Yes,No,1744000,Home,1744001,North Carolina State University,1529,1498,P,A,1529,1498,UHC,1,0,0,0,0,0,NA,NA,Work,Car,0,0,1,0,0,0,1.0150351641780253,3.142253,52.304878,0,0,52.304878,0,0,0
1744,0,1,Yes,No,1744001,North Carolina State University,1744002,Other,1498,1498,P,A,1498,1498,UCO,0,0,1,0,0,0,NA,NA,Dining / Shopping,Walk,0,0,0,0,1,0,0.014098860591080882,0.328025,52.304878,0,0,0,0,52.304878,0
1744,0,1,Yes,No,1744002,Other,1744003,North Carolina State University,1498,3056,A,P,3056,1498,UCO,0,0,1,0,0,0,NA,NCSU_Main,Work,Walk,0,0,0,0,1,0,0.028158802054450864,0.429811,52.304878,0,0,0,0,52.304878,0
1744,0,1,Yes,No,1744003,North Carolina State University,1744004,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.09001438672580223,0.289656,52.304878,0,0,0,0,52.304878,0
1744,0,1,Yes,No,1744004,North Carolina State University,1744005,Home,3056,1529,A,P,1529,3056,UHC,1,0,0,0,0,0,NCSU_Main,NA,Go home,Car,0,0,1,0,0,0,1.1469482405157827,3.439233,52.304878,0,0,52.304878,0,0,0
1745,0,1,Yes,Yes,1745000,Home,1745001,Other,2330,2268,P,A,2330,2268,UHO,0,1,0,0,0,0,NA,NA,Recreational / Social / Community Service / Personal,Car,0,0,1,0,0,0,2.856776517166751,3.556881,52.304878,0,0,52.304878,0,0,0
1745,0,1,Yes,Yes,1745001,Other,1745002,Home,2268,2330,A,P,2330,2268,UHO,0,1,0,0,0,0,NA,NA,Go home,Car,0,0,1,0,0,0,2.8706105383533678,3.308039,52.304878,0,0,52.304878,0,0,0
1745,0,1,Yes,Yes,1745002,Home,1745003,North Carolina State University,2330,3056,P,A,2330,3056,UHC,1,0,0,0,0,0,NCSU_Main,NA,Attend Classes / Study / Research,Car,0,0,1,0,0,0,10.776962648643922,10.687345,52.304878,0,0,52.304878,0,0,0
1745,0,1,Yes,Yes,1745003,North Carolina State University,1745004,Other,3056,2360,P,A,3056,2360,UCO,0,0,1,0,0,0,NA,NCSU_Main,Recreational / Social / Community Service / Personal,Car,0,0,1,0,0,0,11.030272439116393,11.004739,52.304878,0,0,52.304878,0,0,0
1745,0,1,Yes,Yes,1745004,Other,1745005,Home,2360,2330,A,P,2330,2360,UHO,0,1,0,0,0,0,NA,NA,Go home,Car,0,0,1,0,0,0,0.5241218638280812,3.928993,52.304878,0,0,52.304878,0,0,0
1746,1,0,No,No,1746000,North Carolina State University,1746001,North Carolina State University,3054,3056,P,A,3054,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.03202123474584822,0.437193,63.6818,0,0,0,0,63.6818,0
1746,1,0,No,No,1746001,North Carolina State University,1746002,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.11762165155035746,0.289656,63.6818,0,0,0,0,63.6818,0
1746,1,0,No,No,1746002,North Carolina State University,1746003,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.0693840640889756,0.289656,63.6818,0,0,0,0,63.6818,0
1746,1,0,No,No,1746003,North Carolina State University,1746004,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Work,Walk,0,0,0,0,1,0,0.007049360672628355,0.289656,63.6818,0,0,0,0,63.6818,0
1746,1,0,No,No,1746004,North Carolina State University,1746005,North Carolina State University,3056,3054,P,A,3056,3054,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.06794158227776204,0.437193,63.6818,0,0,0,0,63.6818,0
1747,1,0,No,No,1747000,North Carolina State University,1747001,North Carolina State University,3056,3058,P,A,3056,3058,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Bicycle,1,0,0,0,0,0,0.8233514037809289,1.018723,63.6818,63.6818,0,0,0,0,0
1747,1,0,No,No,1747001,North Carolina State University,1747002,North Carolina State University,3058,3056,P,A,3058,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Bicycle,1,0,0,0,0,0,0.8440972237664807,1.018723,63.6818,63.6818,0,0,0,0,0
1747,1,0,No,No,1747002,North Carolina State University,1747003,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.04205544984842802,0.289656,63.6818,0,0,0,0,63.6818,0
1747,1,0,No,No,1747003,North Carolina State University,1747004,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Bicycle,1,0,0,0,0,0,0.23519617824204633,0.289656,63.6818,63.6818,0,0,0,0,0
1747,1,0,No,No,1747004,North Carolina State University,1747005,North Carolina State University,3056,3055,P,A,3056,3055,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Bicycle,1,0,0,0,0,0,0.1809955331054608,0.464153,63.6818,63.6818,0,0,0,0,0
1747,1,0,No,No,1747005,North Carolina State University,1747006,North Carolina State University,3055,3058,P,A,3055,3058,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Bicycle,1,0,0,0,0,0,0.4705982349907547,0.512701,63.6818,63.6818,0,0,0,0,0
1747,1,0,No,No,1747006,North Carolina State University,1747007,North Carolina State University,3058,3056,P,A,3058,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.6434613127380394,1.018723,63.6818,0,0,0,0,63.6818,0
1747,1,0,No,No,1747007,North Carolina State University,1747008,North Carolina State University,3056,3052,P,A,3056,3052,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.20242810206135325,0.984796,63.6818,0,0,0,0,63.6818,0
1747,1,0,No,No,1747008,North Carolina State University,1747009,North Carolina State University,3052,3058,P,A,3052,3058,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.42353260081286803,0.307577,63.6818,0,0,0,0,63.6818,0
1747,1,0,No,No,1747009,North Carolina State University,1747010,North Carolina State University,3058,1498,P,A,3058,1498,UC1,0,0,0,1,0,0,NA,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.8232224632744671,1.13447,63.6818,0,0,0,0,63.6818,0
1747,1,0,No,No,1747010,North Carolina State University,1747011,North Carolina State University,1498,3058,P,A,1498,3058,UC1,0,0,0,1,0,0,NCSU_Main,NA,Go home,Walk,0,0,0,0,1,0,0.830058706098993,1.13447,63.6818,0,0,0,0,63.6818,0
1748,1,0,Yes,Yes,NA,NA,NA,NA,NA,NA,A,A,NA,NA,UC1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.6818,NA,NA,NA,NA,NA,NA
1749,1,0,No,No,1749000,North Carolina State University,1749001,North Carolina State University,3058,3055,P,A,3058,3055,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.41505991846323453,0.512701,63.6818,0,0,0,0,63.6818,0
1749,1,0,No,No,1749001,North Carolina State University,1749002,North Carolina State University,3055,3055,P,A,3055,3055,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.18168711045166105,0.315679,63.6818,0,0,0,0,63.6818,0
1749,1,0,No,No,1749002,North Carolina State University,1749003,North Carolina State University,3055,3055,P,A,3055,3055,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.21449810741999073,0.315679,63.6818,0,0,0,0,63.6818,0
1749,1,0,No,No,1749003,North Carolina State University,1749004,North Carolina State University,3055,3056,P,A,3055,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.3811400279948829,0.464153,63.6818,0,0,0,0,63.6818,0
1749,1,0,No,No,1749004,North Carolina State University,1749005,North Carolina State University,3056,3058,P,A,3056,3058,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.8300887346830244,1.018723,63.6818,0,0,0,0,63.6818,0
1749,1,0,No,No,1749005,North Carolina State University,1749006,North Carolina State University,3058,1486,P,A,3058,1486,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Other-- bus stop,Walk,0,0,0,0,1,0,0.39837982568586755,0.300585,63.6818,0,0,0,0,63.6818,0
1749,1,0,No,No,1749006,North Carolina State University,1749007,Other,1486,3059,P,A,1486,3059,UCO,0,0,1,0,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Bus,0,1,0,0,0,0,1.0187264363589004,0.856143,63.6818,0,63.6818,0,0,0,0
1749,1,0,No,No,1749007,Other,1749008,Off-campus Workplace,3059,1653,P,A,3059,1653,UOO,0,0,0,0,1,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.08318214852828577,0.522441,63.6818,0,0,0,0,63.6818,0
1749,1,0,No,No,1749008,Off-campus Workplace,1749009,North Carolina State University,1653,3055,A,P,3055,1653,UCO,0,0,1,0,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Bus,0,1,0,0,0,0,1.1552660220241062,1.665699,63.6818,0,63.6818,0,0,0,0
1749,1,0,No,No,1749009,North Carolina State University,1749010,North Carolina State University,3055,3052,P,A,3055,3052,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Work,Walk,0,0,0,0,1,0,0.27910404504315794,0.478774,63.6818,0,0,0,0,63.6818,0
1749,1,0,No,No,1749010,North Carolina State University,1749011,North Carolina State University,3052,3058,P,A,3052,3058,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.1741228546107619,0.307577,63.6818,0,0,0,0,63.6818,0
1750,0,1,Yes,Yes,1750000,Home,1750001,Other,1588,1654,P,A,1588,1654,UHO,0,1,0,0,0,0,NA,NA,Other-- Dr. Apt,Car,0,0,1,0,0,0,1.5832472273997311,10.961788,52.304878,0,0,52.304878,0,0,0
1750,0,1,Yes,Yes,1750001,Other,1750002,Home,1654,1588,A,P,1588,1654,UHO,0,1,0,0,0,0,NA,NA,Go home,Car,0,0,1,0,0,0,1.58721491826946,9.734247,52.304878,0,0,52.304878,0,0,0
1750,0,1,Yes,Yes,1750002,Home,1750003,North Carolina State University,1588,3056,P,A,1588,3056,UHC,1,0,0,0,0,0,NCSU_Main,NA,Attend Classes / Study / Research,Car,0,0,1,0,0,0,0.5930185083946692,5.582661,52.304878,0,0,52.304878,0,0,0
1750,0,1,Yes,Yes,1750003,North Carolina State University,1750004,Home,3056,1588,A,P,1588,3056,UHC,1,0,0,0,0,0,NCSU_Main,NA,Go home,Car,0,0,1,0,0,0,0.5913646496672376,4.283135,52.304878,0,0,52.304878,0,0,0
1753,0,0,Yes,Yes,1753000,Home,1753001,North Carolina State University,1631,3036,P,A,1631,3036,UHC,1,0,0,0,0,0,NCSU_Centennial,NA,Attend Classes / Study / Research,Car,0,0,1,0,0,0,4.076318826030699,4.047397,174.3768,0,0,174.3768,0,0,0
1753,0,0,Yes,Yes,1753001,North Carolina State University,1753002,North Carolina State University,3036,3052,P,A,3036,3052,UCC,0,0,0,0,0,1,NCSU_Main,NCSU_Centennial,Attend Classes / Study / Research,Bus,0,1,0,0,0,0,0.15757351501788483,1.356557,174.3768,0,174.3768,0,0,0,0
