taz,airport_productions,lat,lng,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighEarn,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,TraumaLevel,ParkCostW,ParkCostO,ParkCostU,ADT,PCTCV,PCTAUTOEE,PCTCVEE,employment,workers,high_earners,observed_productions,estimated_productions
553,8,35.88184199299566,-78.88925134032745,Internal,300,639,55727,56,28.3,7.9,0,0,0,639,19,75,40,0,3,94,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,357.84000000000003,336.3696,13.325436778205507,33.835007621723385
554,2,35.87205571007441,-78.87911738292158,Internal,1,1,58190,50,22,12,0,0,0,1,183,265,0,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0.5,0.47,3.3313591945513767,14.839853617319068
555,2,35.887087648710086,-78.89386199157703,Internal,84,103,55727,56,28.3,7.9,0,0,0,103,0,2,19,0,21,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,57.68000000000001,19.611200000000004,3.3313591945513767,7.251210905852054
556,39,35.89647975941721,-78.89546267056667,Internal,3,5,55727,56,28.3,7.9,0,0,0,5,11,45,156,45,310,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,2.8000000000000003,0.504,64.96150429375184,17.4142729924154
557,9,35.88963637540662,-78.88984195886178,Internal,1,3,55727,56,28.3,7.9,0,0,0,3,123,306,342,7,20,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,1.6800000000000002,1.1256000000000002,14.991116375481194,22.583720705748988
558,81,35.89562746376315,-78.89881579429816,Internal,14,32,55727,56,28.3,7.9,0,0,0,32,29,51,425,94,382,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,17.92,5.913600000000001,134.92004737933075,27.01093826277846
559,4,35.901774627300426,-78.88274550691756,Internal,4,7,58190,50,22,12,0,0,0,7,6,204,41,38,0,59,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,3.5,2.065,6.6627183891027535,11.371467082695096
560,40,35.89619194859659,-78.89203715727794,Internal,0,0,55727,56,28.3,7.9,0,0,0,0,146,497,147,5,47,61,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,0,0,0,0,842,0,0,66.62718389102753,23.472246989532636
561,20,35.89605936630519,-78.86815388260867,Internal,0,0,58190,50,22,12,0,0,0,0,15,135,149,17,18,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,33.313591945513764,12.209571608005627
562,12,35.89545823495604,-78.88349604068205,Internal,231,465,58190,50,22,12,0,0,0,465,167,149,194,41,40,73,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,232.5,169.725,19.98815516730826,31.022964675398995
563,40,35.91056391993208,-78.87325908473892,Internal,0,0,58190,50,22,12,0,0,0,0,75,1310,38,34,38,83,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,0,0,66.62718389102753,37.949662391377394
564,25,35.902257202996246,-78.86498561597682,Internal,0,0,58190,50,22,12,0,0,0,0,21,2598,136,0,5,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760,0,0,41.64198993189221,65.99549774104604
565,16,35.89738794038202,-78.8547313988522,Internal,0,0,58190,50,22,12,0,0,0,0,17,630,165,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0,0,26.650873556411014,22.807128364639308
567,3,35.93207990905075,-78.85523170556904,Internal,2,3,58190,50,22,12,0,0,0,3,3,662,63,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,728,1.5,1.35,4.997038791827065,21.049117816022626
568,43,35.913620814641014,-78.85746361904484,Internal,0,0,58190,50,22,12,0,0,0,0,58,8721,14,4,74,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8871,0,0,71.6242226828546,201.4801616318168
569,5,35.919787582550605,-78.86672089026813,Internal,0,0,58190,50,22,12,0,0,0,0,30,291,42,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,8.328397986378441,12.852519612069177
570,78,35.88215937691065,-78.87699518747905,Internal,0,0,58190,50,22,12,0,0,0,0,0,3030,34,107,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3171,0,0,129.9230085875037,75.10762290208461
572,21,35.882854315164046,-78.8673185089966,Internal,356,687,58190,50,22,12,0,0,0,687,0,11,21,0,0,85,0,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,343.5,291.97499999999997,34.979271542789455,28.076488174217516
573,2,35.88885506491611,-78.85331230920933,Internal,0,0,58190,50,22,12,0,0,0,0,0,304,3,0,6,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,3.3313591945513767,11.743988570580298
574,69,35.872752288536844,-78.86061890726764,Internal,71,154,77485,72,9.3,3.6,0,0,0,154,439,847,446,26,70,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828,110.88,95.35679999999999,114.9318922120225,52.70120064643951
575,52,35.88560129035177,-78.85845232029654,Internal,0,0,58190,50,22,12,0,0,0,0,0,2202,83,0,8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293,0,0,86.61533905833579,55.64181781353991
576,18,35.891021885262,-78.86897985815602,Internal,0,0,58190,50,22,12,0,0,0,0,661,121,72,0,2,87,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,856,0,0,29.98223275096239,23.78263568114952
577,16,35.88010268949666,-78.8584944779637,Internal,257,444,77485,72,9.3,3.6,0,0,0,444,0,10,9,15,16,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,319.68,76.7232,26.650873556411014,11.841920525190785
579,7,35.887153433501965,-78.88351596372443,Internal,0,0,55727,56,28.3,7.9,0,0,0,0,0,906,13,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,0,0,11.65975718092982,25.17938479342551
580,190,35.91804777029997,-78.81495563210568,Internal,1070,2097,103304,72,18.4,8.9,0,0,0,2097,79,105,112,4,157,50,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,1509.84,754.92,316.47912348238077,73.2731972965963
581,15,35.90305573074998,-78.82244990510989,Internal,105,243,103304,72,18.4,8.9,0,0,0,243,43,3,3,0,12,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,174.95999999999998,120.72239999999998,24.985193959135326,15.485846976868768
582,107,35.92458128145658,-78.83227821928065,Internal,630,1680,103304,72,18.4,8.9,0,0,0,1680,439,499,288,100,244,46,0,0,0,0,0,0,4,47,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1570,1209.6,556.4159999999999,178.22771690849865,82.60965005665398
583,6,35.888763613046834,-78.82412911026891,Internal,6,10,77485,72,9.3,3.6,0,0,0,10,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.199999999999999,4.967999999999999,9.99407758365413,5.188487742851373
584,61,35.916198453210285,-78.83529955358766,Internal,3,4,103304,72,18.4,8.9,0,0,0,4,564,600,259,0,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,2.88,1.7568,101.60645543381699,37.88588398078754
585,26,35.90851599574875,-78.84688617680625,Internal,0,0,103304,72,18.4,8.9,0,0,0,0,522,1573,69,21,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185,0,0,43.307669529167896,53.247390763923924
586,22,35.90216853030291,-78.83574412972658,Internal,2,3,103304,72,18.4,8.9,0,0,0,3,1577,980,4,0,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572,2.16,1.512,36.644951140065146,61.94426121826264
587,136,35.89384414790942,-78.84411471534355,Internal,306,566,77485,72,9.3,3.6,0,0,0,566,139,211,17,158,55,49,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,407.52,199.6848,226.5324252294936,33.094239182697706
588,266,35.88680309739069,-78.84780096798787,Internal,0,0,77485,72,9.3,3.6,0,0,0,0,20,898,98,157,27,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,333.1359194551377,31.409329246593007
589,159,35.87007171879627,-78.84606771100458,Internal,0,0,77485,72,9.3,3.6,0,0,0,0,130,109,140,0,21,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,264.84305596683447,13.672832582770948
590,228,35.87633207643833,-78.83621868217287,Internal,0,0,77485,72,9.3,3.6,0,0,0,0,5,80,24,395,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,333.1359194551377,17.286643778024693
592,121,35.87944237060844,-78.84903932672803,Internal,0,0,77485,72,9.3,3.6,0,0,0,0,9,5,60,32,243,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,201.54723127035828,12.54213092045229
593,12,35.87381331630106,-78.85259860118485,Internal,2,3,77485,72,9.3,3.6,0,0,0,3,0,4,63,16,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2.16,0.8424,19.98815516730826,7.175425496233595
594,16,35.87978045063033,-78.83022763682341,Internal,313,508,77485,72,9.3,3.6,0,0,0,508,0,0,12,0,3,69,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,365.76,252.37439999999998,26.650873556411014,24.639440956472622
595,143,35.88900475718661,-78.83427465100146,Internal,880,1781,77485,72,9.3,3.6,0,0,0,1781,3,3,17,5,2,36,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1282.32,461.63519999999994,238.19218241042344,41.14268300984642
596,79,35.875839737301526,-78.84530957883243,Internal,0,0,77485,72,9.3,3.6,0,0,0,0,546,1184,382,58,28,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198,0,0,131.5886881847794,53.535608834711034
597,123,35.879435300277436,-78.84322978499526,Internal,0,0,77485,72,9.3,3.6,0,0,0,0,21,223,788,90,46,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,0,0,204.87859046490968,30.699869380040127
607,0,35.96339714925229,-78.95099526773507,Internal,776,1590,38250,44,22.9,6.4,0,0,0,1590,40,204,362,50,4,49,0,0,0,0,0,44,204,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,699.6,342.80400000000003,0,45.92746224904445
608,13,35.967261474938404,-78.95814595684547,Internal,0,0,73304,44,2.5,47.9,0,0,0,0,9,26,145,33,853,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,21.653834764583948,28.438466055402813
614,0,35.964971831637,-78.96218808969421,Internal,0,0,39625,54,26,4.8,0,0,0,0,73,61,374,25,92,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,18.6612222694709
618,0,35.96959960655523,-78.97402978012047,Internal,1052,1961,61788,50,15.8,17.7,0,0,0,1961,39,234,556,51,237,27,0,0,0,0,0,50,218,33,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,1117,980.5,264.735,0,50.026633690418436
650,5,35.950722696629704,-78.98945096663947,Internal,173,340,56793,54,12.6,10.5,0,0,0,340,45,44,374,40,741,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,183.60000000000002,23.868000000000002,8.328397986378441,34.22924247027957
672,1,36.15143420140764,-78.30936811806109,Internal,125,308,54563,42,24.1,16.3,0,0,0,308,8,5,4,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,129.35999999999999,33.633599999999994,1.6656795972756884,7.8027006126404945
677,22,36.16421576381298,-78.2743630419342,Internal,181,461,49515,42,17.1,27.8,0,6,0,467,0,34,14,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,193.62,50.3412,36.644951140065146,9.84758585587638
680,0,36.10557090077896,-78.28303318982161,Internal,77,168,49515,42,17.1,27.8,0,0,0,168,9,50,412,10,22,39,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,503,70.56,27.518400000000003,0,18.082898044747242
682,0,36.13176532919079,-78.27964764883225,Internal,76,185,49515,42,17.1,27.8,0,0,135,320,2,13,192,7,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,77.7,17.871000000000002,0,11.040936385161588
685,0,36.06902144820164,-78.24486151922235,Internal,219,555,47946,42,25.7,18.8,0,0,18,573,2,26,9,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,233.1,60.606,0,10.396924116240355
686,1,36.09427958189443,-78.2936839750833,Internal,55,111,47946,42,25.7,18.8,0,0,0,111,15,86,103,106,58,15,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,368,46.62,6.992999999999999,1.6656795972756884,13.503758609836476
687,2,36.10471670756816,-78.29567272714168,Internal,241,559,54563,42,24.1,16.3,0,7,0,566,58,54,288,59,133,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,234.78,56.3472,3.3313591945513767,22.283836315892806
688,3,36.08978477183382,-78.30488966401735,Internal,121,327,20918,33,31.4,25.1,0,0,0,327,120,10,160,21,230,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,107.91000000000001,18.344700000000003,4.997038791827065,18.216481583041666
689,0,36.072745207848286,-78.34717217816943,Internal,34,82,20918,33,31.4,25.1,0,0,0,82,10,14,41,57,274,16,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,396,27.060000000000002,4.3296,0,13.918721065419271
691,0,36.09196146318613,-78.31324066861667,Internal,250,518,20918,33,31.4,25.1,0,4,0,522,25,122,16,10,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,170.94,75.2136,0,14.917835192088113
700,0,36.10213955845024,-78.5169526314767,Internal,208,534,43625,41,22.4,15.9,0,0,0,534,0,10,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,218.94,21.894000000000002,0,6.762496244629842
703,0,36.10451902845302,-78.4516638991908,Internal,115,268,41535,42,23.6,12,0,0,0,268,2,4,25,0,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,112.56,69.7872,0,10.929038767289727
704,0,36.100565092995865,-78.4632803128532,Internal,74,176,34179,42,24.7,22.3,0,0,0,176,6,58,57,12,83,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,73.92,17.0016,0,10.90724141157375
706,3,36.14991999382574,-78.41282256973543,Internal,126,302,41535,42,23.6,12,0,0,0,302,0,0,1,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,126.83999999999999,78.6408,4.997038791827065,10.970255005717233
707,0,36.12980097287525,-78.36213514163762,Internal,115,328,40495,42,12.9,31.7,0,0,0,328,7,0,6,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,137.76,85.4112,0,11.692975013913687
710,4,36.10521382271195,-78.3734103135169,Internal,153,426,40495,42,12.9,31.7,0,5,0,431,76,18,1,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,178.92,73.35719999999999,6.6627183891027535,12.646001799649083
713,12,36.090329808482025,-78.44123856364361,Internal,414,981,34179,42,24.7,22.3,0,0,0,981,8,36,16,4,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,412.02,160.6878,19.98815516730826,18.707207380356977
714,0,36.090520723550284,-78.46691309384256,Internal,106,223,34179,42,24.7,22.3,0,0,0,223,11,87,24,10,4,44,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,136,93.66,41.2104,0,11.00433306099726
716,15,36.03534652406526,-78.53349990845467,Internal,612,1661,91168,50,20.3,14.5,0,0,0,1661,68,25,29,2,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,830.5,332.20000000000005,24.985193959135326,33.31326510989798
717,6,36.06042961491242,-78.52717709220977,Internal,460,1201,68068,50,26.1,11,0,0,0,1201,46,26,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,600.5,270.225,9.99407758365413,27.371258584364167
718,1,36.04573629495778,-78.48977366558533,Internal,57,192,68068,50,26.1,11,0,0,0,192,248,59,59,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,96,24.96,1.6656795972756884,14.914333828212651
719,0,36.07049682332995,-78.49080812201275,Internal,95,222,68068,50,26.1,11,0,0,0,222,16,67,8,12,3,58,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,106,111,64.38,0,12.1296513016525
720,15,36.07388373047162,-78.51350864539178,Internal,626,1611,68068,50,26.1,11,0,0,0,1611,69,38,65,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,805.5,314.14500000000004,24.985193959135326,32.93790884763583
721,4,36.03356664806837,-78.51242573788637,Internal,184,487,91168,50,20.3,14.5,0,0,0,487,110,494,29,20,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,243.5,182.625,6.6627183891027535,34.50292506314282
722,14,36.016411594251935,-78.50768849678087,Internal,602,1628,91168,50,20.3,14.5,0,0,0,1628,51,56,71,11,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,814,162.8,23.31951436185964,21.907803238340925
723,2,36.01232834853857,-78.4829803488588,Internal,107,279,74861,49,24.3,11.4,0,0,0,279,257,73,16,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,352,136.71,76.55760000000001,3.3313591945513767,18.524651232717233
724,0,36.01436578985205,-78.49482697907149,Internal,73,190,91168,50,20.3,14.5,0,0,0,190,23,40,20,3,18,45,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,104,95,42.75,0,10.413846184836899
725,1,36.035387671588325,-78.48339772823202,Internal,280,521,75078,49,26.7,9.9,0,0,0,521,366,36,262,0,61,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,255.29,127.645,1.6656795972756884,30.74208492315108
726,3,36.02932591269752,-78.48959571402173,Internal,34,71,91168,50,20.3,14.5,0,0,0,71,441,9,35,3,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,35.5,11.005,4.997038791827065,17.09503883601508
727,2,36.031312282467155,-78.50052124029362,Internal,6,9,91168,50,20.3,14.5,0,0,0,9,349,62,68,14,217,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,4.5,1.0350000000000001,3.3313591945513767,20.625704934166883
729,4,36.04055785575669,-78.402673501838,Internal,631,1709,78918,49,32.2,11,0,0,0,1709,61,46,28,4,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,837.41,309.8417,6.6627183891027535,31.94025159611472
730,6,36.04087851637928,-78.4314818973689,Internal,590,1554,78918,49,32.2,11,0,0,0,1554,35,60,21,4,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,761.46,167.52120000000002,9.99407758365413,20.83154484221337
732,2,36.054242559232506,-78.47004213165836,Internal,390,1028,75078,49,26.7,9.9,0,5,0,1033,209,49,32,0,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,503.71999999999997,226.67399999999998,3.3313591945513767,28.92772155758445
734,0,35.995441059634494,-78.43287771117336,Internal,208,582,74861,49,24.3,11.4,0,0,0,582,30,27,7,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,285.18,128.33100000000002,0,16.18465662473066
735,0,36.00163165802589,-78.4505550556122,Internal,357,964,74861,49,24.3,11.4,0,0,0,964,23,13,14,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,472.36,160.60240000000002,0,18.5232431065094
736,2,36.00204516969364,-78.46672692303018,Internal,276,721,74861,49,24.3,11.4,0,0,0,721,0,12,2,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,353.29,158.9805,3.3313591945513767,17.46674428736306
738,0,36.02179162154315,-78.47269617044655,Internal,92,221,74861,49,24.3,11.4,0,0,0,221,21,81,38,10,38,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,108.28999999999999,48.7305,0,12.73832302734315
741,4,36.03198429859383,-78.37367617568101,Internal,547,1515,45305,45,30.6,13.3,0,0,0,1515,10,115,12,15,7,37,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,159,681.75,252.2475,6.6627183891027535,27.822204125458644
742,2,36.02333616553722,-78.3297477948586,Internal,242,612,45305,45,30.6,13.3,0,4,0,616,19,19,24,12,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,275.40000000000003,74.35800000000002,3.3313591945513767,12.23558522166472
745,2,35.99877620877687,-78.3897469622472,Internal,329,920,63750,45,26,11.9,0,0,0,920,0,11,3,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,414,111.78,3.3313591945513767,13.907995858093042
746,4,35.96299062208171,-78.37643062501185,Internal,480,1289,59566,45,20,18.6,0,0,0,1289,12,16,3,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,580.0500000000001,156.61350000000002,6.6627183891027535,17.660734300900888
747,8,35.985442724937585,-78.36567537926237,Internal,444,1146,63750,45,26,11.9,0,0,0,1146,3,11,26,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,515.7,144.39600000000002,13.325436778205507,16.89398877772316
748,0,35.94506301750501,-78.37977754684097,Internal,317,852,59566,45,20,18.6,0,0,0,852,0,29,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,383.40000000000003,103.51800000000001,0,13.624277592731517
749,2,35.977733477056205,-78.40695733206779,Internal,194,547,63750,45,26,11.9,0,0,0,547,6,23,13,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,246.15,66.46050000000001,3.3313591945513767,10.915843988766722
754,1,35.96566284282847,-78.18456074767666,Internal,355,837,55040,39,23,21.8,0,0,0,837,0,11,9,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,326.43,130.572,1.6656795972756884,15.38232316602094
758,0,35.9852516157755,-78.20744242651506,Internal,457,996,54922,39,10.5,24.7,0,0,0,996,9,30,8,0,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,388.44,174.798,0,19.509358684106473
764,0,35.92698405698824,-78.24311816744493,Internal,186,451,45625,47,20.4,14.4,0,0,0,451,34,10,24,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,211.97,38.154599999999995,0,9.371446209021697
765,1,35.95021943398611,-78.25670486751885,Internal,123,282,45625,47,20.4,14.4,0,0,473,755,47,90,193,2,21,44,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,353,132.54,58.3176,1.6656795972756884,17.13732111000349
766,0,35.968997353305355,-78.27246320722719,Internal,122,304,45625,47,20.4,14.4,0,0,0,304,45,68,4,0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,123,142.88,65.7248,0,12.610471625491027
767,4,35.9462696202566,-78.30292489259779,Internal,204,548,45625,47,20.4,14.4,0,0,0,548,0,2,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,257.56,77.268,6.6627183891027535,10.842000907873393
771,0,35.92003252976829,-78.32659706935456,Internal,502,1343,55926,47,17,16.2,0,0,0,1343,40,29,25,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,631.2099999999999,138.8662,0,17.686056190266246
773,0,35.88958809051916,-78.28742409150156,Internal,259,626,55926,47,17,16.2,0,0,0,626,27,3,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,294.21999999999997,44.132999999999996,0,9.013115653078728
774,3,35.89352508758056,-78.2234887258014,Internal,175,551,41332,47,21.9,14.8,0,0,2,553,20,7,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,258.96999999999997,38.845499999999994,4.997038791827065,8.626693336327017
775,7,35.852647916472776,-78.24948186853113,Internal,352,889,41332,47,21.9,14.8,0,0,0,889,27,0,7,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,417.83,62.674499999999995,11.65975718092982,10.601109233339589
779,5,36.11385203297557,-78.65023587244912,Internal,520,1375,70441,50,26.6,11.9,0,0,0,1375,3,1,9,0,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,687.5,330,8.328397986378441,30.704491246484526
