TAZ,MPO,COUNTY,D_Minority,C_Race,C_Hispanic,ZeroCar,LowIncome,Senior,LEP,AllZones
2480,CAMPO,Wake,0,0,0,1,0,1,0,1
2481,CAMPO,Wake,0,0,0,1,0,1,0,1
2482,CAMPO,Wake,0,0,0,0,0,1,0,1
2483,CAMPO,Wake,0,0,0,0,0,1,0,1
2484,CAMPO,Wake,0,0,0,0,0,1,0,1
2485,CAMPO,Wake,0,0,0,0,0,0,0,1
2486,CAMPO,Wake,0,0,0,0,0,0,0,1
2487,CAMPO,Wake,0,0,0,0,0,0,0,1
2488,CAMPO,Wake,0,0,0,1,1,1,0,1
2489,CAMPO,Wake,0,0,0,1,1,1,0,1
2490,CAMPO,Wake,0,0,0,0,0,0,0,1
2491,CAMPO,Wake,0,0,0,0,0,0,0,1
2492,CAMPO,Wake,0,0,0,0,0,0,0,1
2493,CAMPO,Wake,0,0,0,0,0,0,0,1
2494,CAMPO,Wake,0,0,0,0,0,1,0,1
2495,CAMPO,Wake,0,0,0,0,0,1,0,1
2496,CAMPO,Wake,0,0,0,0,0,1,0,1
2497,CAMPO,Wake,0,0,0,0,0,0,0,1
2498,CAMPO,Wake,0,0,0,0,0,0,0,1
2499,CAMPO,Wake,0,0,0,0,0,0,0,1
2500,CAMPO,Wake,0,0,0,0,0,0,0,1
2501,CAMPO,Wake,0,0,0,0,0,0,0,1
2502,CAMPO,Wake,0,0,0,0,0,1,0,1
2503,CAMPO,Wake,0,0,0,0,0,0,0,1
2504,CAMPO,Wake,0,0,0,0,0,0,0,1
2505,CAMPO,Wake,0,0,0,0,0,0,0,1
2506,CAMPO,Wake,0,0,0,0,0,0,0,1
2507,CAMPO,Wake,0,0,0,0,0,1,0,1
2508,CAMPO,Wake,0,0,0,0,0,1,0,1
2509,CAMPO,Wake,0,0,0,0,0,1,0,1
2510,CAMPO,Wake,0,0,0,0,0,1,0,1
2511,CAMPO,Wake,0,0,0,0,0,0,0,1
2512,CAMPO,Wake,0,0,0,0,0,0,0,1
2513,CAMPO,Wake,0,0,0,0,0,1,0,1
2514,CAMPO,Wake,0,0,0,0,0,1,0,1
2515,CAMPO,Wake,0,0,0,0,0,1,0,1
2516,CAMPO,Wake,0,0,0,0,0,1,0,1
2517,CAMPO,Wake,0,0,0,0,0,1,0,1
2518,CAMPO,Wake,0,0,0,0,0,0,0,1
2519,CAMPO,Wake,0,0,0,0,0,0,0,1
2520,CAMPO,Wake,0,0,0,0,0,0,0,1
2521,CAMPO,Wake,0,0,0,0,0,0,0,1
2522,CAMPO,Wake,0,0,0,0,0,1,0,1
2523,CAMPO,Wake,0,0,0,0,0,1,0,1
2524,CAMPO,Wake,0,0,0,0,0,1,0,1
2525,CAMPO,Wake,0,0,0,0,0,0,0,1
2526,CAMPO,Wake,0,0,0,0,0,0,0,1
2527,CAMPO,Wake,0,0,0,0,0,0,0,1
2528,CAMPO,Wake,0,0,0,0,0,0,0,1
2529,CAMPO,Wake,0,0,0,0,0,0,0,1
2530,CAMPO,Wake,0,0,0,0,0,0,0,1
2531,CAMPO,Wake,0,0,0,0,0,0,0,1
2532,CAMPO,Wake,0,0,0,0,0,0,0,1
2533,CAMPO,Wake,0,0,0,0,0,0,0,1
2534,CAMPO,Wake,0,0,0,0,0,0,0,1
2535,CAMPO,Wake,0,0,0,0,0,0,0,1
2536,CAMPO,Wake,0,0,0,0,0,0,0,1
2537,CAMPO,Wake,0,0,0,0,0,0,0,1
2538,CAMPO,Wake,0,0,0,0,0,0,0,1
2539,CAMPO,Wake,0,0,0,0,0,0,0,1
2540,CAMPO,Wake,0,0,0,0,0,0,0,1
2541,CAMPO,Wake,0,0,0,0,0,0,0,1
2542,CAMPO,Wake,0,0,1,0,0,0,0,1
2543,CAMPO,Wake,0,0,1,0,0,0,0,1
2544,CAMPO,Wake,0,0,0,0,0,0,0,1
2545,CAMPO,Wake,0,0,0,1,0,1,0,1
2546,CAMPO,Wake,0,0,0,0,0,1,0,1
2547,CAMPO,Wake,0,0,0,0,0,1,0,1
2548,CAMPO,Wake,0,0,0,0,0,1,0,1
2549,CAMPO,Wake,0,0,0,0,0,1,0,1
2550,CAMPO,Wake,0,0,0,0,0,1,0,1
2551,CAMPO,Wake,0,0,0,0,0,1,0,1
2552,CAMPO,Wake,0,0,0,0,0,1,0,1
2553,CAMPO,Wake,0,0,0,0,0,1,0,1
2554,CAMPO,Wake,0,0,0,0,0,1,0,1
2555,CAMPO,Wake,0,0,0,0,0,1,0,1
2556,CAMPO,Wake,0,1,0,1,0,0,0,1
2557,CAMPO,Wake,0,0,0,1,0,1,0,1
2558,CAMPO,Wake,0,0,0,1,1,0,0,1
2559,CAMPO,Wake,0,0,0,1,0,1,0,1
2560,CAMPO,Wake,0,0,0,1,1,0,0,1
2561,CAMPO,Wake,0,0,0,0,0,1,0,1
2562,CAMPO,Wake,0,0,0,0,0,1,0,1
2563,CAMPO,Wake,0,1,0,1,1,0,1,1
2564,CAMPO,Wake,0,1,1,1,1,0,1,1
2565,CAMPO,Wake,0,1,1,1,1,0,1,1
2566,CAMPO,Wake,0,0,0,0,0,0,0,1
2567,CAMPO,Wake,0,0,0,0,0,0,0,1
2568,CAMPO,Wake,0,0,0,0,1,1,0,1
2569,CAMPO,Wake,0,0,0,0,1,1,0,1
2570,CAMPO,Wake,0,0,0,0,1,1,0,1
2571,CAMPO,Wake,0,1,0,0,1,0,0,1
2572,CAMPO,Wake,0,1,0,1,1,0,1,1
2573,CAMPO,Wake,0,0,0,0,0,0,1,1
2574,CAMPO,Wake,0,1,1,1,1,0,1,1
2575,CAMPO,Wake,0,1,1,1,1,0,1,1
2576,CAMPO,Wake,0,1,0,1,0,0,0,1
2577,CAMPO,Wake,0,1,1,0,1,0,1,1
2578,CAMPO,Wake,0,1,1,0,1,0,1,1
2579,CAMPO,Wake,0,1,1,0,1,0,1,1
2580,CAMPO,Wake,0,1,1,0,1,0,1,1
2581,CAMPO,Wake,0,0,0,1,0,1,0,1
2582,CAMPO,Wake,0,0,0,0,0,1,0,1
2583,CAMPO,Wake,0,0,0,0,0,1,0,1
2584,CAMPO,Wake,0,1,0,0,0,0,0,1
2585,CAMPO,Wake,0,1,1,0,0,0,0,1
2586,CAMPO,Wake,0,1,0,1,0,0,0,1
2587,CAMPO,Wake,0,1,1,1,0,0,1,1
2588,CAMPO,Wake,0,1,0,0,0,0,0,1
2589,CAMPO,Wake,0,0,0,1,0,1,0,1
2590,CAMPO,Wake,0,0,0,0,0,0,0,1
2591,CAMPO,Wake,0,0,0,0,0,1,0,1
2592,CAMPO,Wake,0,0,0,0,0,0,0,1
2593,CAMPO,Wake,0,0,0,0,0,0,0,1
2594,CAMPO,Wake,0,1,0,0,0,0,0,1
2595,CAMPO,Wake,0,0,0,0,0,0,0,1
2596,CAMPO,Wake,0,0,0,0,0,0,0,1
2597,CAMPO,Wake,0,0,0,0,0,0,0,1
2598,CAMPO,Wake,0,1,1,1,0,0,1,1
2599,CAMPO,Wake,0,1,1,1,0,0,0,1
2600,CAMPO,Wake,0,1,1,1,0,0,0,1
2601,CAMPO,Wake,0,1,1,1,0,0,0,1
2602,CAMPO,Wake,0,0,0,0,0,0,0,1
2603,CAMPO,Wake,0,0,0,0,0,0,1,1
2604,CAMPO,Wake,0,0,0,0,0,0,1,1
2605,CAMPO,Wake,0,1,1,1,0,0,0,1
2606,CAMPO,Wake,0,0,0,0,0,0,0,1
2607,CAMPO,Wake,0,1,0,1,1,0,1,1
2608,CAMPO,Wake,0,1,0,1,1,0,1,1
2609,CAMPO,Wake,0,1,0,1,1,0,1,1
2610,CAMPO,Wake,0,1,0,1,1,0,1,1
2611,CAMPO,Wake,0,1,0,1,1,0,1,1
2612,CAMPO,Wake,0,1,0,1,1,0,1,1
2613,CAMPO,Wake,0,1,0,1,1,0,1,1
2614,CAMPO,Wake,0,1,0,1,1,0,1,1
2615,CAMPO,Wake,0,0,0,0,0,0,0,1
2616,CAMPO,Wake,0,0,0,0,0,0,0,1
2617,CAMPO,Wake,0,0,1,0,0,0,0,1
2618,CAMPO,Wake,0,1,0,0,0,1,1,1
2619,CAMPO,Wake,0,0,1,0,0,0,0,1
2620,CAMPO,Wake,0,1,0,0,0,1,1,1
2621,CAMPO,Wake,0,1,0,0,0,0,1,1
2622,CAMPO,Wake,0,1,0,0,0,0,1,1
2623,CAMPO,Wake,0,1,0,1,1,0,0,1
2624,CAMPO,Wake,0,1,0,1,1,0,0,1
2625,CAMPO,Wake,0,1,0,1,1,0,0,1
2626,CAMPO,Wake,0,1,0,0,0,1,1,1
2627,CAMPO,Wake,0,1,0,0,0,0,1,1
2628,CAMPO,Wake,0,1,1,1,0,0,1,1
2629,CAMPO,Wake,0,0,1,0,0,0,1,1
2630,CAMPO,Wake,0,1,1,1,0,0,1,1
2631,CAMPO,Wake,0,0,0,0,0,0,0,1
2632,CAMPO,Wake,0,0,1,0,0,0,1,1
2633,CAMPO,Wake,0,1,0,0,0,1,1,1
2634,CAMPO,Wake,0,1,0,0,0,1,1,1
2635,CAMPO,Wake,0,1,0,1,1,0,0,1
2636,CAMPO,Wake,0,1,1,1,0,0,0,1
2637,CAMPO,Wake,0,1,1,1,0,0,0,1
2638,CAMPO,Wake,0,1,1,0,0,0,1,1
2639,CAMPO,Wake,0,1,1,1,0,0,0,1
2640,CAMPO,Wake,0,1,1,0,0,0,1,1
2641,CAMPO,Wake,0,1,0,0,0,0,0,1
2642,CAMPO,Wake,0,1,1,0,1,0,1,1
2643,CAMPO,Wake,0,0,0,0,0,0,0,1
2644,CAMPO,Wake,0,1,1,0,0,0,1,1
2645,CAMPO,Wake,0,1,0,0,0,0,1,1
2646,CAMPO,Wake,0,1,0,0,0,0,0,1
2647,CAMPO,Wake,0,1,1,0,0,0,1,1
2648,CAMPO,Wake,0,1,1,1,0,0,1,1
2649,CAMPO,Wake,0,0,0,0,0,0,0,1
2650,CAMPO,Wake,0,1,0,1,1,0,0,1
2651,CAMPO,Wake,0,1,0,0,0,0,0,1
2652,CAMPO,Wake,0,1,0,0,0,0,0,1
2653,CAMPO,Wake,0,1,1,0,0,1,1,1
2654,CAMPO,Wake,0,0,0,0,0,0,0,1
2655,CAMPO,Wake,0,1,0,0,0,0,1,1
2656,CAMPO,Wake,0,0,0,0,0,0,0,1
2657,CAMPO,Wake,0,0,1,0,0,0,0,1
2658,CAMPO,Wake,0,0,1,0,0,0,0,1
2659,CAMPO,Wake,0,1,0,0,0,0,1,1
2660,CAMPO,Wake,0,0,0,0,0,0,0,1
2661,CAMPO,Wake,0,0,0,0,0,0,0,1
2662,CAMPO,Wake,0,1,1,0,1,0,1,1
2663,CAMPO,Wake,0,1,1,0,1,0,1,1
2664,CAMPO,Wake,0,1,1,0,1,0,1,1
2665,CAMPO,Wake,0,1,1,1,0,0,1,1
2666,CAMPO,Wake,0,1,1,1,1,0,1,1
2667,CAMPO,Wake,0,1,1,0,0,0,1,1
2668,CAMPO,Wake,0,1,1,1,0,0,1,1
2669,CAMPO,Wake,0,0,0,0,0,0,0,1
2670,CAMPO,Wake,0,1,1,1,0,0,1,1
2671,CAMPO,Wake,0,1,1,0,1,0,0,1
2672,CAMPO,Wake,0,1,1,0,0,0,1,1
2673,CAMPO,Wake,0,1,1,0,0,0,1,1
2674,CAMPO,Wake,0,1,0,0,0,0,0,1
2675,CAMPO,Wake,0,1,1,0,1,0,1,1
2676,CAMPO,Wake,0,1,0,0,0,0,0,1
2677,CAMPO,Wake,0,1,0,1,0,0,0,1
2678,CAMPO,Wake,0,1,0,1,0,0,0,1
2679,CAMPO,Wake,0,1,1,0,1,0,1,1
2680,CAMPO,Wake,0,0,1,0,1,0,1,1
2681,CAMPO,Wake,0,0,1,0,1,0,1,1
2682,CAMPO,Wake,0,1,1,0,1,0,1,1
2683,CAMPO,Wake,0,0,1,0,1,0,1,1
2684,CAMPO,Wake,0,0,1,0,1,0,1,1
2685,CAMPO,Wake,0,1,0,1,0,0,0,1
2686,CAMPO,Wake,0,0,0,1,1,0,1,1
2687,CAMPO,Wake,0,0,0,1,1,0,1,1
2688,CAMPO,Wake,0,1,1,0,0,0,1,1
2689,CAMPO,Wake,0,0,0,1,1,0,1,1
2690,CAMPO,Wake,0,0,0,1,1,0,1,1
2691,CAMPO,Wake,0,1,0,0,0,0,0,1
2692,CAMPO,Wake,0,0,0,1,1,0,1,1
2693,CAMPO,Wake,0,0,0,1,1,0,1,1
2694,CAMPO,Wake,0,1,0,0,0,0,0,1
2695,CAMPO,Wake,0,1,0,0,0,0,0,1
2696,CAMPO,Wake,0,1,0,0,0,0,0,1
2697,CAMPO,Wake,0,0,1,1,1,1,1,1
2698,CAMPO,Wake,0,0,1,1,1,1,1,1
2699,CAMPO,Wake,0,0,1,1,1,1,1,1
2700,CAMPO,Wake,0,0,1,1,1,1,1,1
2701,CAMPO,Wake,0,0,0,0,0,0,0,1
2702,CAMPO,Wake,0,0,0,0,0,0,0,1
2703,CAMPO,Wake,0,0,0,1,0,1,0,1
2704,CAMPO,Wake,0,0,0,0,0,0,0,1
2705,CAMPO,Wake,0,0,0,0,0,0,0,1
2706,CAMPO,Wake,0,0,0,0,0,0,0,1
2707,CAMPO,Wake,0,0,0,0,0,0,0,1
2708,CAMPO,Wake,0,0,0,1,1,0,0,1
2709,CAMPO,Wake,0,0,0,0,0,1,0,1
2710,CAMPO,Wake,0,0,0,0,0,1,0,1
2711,CAMPO,Wake,0,0,0,0,0,1,0,1
2712,CAMPO,Wake,0,0,0,0,0,1,0,1
2713,CAMPO,Wake,0,0,0,0,0,1,0,1
2714,CAMPO,Wake,0,0,0,0,0,0,0,1
2715,CAMPO,Wake,0,0,0,0,0,1,0,1
2716,CAMPO,Wake,0,0,0,0,0,1,0,1
2717,CAMPO,Wake,0,0,0,0,0,1,0,1
2718,CAMPO,Wake,0,0,0,0,0,0,0,1
2719,CAMPO,Wake,0,0,0,0,0,0,0,1
2720,CAMPO,Wake,0,0,0,0,0,0,0,1
2721,CAMPO,Wake,0,0,0,0,0,0,0,1
2722,CAMPO,Wake,0,0,0,0,0,0,0,1
2723,CAMPO,Wake,0,0,0,1,1,0,0,1
2724,CAMPO,Wake,0,0,0,0,0,0,0,1
2725,CAMPO,Wake,0,0,1,0,1,0,0,1
2726,CAMPO,Wake,0,1,0,0,0,1,0,1
2727,CAMPO,Wake,0,0,1,0,1,0,0,1
2728,CAMPO,Wake,0,0,0,1,1,1,0,1
2729,CAMPO,Wake,0,0,1,0,0,0,0,1
2730,CAMPO,Wake,0,0,0,1,1,1,0,1
2731,CAMPO,Wake,0,0,0,0,0,0,0,1
2732,CAMPO,Wake,0,0,1,1,0,0,0,1
2733,CAMPO,Wake,0,0,0,1,1,1,0,1
2734,CAMPO,Wake,0,0,1,1,1,1,0,1
2735,CAMPO,Wake,0,0,0,1,0,0,0,1
2736,CAMPO,Wake,0,0,0,1,0,1,0,1
2737,CAMPO,Wake,0,0,1,0,0,0,0,1
2738,CAMPO,Wake,0,0,1,0,0,0,0,1
2739,CAMPO,Wake,0,1,0,0,1,0,0,1
2740,CAMPO,Wake,0,1,0,1,0,0,0,1
2741,CAMPO,Wake,0,0,1,1,0,0,0,1
2742,CAMPO,Wake,0,0,0,1,1,1,0,1
2743,CAMPO,Wake,0,0,0,1,1,1,0,1
2744,CAMPO,Wake,0,0,1,1,0,0,0,1
2745,CAMPO,Wake,0,0,0,1,1,1,0,1
2746,CAMPO,Wake,0,0,0,0,0,0,0,1
2747,CAMPO,Wake,0,0,0,1,0,0,0,1
2748,CAMPO,Wake,0,0,0,0,0,0,0,1
2749,CAMPO,Wake,0,0,0,0,0,0,0,1
2750,CAMPO,Wake,0,0,0,0,0,0,0,1
2751,CAMPO,Wake,0,0,0,0,0,0,0,1
2752,CAMPO,Wake,0,1,1,0,0,0,1,1
2753,CAMPO,Wake,0,0,0,0,0,0,0,1
2754,CAMPO,Wake,0,1,1,0,0,0,0,1
2755,CAMPO,Wake,0,0,0,0,0,0,0,1
2756,CAMPO,Wake,0,0,0,0,0,0,0,1
2757,CAMPO,Wake,0,0,0,0,0,0,0,1
2758,CAMPO,Wake,0,0,0,0,0,0,0,1
2759,CAMPO,Wake,0,0,0,0,0,0,0,1
2760,CAMPO,Wake,0,0,0,0,0,0,0,1
2761,CAMPO,Wake,0,0,0,0,0,0,0,1
2762,CAMPO,Wake,0,0,0,0,0,0,0,1
2763,CAMPO,Wake,0,0,0,0,0,0,0,1
2764,CAMPO,Wake,0,0,0,0,0,0,0,1
2765,CAMPO,Wake,0,0,0,0,0,0,0,1
2766,CAMPO,Wake,0,0,0,0,0,0,0,1
2767,CAMPO,Wake,0,0,0,0,0,0,1,1
2768,CAMPO,Wake,0,0,0,0,0,1,0,1
2769,CAMPO,Wake,0,0,0,0,0,0,0,1
2770,CAMPO,Wake,0,0,0,0,0,0,0,1
2771,CAMPO,Wake,0,0,0,0,0,0,0,1
2772,CAMPO,Wake,0,0,0,0,0,0,0,1
2773,CAMPO,Wake,0,0,0,0,0,0,0,1
2774,CAMPO,Wake,0,0,1,0,1,0,1,1
2775,CAMPO,Wake,0,0,0,0,0,0,0,1
2776,CAMPO,Wake,0,0,0,0,0,0,0,1
2777,CAMPO,Wake,0,0,1,0,1,0,1,1
2778,CAMPO,Wake,0,0,1,0,1,0,1,1
2779,CAMPO,Wake,0,0,0,0,0,0,0,1
2780,CAMPO,Wake,0,0,0,0,0,0,0,1
2781,CAMPO,Wake,0,1,1,0,0,0,1,1
2782,CAMPO,Wake,0,0,0,0,0,0,0,1
2783,CAMPO,Wake,0,1,0,0,0,1,0,1
2784,CAMPO,Wake,0,1,0,0,0,1,0,1
2785,CAMPO,Wake,0,1,1,1,1,1,1,1
2786,CAMPO,Wake,0,1,1,1,1,1,1,1
2787,CAMPO,Wake,0,1,1,1,1,1,1,1
2788,CAMPO,Wake,0,1,1,1,1,1,1,1
2789,CAMPO,Wake,0,0,0,0,0,0,0,1
2790,CAMPO,Wake,0,0,0,0,0,0,0,1
2791,CAMPO,Wake,0,0,0,0,0,0,0,1
2792,CAMPO,Wake,0,0,0,0,0,0,0,1
2793,CAMPO,Wake,0,0,1,0,0,0,1,1
2794,CAMPO,Wake,0,0,1,0,0,0,1,1
2795,CAMPO,Wake,0,0,1,0,0,0,1,1
2796,CAMPO,Wake,0,0,1,0,0,0,1,1
2797,CAMPO,Wake,0,1,0,0,0,0,0,1
2798,CAMPO,Wake,0,1,0,0,0,0,0,1
2799,CAMPO,Wake,0,1,0,0,0,0,0,1
2800,CAMPO,Wake,0,1,0,0,0,0,0,1
2801,CAMPO,Wake,0,1,0,0,0,0,0,1
2802,CAMPO,Wake,0,1,0,0,0,0,0,1
2803,CAMPO,Wake,0,0,0,0,0,1,0,1
2804,CAMPO,Wake,0,0,0,0,0,1,0,1
2805,CAMPO,Wake,0,0,1,0,1,0,1,1
2806,CAMPO,Wake,0,0,1,0,1,0,1,1
2807,CAMPO,Wake,0,0,0,0,0,1,0,1
2808,CAMPO,Wake,0,0,0,1,0,1,0,1
2809,CAMPO,Wake,0,0,0,1,0,1,0,1
2810,CAMPO,Wake,0,0,0,1,0,1,0,1
2811,CAMPO,Wake,0,0,0,1,0,1,0,1
2812,CAMPO,Wake,0,0,0,0,1,1,0,1
2813,CAMPO,Wake,0,0,0,0,1,1,0,1
2814,CAMPO,Wake,0,0,0,0,1,1,0,1
2815,CAMPO,Wake,0,1,1,0,1,1,1,1
2816,CAMPO,Wake,0,1,1,0,1,1,1,1
2817,CAMPO,Wake,0,1,1,0,1,1,1,1
2818,CAMPO,Wake,0,1,1,0,1,1,1,1
2819,CAMPO,Wake,0,1,1,0,1,1,1,1
2820,CAMPO,Wake,0,1,1,1,0,0,1,1
2821,CAMPO,Wake,0,0,0,1,1,0,0,1
2822,CAMPO,Wake,0,0,1,0,1,0,1,1
2823,CAMPO,Wake,0,0,1,0,1,0,1,1
2824,CAMPO,Wake,0,1,1,1,0,0,1,1
2825,CAMPO,Wake,0,0,0,1,1,0,0,1
2826,CAMPO,Wake,0,0,0,1,1,0,0,1
2827,CAMPO,Wake,0,1,1,1,0,0,1,1
2828,CAMPO,Wake,0,1,1,1,0,0,1,1
2829,CAMPO,Wake,0,0,1,0,1,0,0,1
2830,CAMPO,Wake,0,1,1,0,0,0,0,1
2831,CAMPO,Wake,0,1,1,0,0,0,0,1
2832,CAMPO,Wake,0,1,1,0,0,0,0,1
2833,CAMPO,Wake,0,0,1,0,1,0,0,1
2834,CAMPO,Wake,0,0,0,1,1,0,0,1
2835,CAMPO,Wake,0,0,0,1,1,0,0,1
2836,CAMPO,Wake,0,0,0,1,1,0,0,1
2837,CAMPO,Wake,0,0,0,1,1,0,0,1
2838,CAMPO,Wake,0,0,1,1,0,1,0,1
2839,CAMPO,Wake,0,0,1,1,0,1,0,1
2840,CAMPO,Wake,0,0,1,1,0,1,0,1
2841,CAMPO,Wake,0,0,1,1,0,1,0,1
2842,CAMPO,Wake,0,0,1,1,0,1,0,1
2843,CAMPO,Wake,0,0,1,1,0,1,0,1
2844,CAMPO,Wake,0,0,1,1,0,1,0,1
2845,CAMPO,Wake,0,0,0,1,0,1,0,1
2846,CAMPO,Wake,0,0,1,0,0,0,0,1
2847,CAMPO,Wake,0,0,1,0,0,0,0,1
2848,CAMPO,Wake,0,0,1,0,0,0,0,1
2849,CAMPO,Wake,0,1,1,1,0,0,1,1
2850,CAMPO,Wake,0,1,1,1,0,0,1,1
2851,CAMPO,Wake,0,1,1,1,0,0,1,1
2852,CAMPO,Wake,0,1,1,1,0,0,1,1
2853,CAMPO,Wake,0,1,1,1,0,0,1,1
2854,CAMPO,Wake,0,1,1,1,0,0,1,1
2855,CAMPO,Wake,0,0,1,0,0,0,1,1
2856,CAMPO,Wake,0,0,1,0,0,0,1,1
2857,CAMPO,Wake,0,0,1,0,0,0,1,1
2858,CAMPO,Harnett,0,0,1,0,1,1,1,1
2859,CAMPO,Harnett,0,0,1,0,1,1,1,1
2860,CAMPO,Harnett,0,0,1,0,1,1,1,1
2861,CAMPO,Harnett,0,0,1,0,1,1,1,1
2862,CAMPO,Harnett,0,0,1,0,1,1,1,1
2863,CAMPO,Harnett,0,0,0,0,1,0,0,1
2864,CAMPO,Harnett,0,0,0,0,1,0,0,1
2865,CAMPO,Harnett,0,0,0,0,1,1,0,1
2866,CAMPO,Harnett,0,0,0,0,1,0,0,1
2867,CAMPO,Harnett,0,0,0,1,1,1,0,1
2868,CAMPO,Harnett,0,0,0,1,1,1,0,1
2869,None,Harnett,0,0,0,0,0,0,0,1
2870,CAMPO,Harnett,0,0,1,0,1,0,1,1
2871,CAMPO,Harnett,0,0,1,0,1,0,1,1
2872,CAMPO,Harnett,0,0,0,1,1,1,0,1
2873,CAMPO,Harnett,0,0,1,0,1,0,1,1
2874,CAMPO,Harnett,0,0,1,0,1,0,1,1
2875,CAMPO,Harnett,0,0,1,0,1,0,1,1
2876,CAMPO,Harnett,0,0,0,1,1,1,0,1
2877,CAMPO,Harnett,0,0,0,1,1,1,0,1
2878,CAMPO,Harnett,0,0,1,1,0,1,0,1
2879,CAMPO,Harnett,0,0,0,0,0,1,0,1
2880,CAMPO,Harnett,0,0,0,0,0,1,0,1
2881,CAMPO,Harnett,0,0,0,1,1,0,0,1
2882,CAMPO,Harnett,0,0,0,0,1,1,0,1
2883,CAMPO,Harnett,0,0,0,0,0,1,0,1
2884,CAMPO,Harnett,0,0,0,0,0,1,0,1
2885,CAMPO,Harnett,0,0,0,1,1,0,0,1
2886,CAMPO,Harnett,0,0,0,1,1,0,0,1
2887,CAMPO,Harnett,0,0,1,1,1,0,1,1
2888,CAMPO,Harnett,0,0,1,1,0,0,0,1
2889,CAMPO,Harnett,0,0,1,0,0,0,0,1
2890,CAMPO,Harnett,0,0,1,1,1,0,1,1
2891,CAMPO,Harnett,0,0,1,0,0,0,0,1
2892,CAMPO,Harnett,0,0,1,1,0,0,0,1
2893,CAMPO,Harnett,0,0,1,0,0,0,0,1
2894,CAMPO,Harnett,0,0,1,0,1,0,1,1
2895,CAMPO,Harnett,0,0,1,0,1,0,1,1
2896,CAMPO,Harnett,0,0,1,0,0,0,0,1
2897,CAMPO,Harnett,0,0,1,0,1,1,0,1
2898,CAMPO,Harnett,0,0,1,0,1,1,0,1
2899,CAMPO,Harnett,0,0,1,0,1,1,0,1
2900,CAMPO,Harnett,0,0,1,0,1,0,1,1
2901,CAMPO,Harnett,0,0,1,0,1,1,0,1
2902,CAMPO,Harnett,0,0,1,0,1,1,0,1
2903,CAMPO,Harnett,0,0,0,0,0,0,0,1
2904,CAMPO,Harnett,0,0,0,0,0,0,0,1
2905,CAMPO,Harnett,0,0,0,0,0,0,0,1
2906,CAMPO,Harnett,0,0,0,1,0,0,0,1
2907,CAMPO,Harnett,0,0,0,0,0,0,0,1
2908,CAMPO,Harnett,0,0,0,1,0,0,0,1
2909,CAMPO,Harnett,0,0,0,0,0,0,0,1
2910,CAMPO,Harnett,0,0,1,0,1,0,0,1
2911,CAMPO,Harnett,0,0,1,0,1,0,0,1
2912,CAMPO,Harnett,0,0,0,0,1,0,0,1
2913,CAMPO,Harnett,0,0,0,0,1,0,0,1
2914,CAMPO,Harnett,0,0,0,0,1,0,0,1
2915,CAMPO,Harnett,0,0,0,1,1,1,0,1
2916,None,Person,0,0,0,0,0,0,0,1
2917,None,Person,0,0,0,0,0,0,0,1
2918,None,Person,0,0,0,0,0,0,0,1
2919,None,Person,0,0,0,0,0,0,0,1
2920,None,Person,0,0,0,0,0,0,0,1
2921,None,Person,0,0,0,0,0,0,0,1
2922,None,Person,0,0,0,0,0,0,0,1
2923,None,Person,0,0,0,0,0,0,0,1
2924,None,Person,0,0,0,0,0,0,0,1
2925,None,Person,0,0,0,0,0,0,0,1
2926,None,Person,0,0,0,0,0,0,0,1
2927,None,Person,0,0,0,0,0,0,0,1
2928,None,Person,0,0,0,0,0,0,0,1
2929,None,Person,0,0,0,0,0,0,0,1
2930,None,Person,0,0,0,0,0,0,0,1
2931,None,Person,0,0,0,0,0,0,0,1
2932,None,Person,0,0,0,0,0,0,0,1
2933,None,Person,0,0,0,0,0,0,0,1
2934,None,Person,0,0,0,0,0,0,0,1
2935,None,Person,0,0,0,0,0,0,0,1
2936,None,Person,0,0,0,0,0,0,0,1
2937,None,Person,0,0,0,0,0,0,0,1
2938,None,Person,0,0,0,0,0,0,0,1
2939,None,Person,0,0,0,0,0,0,0,1
2940,None,Person,0,0,0,0,0,0,0,1
2941,None,Person,0,0,0,0,0,0,0,1
2942,None,Person,0,0,0,0,0,0,0,1
2943,None,Person,0,0,0,0,0,0,0,1
2944,None,Person,0,0,0,0,0,0,0,1
2945,None,Person,0,0,0,0,0,0,0,1
2946,None,Person,0,0,0,0,0,0,0,1
2947,None,Person,0,0,0,0,0,0,0,1
2948,None,Person,0,0,0,0,0,0,0,1
2949,None,Person,0,0,0,0,0,0,0,1
2950,None,Person,0,0,0,0,0,0,0,1
2951,None,Person,0,0,0,0,0,0,0,1
2952,None,Person,0,0,0,0,0,0,0,1
2953,None,Person,0,0,0,0,0,0,0,1
2954,None,Person,0,0,0,0,0,0,0,1
2955,None,Person,0,0,0,0,0,0,0,1
2956,None,Person,0,0,0,0,0,0,0,1
2957,None,Person,0,0,0,0,0,0,0,1
2958,None,Person,0,0,0,0,0,0,0,1
2959,None,Alamance,0,0,0,0,0,0,0,1
2960,None,Alamance,0,0,0,0,0,0,0,1
2961,None,Alamance,0,0,0,0,0,0,0,1
2962,None,Alamance,0,0,0,0,0,0,0,1
2963,None,Alamance,0,0,0,0,0,0,0,1
2964,None,Alamance,0,0,0,0,0,0,0,1
2965,None,Alamance,0,0,0,0,0,0,0,1
2966,None,Alamance,0,0,0,0,0,0,0,1
