route,access,mode,tod,On,Off,DriveAccessOn,WalkAccessOn,DirectTransferOn,WalkTransferOn,DirectTransferOff,WalkTransferOff,EgressOff,rts_name
208,w,eb,MD,0.347945,0.347945,,0,0.347945,0,0.347945,0,0,DATA 16A IB:MSprng-Downtown
208,w,eb,NT,0,0,,0,0,0,0,0,0,DATA 16A IB:MSprng-Downtown
208,w,eb,PM,3.46768,3.46768,,0,2.42384,1.04384,3.46768,0,0,DATA 16A IB:MSprng-Downtown
208,w,lb,AM,42.9444,42.9444,,23.1522,19.7922,0,41.0457,0,1.89868,DATA 16A IB:MSprng-Downtown
208,w,lb,MD,126.977,126.977,,91.545,35.4317,0,94.6477,0,32.3289,DATA 16A IB:MSprng-Downtown
208,w,lb,NT,15.9485,15.9485,,8.27514,7.67333,0,0.601805,0,15.3467,DATA 16A IB:MSprng-Downtown
208,w,lb,PM,97.2622,97.2621,,74.8778,22.3844,0,67.4216,0,29.8405,DATA 16A IB:MSprng-Downtown
209,knr,eb,AM,0.709903,0.709903,0.709903,0,0,0,0.709903,0,0,DATA 5K IB
209,knr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 5K IB
209,knr,eb,PM,0,0,,0,0,0,0,0,0,DATA 5K IB
209,knr,lb,AM,6.49995,6.49995,6.49995,0,0,0,0,0,6.49995,DATA 5K IB
209,knr,lb,MD,0,0,0,0,0,0,0,0,0,DATA 5K IB
209,knr,lb,NT,0,0,0,0,0,0,0,0,0,DATA 5K IB
209,knr,lb,PM,9.56329,9.56329,,9.56329,0,0,0,0,9.56329,DATA 5K IB
209,pnr,eb,AM,0,0,0,0,0,0,0,0,0,DATA 5K IB
209,pnr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 5K IB
209,pnr,eb,NT,0,0,0,0,0,0,0,0,0,DATA 5K IB
209,pnr,eb,PM,0,0,,0,0,0,0,0,0,DATA 5K IB
209,pnr,lb,AM,0,0,0,0,0,0,0,0,0,DATA 5K IB
209,pnr,lb,MD,0,0,0,0,0,0,0,0,0,DATA 5K IB
209,pnr,lb,NT,0,0,0,0,0,0,0,0,0,DATA 5K IB
209,pnr,lb,PM,0,0,,0,0,0,0,0,0,DATA 5K IB
209,w,eb,AM,0.835329,0.835329,,0.835329,0,0,0.835329,0,0,DATA 5K IB
209,w,eb,MD,0,0,,0,0,0,0,0,0,DATA 5K IB
209,w,eb,NT,1.77904,1.77904,,1.77904,0,0,1.77904,0,0,DATA 5K IB
209,w,eb,PM,9.11738,9.11738,,9.11738,0,0,9.11738,0,0,DATA 5K IB
209,w,lb,AM,17.2495,17.2494,,13.425,3.82441,0,13.425,0,3.82441,DATA 5K IB
209,w,lb,MD,61.8344,61.8343,,61.8344,0,0,15.0479,2.20312,44.5833,DATA 5K IB
209,w,lb,NT,21.3811,21.3811,,21.3811,0,0,10.6365,0,10.7447,DATA 5K IB
209,w,lb,PM,73.3593,73.3592,,73.3593,0,0,43.868,3.36,26.1312,DATA 5K IB
210,knr,eb,AM,7.47239,7.47239,0.709903,0,6.76249,0,0.709903,0,6.76249,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,knr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,knr,eb,PM,0,0,,0,0,0,0,0,0,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,knr,lb,AM,7.09109,7.09109,7.09109,0,0,0,0,0,7.09109,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,knr,lb,MD,1.15033,1.15033,1.15033,0,0,0,0,0,1.15033,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,knr,lb,NT,5.28125,5.28125,5.28125,0,0,0,0,0,5.28125,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,knr,lb,PM,9.56329,9.56329,,9.56329,0,0,0,0,9.56329,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,pnr,eb,AM,0.849023,0.849023,0,0,0.849023,0,0.849023,0,0,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,pnr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,pnr,eb,NT,0,0,0,0,0,0,0,0,0,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,pnr,eb,PM,0,0,,0,0,0,0,0,0,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,pnr,lb,AM,0,0,0,0,0,0,0,0,0,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,pnr,lb,MD,16.5552,16.5552,14.8555,0,1.6997,0,14.8555,0,1.6997,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,pnr,lb,NT,0,0,0,0,0,0,0,0,0,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,pnr,lb,PM,8.63802,8.63802,,8.63802,0,0,0,0,8.63802,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,w,eb,AM,16.5773,16.5773,,7.84409,8.7332,0,13.3561,0.928143,2.29309,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,w,eb,MD,15.9252,15.9252,,8.19732,7.72787,0,11.8802,0,4.04498,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,w,eb,NT,10.2519,10.2519,,8.58861,1.6633,0,10.2519,0,0,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,w,eb,PM,46.1437,46.1437,,12.5265,33.6172,0,31.1746,0,14.969,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,w,lb,AM,216.055,216.055,,180.731,30.5065,4.81775,134.291,6.76856,74.9955,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,w,lb,MD,474.653,474.653,,402.147,62.4911,10.0147,238.491,9.73161,226.431,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,w,lb,NT,84.7972,84.7972,,70.8598,8.05701,5.8804,42.064,1.66056,41.0727,DATA 5-6 OB:StrtsSPt-Cnstitutn
210,w,lb,PM,331.04,331.039,,241.558,82.326,7.1556,162.724,11.8423,156.473,DATA 5-6 OB:StrtsSPt-Cnstitutn
211,knr,eb,AM,21.6269,21.6269,8.80932,0,12.8176,0,6.40881,0,15.2181,TT DRX WB:Raleigh-Durham
211,knr,eb,PM,2.95895,2.95895,,2.15727,0.801677,0,0,0,2.95895,TT DRX WB:Raleigh-Durham
211,knr,lb,AM,0,0,0,0,0,0,0,0,0,TT DRX WB:Raleigh-Durham
211,knr,lb,PM,0,0,,0,0,0,0,0,0,TT DRX WB:Raleigh-Durham
211,pnr,eb,AM,79.5646,79.5646,1.68247,0,77.8821,0,39.0948,0,40.4698,TT DRX WB:Raleigh-Durham
211,pnr,eb,PM,5.98822,5.98822,,0,0,5.98822,0,0,5.98822,TT DRX WB:Raleigh-Durham
211,pnr,lb,AM,0,0,0,0,0,0,0,0,0,TT DRX WB:Raleigh-Durham
211,pnr,lb,PM,0,0,,0,0,0,0,0,0,TT DRX WB:Raleigh-Durham
211,w,eb,AM,73.5933,73.5933,,8.80665,51.1069,13.6797,25.5549,0,48.0382,TT DRX WB:Raleigh-Durham
211,w,eb,PM,181.739,181.739,,78.7691,85.9069,17.0626,66.4487,65.0331,50.2567,TT DRX WB:Raleigh-Durham
211,w,lb,AM,0,0,,0,0,0,0,0,0,TT DRX WB:Raleigh-Durham
211,w,lb,PM,0,0,,0,0,0,0,0,0,TT DRX WB:Raleigh-Durham
212,knr,eb,AM,0,0,0,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,knr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,knr,eb,PM,4.62508,4.62508,,0,0,4.62508,4.62508,0,0,DATA 15 IB:Briercreek-Downtown
212,knr,lb,AM,0,0,0,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,knr,lb,MD,0,0,0,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,knr,lb,NT,0,0,0,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,knr,lb,PM,2.41933,2.41933,,2.41933,0,0,0,0,2.41933,DATA 15 IB:Briercreek-Downtown
212,pnr,eb,AM,0,0,0,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,pnr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,pnr,eb,NT,0,0,0,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,pnr,eb,PM,9.18753,9.18753,,9.18753,0,0,9.18753,0,0,DATA 15 IB:Briercreek-Downtown
212,pnr,lb,AM,0,0,0,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,pnr,lb,MD,0,0,0,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,pnr,lb,NT,0,0,0,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,pnr,lb,PM,0,0,,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,w,eb,AM,7.17423,7.17423,,7.17423,0,0,7.17423,0,0,DATA 15 IB:Briercreek-Downtown
212,w,eb,MD,8.34058,8.34059,,8.34058,0,0,8.34059,0,0,DATA 15 IB:Briercreek-Downtown
212,w,eb,NT,0,0,,0,0,0,0,0,0,DATA 15 IB:Briercreek-Downtown
212,w,eb,PM,7.17423,7.17423,,7.17423,0,0,7.17423,0,0,DATA 15 IB:Briercreek-Downtown
212,w,lb,AM,24.9202,24.9202,,20.7386,4.18167,0,20.7385,4.18167,0,DATA 15 IB:Briercreek-Downtown
212,w,lb,MD,32.9566,32.9566,,20.5563,12.4003,0,32.9566,0,0,DATA 15 IB:Briercreek-Downtown
212,w,lb,NT,34.2062,34.2061,,31.3554,2.85077,0,28.5046,0,5.70154,DATA 15 IB:Briercreek-Downtown
212,w,lb,PM,31.2554,31.2553,,22.7031,8.55231,0,19.8522,0,11.4031,DATA 15 IB:Briercreek-Downtown
213,knr,eb,AM,0,0,0,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,knr,eb,MD,0,0,0,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,knr,eb,PM,1.68247,1.68247,,1.68247,0,0,1.68247,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,knr,lb,AM,6.3064,6.3064,6.3064,0,0,0,0,0,6.3064,TT 400 EB:Chapel Hill-NHC-Durham
213,knr,lb,MD,0,0,0,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,knr,lb,NT,0,0,0,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,knr,lb,PM,0,0,,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,pnr,eb,AM,0,0,0,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,pnr,eb,MD,0,0,0,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,pnr,eb,NT,0,0,0,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,pnr,eb,PM,0,0,,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,pnr,lb,AM,0,0,0,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,pnr,lb,MD,0,0,0,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,pnr,lb,NT,0,0,0,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,pnr,lb,PM,0,0,,0,0,0,0,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,w,eb,AM,16.2728,16.2728,,4.17628,12.0965,0,16.2728,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,w,eb,MD,40.3038,40.3039,,0,36.0137,4.29014,23.9866,0,16.3173,TT 400 EB:Chapel Hill-NHC-Durham
213,w,eb,NT,21.688,21.688,,0,21.688,0,21.688,0,0,TT 400 EB:Chapel Hill-NHC-Durham
213,w,eb,PM,44.3622,44.3622,,0,37.5526,6.80957,37.5526,0,6.80957,TT 400 EB:Chapel Hill-NHC-Durham
213,w,lb,AM,115.474,115.474,,75.5159,38.7367,1.22111,65.5074,0,49.9662,TT 400 EB:Chapel Hill-NHC-Durham
213,w,lb,MD,452.139,452.138,,53.5134,335.082,63.5439,288.555,3.44336,160.14,TT 400 EB:Chapel Hill-NHC-Durham
213,w,lb,NT,128.053,128.053,,7.50755,114.061,6.48531,86.8477,0,41.2056,TT 400 EB:Chapel Hill-NHC-Durham
213,w,lb,PM,332.775,332.775,,106.537,196.751,29.4869,238.585,9.50134,84.6891,TT 400 EB:Chapel Hill-NHC-Durham
214,knr,eb,AM,2.83961,2.83961,0,0,2.83961,0,2.83961,0,0,TT DRX EB:Durham-Raleigh
214,knr,eb,PM,0,0,,0,0,0,0,0,0,TT DRX EB:Durham-Raleigh
214,knr,lb,AM,0,0,0,0,0,0,0,0,0,TT DRX EB:Durham-Raleigh
214,knr,lb,PM,0,0,,0,0,0,0,0,0,TT DRX EB:Durham-Raleigh
214,pnr,eb,AM,50.9186,50.9186,0,0,47.7142,3.2044,0,0,50.9186,TT DRX EB:Durham-Raleigh
214,pnr,eb,PM,19.9151,19.9151,,0,19.9151,0,19.9151,0,0,TT DRX EB:Durham-Raleigh
214,pnr,lb,AM,0,0,0,0,0,0,0,0,0,TT DRX EB:Durham-Raleigh
214,pnr,lb,PM,0,0,,0,0,0,0,0,0,TT DRX EB:Durham-Raleigh
214,w,eb,AM,71.4703,71.4703,,0,63.2052,8.2651,21.3892,0,50.0812,TT DRX EB:Durham-Raleigh
214,w,eb,PM,153.322,153.322,,3.55809,121.835,27.9291,113.575,15.6318,24.1148,TT DRX EB:Durham-Raleigh
214,w,lb,AM,0,0,,0,0,0,0,0,0,TT DRX EB:Durham-Raleigh
214,w,lb,PM,0,0,,0,0,0,0,0,0,TT DRX EB:Durham-Raleigh
215,knr,eb,AM,9.01612,9.01612,0.709903,0,8.30622,0,0.709903,0,8.30622,DATA 5-6B OB:StrtsSPt-Sparger
215,knr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 5-6B OB:StrtsSPt-Sparger
215,knr,eb,PM,0,0,,0,0,0,0,0,0,DATA 5-6B OB:StrtsSPt-Sparger
215,knr,lb,AM,12.5902,12.5902,12.5902,0,0,0,0,0,12.5902,DATA 5-6B OB:StrtsSPt-Sparger
215,knr,lb,MD,1.15033,1.15033,1.15033,0,0,0,0,0,1.15033,DATA 5-6B OB:StrtsSPt-Sparger
215,knr,lb,NT,5.28125,5.28125,5.28125,0,0,0,0,0,5.28125,DATA 5-6B OB:StrtsSPt-Sparger
215,knr,lb,PM,9.56329,9.56329,,9.56329,0,0,0,0,9.56329,DATA 5-6B OB:StrtsSPt-Sparger
215,pnr,eb,AM,3.19759,3.19759,0,0,3.19759,0,0.849023,0,2.34857,DATA 5-6B OB:StrtsSPt-Sparger
215,pnr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 5-6B OB:StrtsSPt-Sparger
215,pnr,eb,NT,0,0,0,0,0,0,0,0,0,DATA 5-6B OB:StrtsSPt-Sparger
215,pnr,eb,PM,0,0,,0,0,0,0,0,0,DATA 5-6B OB:StrtsSPt-Sparger
215,pnr,lb,AM,0,0,0,0,0,0,0,0,0,DATA 5-6B OB:StrtsSPt-Sparger
215,pnr,lb,MD,1.6997,1.6997,0,0,1.6997,0,0,0,1.6997,DATA 5-6B OB:StrtsSPt-Sparger
215,pnr,lb,NT,0,0,0,0,0,0,0,0,0,DATA 5-6B OB:StrtsSPt-Sparger
215,pnr,lb,PM,0,0,,0,0,0,0,0,0,DATA 5-6B OB:StrtsSPt-Sparger
215,w,eb,AM,20.1257,20.1257,,11.3925,8.7332,0,16.9045,0.928143,2.29309,DATA 5-6B OB:StrtsSPt-Sparger
215,w,eb,MD,15.9252,15.9252,,8.19732,7.72787,0,11.8802,0,4.04498,DATA 5-6B OB:StrtsSPt-Sparger
215,w,eb,NT,10.2519,10.2519,,8.58861,1.6633,0,10.2519,0,0,DATA 5-6B OB:StrtsSPt-Sparger
215,w,eb,PM,61.8625,61.8625,,12.5265,49.336,0,31.1746,0,30.6879,DATA 5-6B OB:StrtsSPt-Sparger
215,w,lb,AM,221.747,221.747,,173.785,43.1437,4.81775,125.709,6.76856,89.2689,DATA 5-6B OB:StrtsSPt-Sparger
215,w,lb,MD,524.423,524.424,,443.385,74.2954,6.74272,234.889,9.73161,279.803,DATA 5-6B OB:StrtsSPt-Sparger
215,w,lb,NT,100.994,100.994,,79.2161,15.8975,5.8804,42.064,1.66056,57.2696,DATA 5-6B OB:StrtsSPt-Sparger
215,w,lb,PM,399.009,399.008,,269.803,125.576,3.62926,159.756,11.8423,227.41,DATA 5-6B OB:StrtsSPt-Sparger
216,knr,eb,AM,0,0,0,0,0,0,0,0,0,DATA 4-2A OB:Horton-Angier
216,knr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 4-2A OB:Horton-Angier
216,knr,eb,PM,4.62508,4.62508,,4.62508,0,0,4.62508,0,0,DATA 4-2A OB:Horton-Angier
216,knr,lb,AM,5.81198,5.81198,5.81198,0,0,0,0,0,5.81198,DATA 4-2A OB:Horton-Angier
216,knr,lb,MD,9.42671,9.42671,9.42671,0,0,0,0,0,9.42671,DATA 4-2A OB:Horton-Angier
216,knr,lb,NT,2.32479,2.32479,2.32479,0,0,0,0,0,2.32479,DATA 4-2A OB:Horton-Angier
216,knr,lb,PM,0.143304,0.143304,,0.143304,0,0,0,0,0.143304,DATA 4-2A OB:Horton-Angier
216,pnr,eb,AM,0,0,0,0,0,0,0,0,0,DATA 4-2A OB:Horton-Angier
216,pnr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 4-2A OB:Horton-Angier
216,pnr,eb,NT,0,0,0,0,0,0,0,0,0,DATA 4-2A OB:Horton-Angier
216,pnr,eb,PM,1.80571,1.80571,,1.80571,0,0,1.80571,0,0,DATA 4-2A OB:Horton-Angier
216,pnr,lb,AM,0,0,0,0,0,0,0,0,0,DATA 4-2A OB:Horton-Angier
216,pnr,lb,MD,0,0,0,0,0,0,0,0,0,DATA 4-2A OB:Horton-Angier
216,pnr,lb,NT,0,0,0,0,0,0,0,0,0,DATA 4-2A OB:Horton-Angier
216,pnr,lb,PM,0,0,,0,0,0,0,0,0,DATA 4-2A OB:Horton-Angier
216,w,eb,AM,16.3449,16.3449,,14.6215,1.72344,0,14.6215,0,1.72344,DATA 4-2A OB:Horton-Angier
216,w,eb,MD,1.60983,1.60983,,0,1.60983,0,0,0,1.60983,DATA 4-2A OB:Horton-Angier
216,w,eb,NT,0,0,,0,0,0,0,0,0,DATA 4-2A OB:Horton-Angier
216,w,eb,PM,26.7063,26.7063,,3.2044,23.5019,0,3.2044,0,23.5019,DATA 4-2A OB:Horton-Angier
216,w,lb,AM,128.275,128.275,,63.0536,58.3649,6.8566,62.3058,3.70158,62.2676,DATA 4-2A OB:Horton-Angier
216,w,lb,MD,368.918,368.918,,197.194,154.053,17.6702,112.559,0,256.359,DATA 4-2A OB:Horton-Angier
216,w,lb,NT,121.779,121.779,,54.8824,66.8968,0,47.7523,0,74.027,DATA 4-2A OB:Horton-Angier
216,w,lb,PM,221.555,221.555,,129.995,88.9504,2.60965,84.5719,8.40181,128.581,DATA 4-2A OB:Horton-Angier
217,knr,eb,AM,0,0,0,0,0,0,0,0,0,DATA 2A-4 IB:Angier-Horton
217,knr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 2A-4 IB:Angier-Horton
217,knr,eb,PM,4.62508,4.62508,,0,4.62508,0,0,4.62508,0,DATA 2A-4 IB:Angier-Horton
217,knr,lb,AM,12.5516,12.5516,12.5516,0,0,0,0,0,12.5516,DATA 2A-4 IB:Angier-Horton
217,knr,lb,MD,8.26631,8.26631,8.26631,0,0,0,0,0,8.26631,DATA 2A-4 IB:Angier-Horton
217,knr,lb,NT,3.3994,3.3994,3.3994,0,0,0,0,0,3.3994,DATA 2A-4 IB:Angier-Horton
217,knr,lb,PM,0.143304,0.143304,,0.143304,0,0,0,0,0.143304,DATA 2A-4 IB:Angier-Horton
217,pnr,eb,AM,3.2044,3.2044,0,0,3.2044,0,0,0,3.2044,DATA 2A-4 IB:Angier-Horton
217,pnr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 2A-4 IB:Angier-Horton
217,pnr,eb,NT,0,0,0,0,0,0,0,0,0,DATA 2A-4 IB:Angier-Horton
217,pnr,eb,PM,0,0,,0,0,0,0,0,0,DATA 2A-4 IB:Angier-Horton
217,pnr,lb,AM,7.10192,7.10192,0,0,0,7.10192,0,0,7.10192,DATA 2A-4 IB:Angier-Horton
217,pnr,lb,MD,0,0,0,0,0,0,0,0,0,DATA 2A-4 IB:Angier-Horton
217,pnr,lb,NT,0,0,0,0,0,0,0,0,0,DATA 2A-4 IB:Angier-Horton
217,pnr,lb,PM,0,0,,0,0,0,0,0,0,DATA 2A-4 IB:Angier-Horton
217,w,eb,AM,5.32855,5.32855,,0.777569,4.55098,0,2.12415,0,3.2044,DATA 2A-4 IB:Angier-Horton
217,w,eb,MD,1.71416,1.71416,,0,1.71416,0,0.347945,0,1.36622,DATA 2A-4 IB:Angier-Horton
217,w,eb,NT,0,0,,0,0,0,0,0,0,DATA 2A-4 IB:Angier-Horton
217,w,eb,PM,19.0001,19,,0,16.8999,2.10012,2.42384,0,16.5762,DATA 2A-4 IB:Angier-Horton
217,w,lb,AM,164.412,164.413,,92.9494,51.6994,19.7636,65.6751,7.29952,91.4378,DATA 2A-4 IB:Angier-Horton
217,w,lb,MD,317.288,317.288,,185.107,89.1994,42.9818,98.2766,19.674,199.337,DATA 2A-4 IB:Angier-Horton
217,w,lb,NT,93.7788,93.7788,,26.1182,46.1246,21.536,21.5966,0,72.1822,DATA 2A-4 IB:Angier-Horton
217,w,lb,PM,169.206,169.206,,75.5687,67.5918,26.0453,46.2224,4.08929,118.894,DATA 2A-4 IB:Angier-Horton
218,knr,eb,AM,0,0,0,0,0,0,0,0,0,DATA 4-2B OB:Horton-Raynor
218,knr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 4-2B OB:Horton-Raynor
218,knr,eb,PM,0,0,,0,0,0,0,0,0,DATA 4-2B OB:Horton-Raynor
218,knr,lb,AM,5.81198,5.81198,5.81198,0,0,0,0,0,5.81198,DATA 4-2B OB:Horton-Raynor
218,knr,lb,MD,9.42671,9.42671,9.42671,0,0,0,0,0,9.42671,DATA 4-2B OB:Horton-Raynor
218,knr,lb,NT,2.32479,2.32479,2.32479,0,0,0,0,0,2.32479,DATA 4-2B OB:Horton-Raynor
218,knr,lb,PM,0.143304,0.143304,,0.143304,0,0,0,0,0.143304,DATA 4-2B OB:Horton-Raynor
218,pnr,eb,AM,0,0,0,0,0,0,0,0,0,DATA 4-2B OB:Horton-Raynor
218,pnr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 4-2B OB:Horton-Raynor
218,pnr,eb,NT,0,0,0,0,0,0,0,0,0,DATA 4-2B OB:Horton-Raynor
218,pnr,eb,PM,1.80571,1.80571,,1.80571,0,0,1.80571,0,0,DATA 4-2B OB:Horton-Raynor
218,pnr,lb,AM,4.1065,4.1065,0,0,4.1065,0,0,0,4.1065,DATA 4-2B OB:Horton-Raynor
218,pnr,lb,MD,0,0,0,0,0,0,0,0,0,DATA 4-2B OB:Horton-Raynor
218,pnr,lb,NT,0,0,0,0,0,0,0,0,0,DATA 4-2B OB:Horton-Raynor
218,pnr,lb,PM,0,0,,0,0,0,0,0,0,DATA 4-2B OB:Horton-Raynor
218,w,eb,AM,16.3449,16.3449,,14.6215,1.72344,0,14.6215,0,1.72344,DATA 4-2B OB:Horton-Raynor
218,w,eb,MD,1.60983,1.60983,,0,1.60983,0,0,0,1.60983,DATA 4-2B OB:Horton-Raynor
218,w,eb,NT,0,0,,0,0,0,0,0,0,DATA 4-2B OB:Horton-Raynor
218,w,eb,PM,10.014,10.014,,3.2044,6.80957,0,3.2044,0,6.80957,DATA 4-2B OB:Horton-Raynor
218,w,lb,AM,129.999,129.998,,69.4698,53.6722,6.8566,60.2117,3.70158,66.0852,DATA 4-2B OB:Horton-Raynor
218,w,lb,MD,276.576,276.576,,175.177,87.9099,13.4885,108.073,0,168.502,DATA 4-2B OB:Horton-Raynor
218,w,lb,NT,73.3838,73.3838,,53.2974,20.0864,0,46.1673,0,27.2165,DATA 4-2B OB:Horton-Raynor
218,w,lb,PM,172.707,172.707,,128.616,41.4809,2.60965,84.6893,8.40181,79.6156,DATA 4-2B OB:Horton-Raynor
219,knr,eb,AM,0,0,0,0,0,0,0,0,0,DATA 2B-4 IB:Raynor-Horton
219,knr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 2B-4 IB:Raynor-Horton
219,knr,eb,PM,0,0,,0,0,0,0,0,0,DATA 2B-4 IB:Raynor-Horton
219,knr,lb,AM,0,0,0,0,0,0,0,0,0,DATA 2B-4 IB:Raynor-Horton
219,knr,lb,MD,8.26631,8.26631,8.26631,0,0,0,0,0,8.26631,DATA 2B-4 IB:Raynor-Horton
219,knr,lb,NT,3.3994,3.3994,3.3994,0,0,0,0,0,3.3994,DATA 2B-4 IB:Raynor-Horton
219,knr,lb,PM,0.143304,0.143304,,0.143304,0,0,0,0,0.143304,DATA 2B-4 IB:Raynor-Horton
219,pnr,eb,AM,3.2044,3.2044,0,0,3.2044,0,0,0,3.2044,DATA 2B-4 IB:Raynor-Horton
219,pnr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 2B-4 IB:Raynor-Horton
219,pnr,eb,NT,0,0,0,0,0,0,0,0,0,DATA 2B-4 IB:Raynor-Horton
219,pnr,eb,PM,0,0,,0,0,0,0,0,0,DATA 2B-4 IB:Raynor-Horton
219,pnr,lb,AM,7.10192,7.10192,0,0,0,7.10192,0,0,7.10192,DATA 2B-4 IB:Raynor-Horton
219,pnr,lb,MD,0,0,0,0,0,0,0,0,0,DATA 2B-4 IB:Raynor-Horton
219,pnr,lb,NT,0,0,0,0,0,0,0,0,0,DATA 2B-4 IB:Raynor-Horton
219,pnr,lb,PM,0,0,,0,0,0,0,0,0,DATA 2B-4 IB:Raynor-Horton
219,w,eb,AM,4.55098,4.55098,,0,4.55098,0,1.34658,0,3.2044,DATA 2B-4 IB:Raynor-Horton
219,w,eb,MD,1.71416,1.71416,,0,1.71416,0,0.347945,0,1.36622,DATA 2B-4 IB:Raynor-Horton
219,w,eb,NT,0,0,,0,0,0,0,0,0,DATA 2B-4 IB:Raynor-Horton
219,w,eb,PM,19.0001,19,,0,16.8999,2.10012,2.42384,0,16.5762,DATA 2B-4 IB:Raynor-Horton
219,w,lb,AM,129.764,129.764,,64.5765,49.6053,15.5819,45.6787,7.29952,76.7854,DATA 2B-4 IB:Raynor-Horton
219,w,lb,MD,265.866,265.866,,136.845,87.1052,41.9161,71.7754,19.674,174.417,DATA 2B-4 IB:Raynor-Horton
219,w,lb,NT,66.5989,66.5989,,1.78913,43.2738,21.536,0,0,66.5989,DATA 2B-4 IB:Raynor-Horton
219,w,lb,PM,146.505,146.505,,45.6597,74.7997,26.0453,28.7279,4.08929,113.688,DATA 2B-4 IB:Raynor-Horton
220,knr,eb,AM,0,0,0,0,0,0,0,0,0,DATA 9A IB:Horton-Downtown
220,knr,eb,MD,0,0,0,0,0,0,0,0,0,DATA 9A IB:Horton-Downtown
220,knr,eb,PM,0,0,,0,0,0,0,0,0,DATA 9A IB:Horton-Downtown
220,knr,lb,AM,5.81198,5.81198,5.81198,0,0,0,0,0,5.81198,DATA 9A IB:Horton-Downtown
220,knr,lb,MD,2.32479,2.32479,2.32479,0,0,0,0,0,2.32479,DATA 9A IB:Horton-Downtown
220,knr,lb,NT,2.32479,2.32479,2.32479,0,0,0,0,0,2.32479,DATA 9A IB:Horton-Downtown
