"TAZ","access_nearby_sov","access_transit","access_walk","N_sov","N_hov2","N_hov3","N_walkbike","N_t","N_auto_pay","W_sov","W_hov2","W_hov3","W_walkbike","W_t","W_auto_pay"
189,9.33744,4.42256,2.44667,12.7496,23.1928,13.3903,5.5607,1.12806,0.13586,3.99994,1.18172,0.923132,0.957961,0.698883,0.0247114
190,9.33711,4.15949,2.26355,48.2274,53.7088,27.6787,22.5204,8.00753,0.44021,29.9892,8.92979,7.53903,5.42978,4.02149,0.178994
191,8.93191,3.4612,2.05282,45.7254,49.9085,27.4512,27.4096,4.65903,0.337501,25.6551,8.0234,6.64581,5.82074,3.19504,0.151103
192,8.70897,2.37272,1.43485,178.77,162.105,81.6611,112.168,24.7962,0.816163,73.9321,22.4191,18.4059,15.9349,8.39986,0.427968
193,9.02095,2.75906,2.08135,34.3137,44.2882,25.1324,22.7565,2.7886,0.358142,15.9523,5.35968,4.23673,5.03371,2.32426,0.0927486
194,9.76302,5.48298,3.15822,27.8249,34.2843,20.6919,13.5178,6.55396,0.629976,62.3811,19.3447,17.0371,10.4236,8.68453,0.366149
195,10.0288,5.42323,2.90637,43.8607,52.5054,31.9892,21.8772,9.50575,1.01367,200.321,61.4958,54.0704,32.6362,27.7939,1.17376
196,10.0542,5.70867,2.9618,44.5398,54.7243,33.3714,26.241,12.1803,1.02062,106.479,32.5613,28.3408,18.094,15.6452,0.631467
197,9.6218,5.4311,3.04486,37.2135,46.7267,28.0969,17.1708,7.45221,0.965541,118.298,37.1163,32.6896,20.5521,15.9821,0.690908
198,10.0586,5.37767,2.89762,36.3407,43.921,26.8679,18.688,7.37081,0.787364,113.236,33.647,29.4753,16.7763,15.2108,0.678125
199,10.3929,5.82814,2.82547,42.3487,53.4902,32.912,20.1399,10.1062,0.922138,105.928,32.5011,28.5841,17.2009,14.4535,0.625129
200,9.78589,5.31384,3.03495,31.879,39.3882,23.8705,15.231,6.44042,0.756929,102.774,32.5448,28.6827,18.3356,13.8354,0.59861
201,9.80789,5.52298,2.7082,48.8563,62.3139,37.8543,21.9626,9.6321,1.28486,155.102,49.3072,43.4608,28.0054,20.2643,0.899466
202,9.86813,5.4177,2.62032,36.8135,47.1199,28.6898,16.6002,8.5861,0.973828,88.7625,28.6149,25.282,16.5481,11.4362,0.512224
203,10.6419,5.61748,2.81497,31.1184,40.381,24.909,13.1203,6.02555,0.664536,57.012,17.6824,15.5804,9.50702,7.53215,0.334634
204,9.68055,5.36354,2.576,75.0307,95.7713,57.9429,27.9399,13.0332,2.49549,189.679,56.3323,49.494,27.5541,24.5498,1.13736
205,9.42301,5.32364,2.41067,35.8909,44.9948,23.8958,12.7617,7.1103,0.470888,31.1794,10.1311,8.95673,5.93819,3.80005,0.178365
206,8.88332,4.57312,3.08435,38.914,39.7853,22.1488,18.9255,4.70662,0.562451,36.8964,11.7069,10.0436,7.55141,4.83937,0.215984
207,9.00555,4.99387,3.12729,36.3324,29.4079,17.62,32.3191,3.65275,0.401896,70.2956,20.7156,17.5402,12.152,10.1026,0.425045
208,9.18667,4.94457,3.01357,77.8158,118.634,121.38,44.2863,6.19057,1.43588,172.32,44.639,23.7296,11.3097,6.01119,0.213659
209,9.40686,5.27005,3.06233,127.202,129.582,56.7858,45.2785,30.5516,1.20213,146.975,41.6849,36.3408,18.7102,19.493,0.889627
210,9.62348,5.35299,3.18837,33.3653,41.2416,24.3417,41.2755,5.03695,0.650395,69.1636,25.1987,20.6485,23.6289,12.443,0.387603
211,9.48424,4.9213,3.03837,35.0167,45.1808,27.0749,14.3577,4.76516,0.98054,129.738,42.0676,37.161,24.652,16.2219,0.747918
212,9.78207,5.5119,3.29943,27.5509,31.3003,19.0054,16.7275,7.88624,0.469725,104.732,31.2265,27.3781,15.6335,14.9181,0.625028
213,9.41388,4.47,2.90174,44.6626,52.3477,28.4515,16.2502,6.51841,0.656854,54.6508,16.9886,14.8678,9.52456,6.42097,0.32079
214,9.61592,5.43323,3.1662,23.3489,24.453,14.7381,16.9793,4.66336,0.333699,67.1927,19.4167,16.7636,9.77489,9.58594,0.408002
215,9.32206,4.44977,2.43172,27.8617,31.6465,19.7745,32.9208,4.67121,0.404341,55.4389,17.6676,14.7018,13.0415,8.25925,0.327619
216,9.14391,4.75105,2.69398,20.0304,23.7952,14.3666,11.1128,3.45753,0.477318,85.2421,23.7457,20.7451,9.90466,10.498,0.522864
217,9.31488,4.38376,2.51057,50.2451,53.7975,29.5648,21.0503,7.50863,0.755681,61.088,19.9176,17.3814,12.528,7.36564,0.349618
218,9.18105,4.20637,2.59758,53.7066,55.2939,30.4158,35.9667,7.83119,0.534999,49.0768,15.5779,12.7446,12.149,7.4761,0.291975
219,9.13073,4.92347,2.52435,24.7234,33.4521,19.9309,9.58397,3.71603,0.771624,80.8112,27.1759,24.0768,16.8835,9.65379,0.454937
220,8.95157,4.33096,2.76064,29.8161,31.7331,16.3485,11.3765,5.87136,0.42869,46.6596,13.8646,12.1734,6.81847,5.41401,0.277854
221,9.19278,4.49891,2.82641,16.1127,19.149,10.7231,5.83663,2.07491,0.25463,17.4822,5.62479,4.96845,3.24314,1.96344,0.100647
222,8.88899,3.85842,1.84911,29.2079,38.5731,22.3206,16.7397,3.47104,0.470352,18.1416,5.70804,4.73896,4.15811,2.46775,0.107618
223,8.39494,3.32623,1.65176,9.75392,17.0196,10.0657,5.28975,0.844871,0.166722,3.98037,1.28032,0.918617,1.45382,0.780582,0.0248856
224,8.76482,3.95924,2.02755,16.7753,27.849,15.9661,10.5024,1.99756,0.251528,8.64958,3.19165,2.30115,4.09971,1.98924,0.0511756
225,8.76312,4.12977,1.96,46.3056,56.0974,31.1758,30.4303,6.37146,0.785736,40.6237,13.5242,11.3811,10.2626,5.42271,0.237241
226,9.02308,4.35894,2.34364,36.1716,56.2146,47.5282,26.8087,3.52779,0.654036,120.786,30.9844,15.5513,9.11525,4.55421,0.142512
227,8.80876,3.80865,2.15145,25.0085,34.6289,20.179,19.0746,2.84252,0.328065,13.9756,4.91952,3.68727,5.59213,2.85714,0.0828928
228,8.81604,4.19324,2.21088,17.4845,28.6812,16.4524,12.9889,2.08191,0.272876,9.87815,3.86885,2.73327,5.4084,2.48603,0.0577969
229,8.88022,4.4258,2.31933,17.5673,27.3054,15.7099,12.0194,2.56692,0.247538,9.40574,3.31292,2.52983,3.61085,1.9262,0.0555918
230,8.92555,4.36712,2.20844,4.79041,8.89067,5.26706,1.79904,0.435244,0.0558686,2.15409,0.585893,0.497136,0.27395,0.271481,0.0135731
231,9.03945,4.75343,2.26041,18.1401,25.9011,14.4496,8.48898,3.44507,0.24329,9.22814,3.59114,3.07363,3.17489,1.32413,0.0493397
232,8.92622,4.1161,2.16964,63.3421,73.2565,46.5559,44.4886,17.1098,0.522012,133.089,34.3683,18.9148,11.3497,7.27144,0.260195
233,9.02188,4.15054,2.22443,47.373,56.3249,30.3355,35.2446,11.0989,0.605984,31.0558,9.89199,7.73339,8.95213,5.63049,0.191442
234,8.64341,3.79595,2.09471,14.5565,21.8713,12.2785,8.59518,1.86972,0.187393,7.01978,2.43348,1.85828,2.59984,1.33392,0.0421228
235,8.92645,4.16996,2.20604,69.5859,99.7469,89.5957,39.1984,7.81751,1.05832,178.207,45.3962,24.201,10.2752,5.39566,0.250307
236,8.55761,3.52965,2.00069,38.869,52.5066,42.6608,33.0675,3.93435,0.62213,113.593,29.4936,15.0452,10.2327,4.94103,0.157841
237,8.51249,2.95477,1.85703,46.5894,68.2243,60.9701,41.5606,3.56027,0.820169,139.788,36.7835,18.4047,14.6831,6.14611,0.18223
238,8.61428,3.28703,2.02848,56.0167,82.4629,77.5342,49.7938,4.83003,0.940892,147.116,38.3752,17.9322,15.6287,6.64478,0.148009
239,8.46697,3.47644,2.02189,15.132,22.9128,12.8271,9.57174,1.68812,0.217715,8.32963,2.79799,2.24385,2.52704,1.28531,0.0492644
240,8.65262,3.4231,1.88892,25.1797,38.6494,21.9612,16.97,2.64645,0.438342,21.5546,7.75989,6.01046,8.34941,3.90363,0.125289
241,8.23837,2.42406,0.857571,57.5635,55.8316,28.294,59.0693,5.5781,0.335011,29.7484,11.6058,7.6189,18.0273,7.8413,0.173363
242,8.35807,3.30321,1.30993,54.0436,56.1808,23.113,31.6038,14.0361,0.392136,60.4464,18.0077,15.5113,9.93104,7.02354,0.358285
243,8.12231,2.46294,1.44606,12.8572,20.2234,11.5,12.4275,1.29788,0.235889,8.70221,3.81553,2.35258,6.89396,2.83802,0.0507125
244,8.74834,3.16299,1.03907,50.724,54.8782,21.8712,16.1309,7.07567,0.372481,28.9955,9.02399,7.84966,5.23128,2.73047,0.165694
245,8.23391,3.13986,1.71628,22.1707,28.5471,16.4529,20.7602,2.30233,0.478,28.5826,10.847,8.27483,12.7094,5.61971,0.161735
246,8.5395,3.68727,1.70134,6.16294,10.8582,6.335,2.85083,0.595798,0.0934339,2.62775,1.0376,0.833739,1.11576,0.473775,0.014171
247,8.70908,2.77957,1.19934,55.9092,65.7123,35.559,48.889,6.55318,0.624522,41.0401,12.7841,10.7148,8.80495,4.91157,0.240796
248,8.54594,2.91684,1.63335,72.1602,80.6925,41.9503,63.0098,7.08075,0.778547,53.1448,15.6597,13.1981,9.39333,5.37569,0.323413
249,8.90884,3.71402,1.77823,291.884,307.148,93.0343,111.854,55.9594,0.73185,158.748,44.1682,38.0318,20.2299,18.4073,0.97754
250,8.6824,3.04288,1.33427,30.9195,40.4347,23.4201,24.5187,3.26049,0.496367,18.6989,5.9076,4.75654,4.83976,2.72984,0.111197
251,8.58362,3.35903,1.23796,72.5105,86.4961,49.9018,68.8383,8.36582,1.16296,47.864,14.8639,12.0471,11.5859,7.08373,0.28475
252,8.8571,3.25859,1.50874,132.652,140.152,52.3222,48.1365,18.3995,1.00479,82.2205,23.1318,20.0991,10.3463,8.25955,0.501262
253,8.26167,2.00526,0.982586,35.4956,40.0406,19.324,26.3033,1.60928,0.328592,18.5376,6.16946,4.97678,5.40555,2.13885,0.107348
254,8.7373,2.92519,1.71806,190.755,191.225,59.8042,81.6588,21.8807,0.576672,112.011,31.945,26.7784,18.2023,12.1423,0.689186
255,8.58319,3.63683,2.12867,18.4186,29.8314,17.2427,15.9009,2.16741,0.272086,8.25415,3.37295,2.10853,5.77071,2.6512,0.0503389
256,8.95476,4.05332,2.04312,48.8427,56.5693,28.8769,40.2584,11.4463,0.432931,33.5261,10.9661,8.53454,10.4489,6.14215,0.203726
257,8.87447,4.06398,2.21761,24.2477,32.2866,17.9878,17.7604,5.71622,0.310064,16.4742,5.40017,4.2586,4.96306,2.96557,0.100162
258,9.15941,4.03196,1.94276,57.2284,64.5883,29.8672,37.4206,14.7083,0.399628,40.1447,12.2126,9.96687,8.95333,6.21157,0.246395
259,8.67124,3.38248,1.91578,57.3803,65.4109,31.6589,47.3899,8.58575,0.4728,53.1226,15.5735,13.0507,9.47989,6.09277,0.326374
260,8.80363,3.82216,2.02669,46.8093,58.5069,34.2067,45.5339,6.06692,0.681445,29.3156,9.81855,7.57165,9.8573,5.39712,0.177696
261,8.90633,4.69152,2.3766,44.4394,54.056,30.6593,22.0857,6.20083,0.909848,33.4175,9.91768,8.51768,5.50681,4.23445,0.202055
262,9.14976,4.64827,2.36734,22.8336,33.2964,18.8837,13.4869,3.33372,0.288428,12.6378,4.26794,3.51558,3.57378,1.96262,0.0740456
263,9.19395,5.17229,2.39674,28.8347,42.1751,24.0444,20.9219,5.77349,0.351874,16.1412,5.51376,4.31349,5.46321,3.18107,0.0962114
264,9.08332,4.71104,2.29303,35.7708,44.3141,24.6959,13.2771,6.53369,0.693275,31.4366,10.0207,8.83177,5.72775,3.70206,0.18328
265,9.00448,4.05582,2.19705,9.95711,18.1546,10.7154,4.14176,0.857872,0.125065,3.22135,0.924764,0.743445,0.642179,0.469228,0.0203129
266,9.00587,4.64193,2.30814,66.7397,76.4666,36.327,50.4796,17.9773,0.418868,47.6988,14.0879,11.7291,8.97611,6.92063,0.29488
267,9.13569,4.36607,2.31927,19.1904,28.5955,15.3639,9.23781,2.62739,0.180947,7.16231,2.32812,1.87039,1.99905,1.15108,0.0431074
268,9.06806,4.6001,2.27975,82.9556,91.6702,41.5834,31.2395,17.113,0.886793,67.5874,20.2943,17.7029,10.6557,7.89367,0.404427
269,9.30138,5.1666,2.45348,31.7433,48.1726,27.4285,24.5855,4.18572,0.408108,18.9009,6.78103,5.14545,7.63797,3.97958,0.111699
270,9.16709,3.9227,2.09122,35.1098,50.0867,27.4601,25.547,4.07258,0.406927,18.0066,6.96783,5.42865,7.91278,3.40839,0.10087
271,9.16484,4.06465,2.19749,75.6601,83.46,40.3028,43.8079,16.4663,0.795424,42.7609,12.299,9.86866,8.62895,6.80975,0.268355
272,9.26948,4.76598,2.35343,55.1,57.4529,23.9602,17.8135,11.2138,0.454706,37.0924,11.503,10.136,6.18118,4.11773,0.217441
273,9.32834,5.19155,2.48755,13.1053,15.5268,9.44285,9.05346,4.18306,0.253019,30.5528,10.5143,9.30777,6.8422,3.60304,0.170455
274,9.14619,4.38191,2.30568,50.7455,52.7693,21.849,18.3407,11.7923,0.370294,34.5625,9.80187,8.57331,4.30337,3.89881,0.211804
275,9.26673,4.68426,2.32191,64.9281,70.6122,37.1833,40.8946,9.10365,0.767435,49.8985,16.3797,13.7353,12.3252,7.07664,0.292188
276,9.3017,4.36491,2.29787,44.2164,49.5259,22.3665,22.0969,9.85303,0.223707,27.2591,7.71515,6.63095,3.76067,3.29659,0.168083
277,9.02624,4.1414,2.19197,36.1874,40.7989,17.9224,17.6653,6.38619,0.162626,21.0018,5.93717,5.08621,2.93954,2.39681,0.129606
278,9.29225,5.19769,2.45749,7.11761,10.347,6.1281,2.64753,1.01415,0.199612,12.3375,5.13511,4.60245,4.18117,1.36891,0.060857
279,9.19348,4.38138,2.2098,36.6964,41.7286,20.1188,20.2732,5.88153,0.339569,23.8919,8.58021,7.47876,6.39257,2.80477,0.131563
280,8.69966,4.34567,2.36151,26.4497,37.7678,21.478,20.1696,3.78548,0.320311,14.1881,5.18528,4.07906,5.45054,2.72126,0.0800755
281,9.19324,4.7096,2.2356,35.9579,47.9071,26.4804,23.8942,6.37688,0.371173,20.8831,7.07804,5.75434,6.21098,3.51317,0.120502
282,9.49671,5.01217,2.57422,95.6217,101.876,48.7093,34.9233,25.6188,1.05801,61.2306,17.8438,15.4664,8.98412,8.38801,0.367129
283,9.11643,4.74936,2.31852,22.219,36.6842,20.4678,10.9217,2.84647,0.269899,10.3067,3.70999,2.86238,4.03127,2.09672,0.0590995
284,9.21308,5.20866,2.83674,55.7754,67.6263,40.1183,38.5313,10.9042,1.51107,242.825,80.1367,70.0898,51.0493,34.3595,1.37629
285,9.69393,5.26379,2.66126,73.0772,95.3425,57.1665,26.8617,10.509,2.23975,229.477,72.1032,63.5738,39.8205,29.0394,1.32902
286,9.59786,5.68298,2.43627,47.6596,62.5892,37.5553,19.2411,9.06291,1.38903,123.281,39.8654,35.2336,23.1666,16.1528,0.701881
287,9.66527,5.68754,2.49677,23.3708,32.3997,19.4439,10.7824,5.30511,0.533582,55.8994,18.8283,16.6827,11.7274,6.98774,0.313972
288,9.88469,5.49726,2.54107,12.8311,13.2552,8.28254,9.52069,4.48948,0.140811,52.9189,14.6771,12.8233,6.02696,6.76289,0.324294
289,8.95024,4.6634,2.21118,27.6195,33.4772,17.304,14.7783,6.99903,0.258905,22.4558,6.88516,5.96039,3.95939,2.82482,0.131329
290,9.1009,4.26146,2.03574,80.1689,85.6896,36.9025,27.2322,17.1829,0.716147,55.8034,16.2409,14.206,7.71236,6.19084,0.333171
291,9.37511,4.97746,2.21602,95.3286,93.5856,34.3591,32.7744,33.2191,0.35981,65.7219,18.2236,15.9241,7.46934,8.25152,0.399688
292,9.33526,5.18967,2.40326,10.7376,16.0807,9.51693,3.96445,1.44212,0.277406,24.6158,8.11718,7.18286,4.8813,2.8231,0.140011
293,9.12535,4.03131,2.08564,76.8137,86.9539,40.045,22.6746,9.68353,1.01776,44.6846,13.7791,12.1041,7.42978,4.32336,0.262457
294,9.27733,4.73518,2.21934,191.393,181.539,64.189,71.8919,62.9565,0.600088,116.137,32.8474,28.302,15.7485,15.2106,0.704463
295,8.89612,4.37504,2.45268,91.2906,121.076,92.1556,52.3534,15.1419,1.12608,175.839,45.7335,25.9075,13.0454,7.5738,0.322681
296,8.72178,4.71911,2.76012,18.5144,28.7865,15.9934,10.0305,3.19179,0.226459,10.4066,3.53052,2.85671,3.14789,1.79378,0.060814
297,8.76527,4.20847,2.45261,23.139,34.8621,19.0238,11.8459,3.70345,0.283243,13.8945,4.66215,3.83981,3.86761,2.14483,0.0806832
298,8.63684,4.69549,2.51332,32.6056,41.6092,23.0481,23.5479,6.6766,0.466743,22.3972,7.17715,5.9272,5.49716,3.51022,0.132102
299,8.61188,3.97106,2.02268,141.352,150.462,64.7614,79.9314,44.7683,1.09682,97.873,30.2045,25.7905,18.8186,12.1036,0.572601
300,8.64683,4.36827,2.46502,25.2101,37.4373,36.2079,47.2576,4.47935,0.575213,167.696,48.776,30.8615,27.4063,14.0164,0.452592
301,8.60324,4.18784,2.76503,30.7719,45.9892,43.59,82.2551,7.62108,0.981101,271.935,86.0751,60.1788,63.8199,32.2685,1.02039
302,8.40068,4.567,2.5287,65.5889,63.4058,32.3198,50.2141,18.7939,0.463883,47.9342,14.1829,12.2553,7.56084,5.99532,0.284578
303,8.48894,3.94282,2.01956,120.398,150.224,100.788,65.3463,30.7836,1.16919,173.776,44.1782,25.7088,10.9581,7.81461,0.373469
304,8.46677,3.65034,1.8095,152.44,147.555,88.8069,189.306,16.0546,0.786685,111.252,30.2644,18.1939,14.4415,7.56664,0.288997
305,8.62878,3.91592,2.14619,132.472,125.258,54.3324,108.806,28.7454,0.468778,64.4264,19.1048,15.8881,12.3445,8.52466,0.387724
306,9.10529,4.3049,2.22714,44.1081,52.1064,24.218,20.1946,9.87567,0.295296,23.6834,7.10423,6.09011,4.08204,3.00416,0.141368
307,8.64347,3.19429,0.752721,60.8347,60.0477,20.6876,17.5695,6.85279,0.431408,33.6174,12.2207,10.872,8.52632,2.66181,0.175604
308,8.77168,3.83887,0.954,345.174,358.022,150.365,100.294,67.2613,3.78529,277.798,74.4172,55.9657,24.4007,20.2446,1.15121
309,8.92466,4.0617,2.27731,156.584,175.991,105.953,128.691,28.3462,1.35436,186.677,50.053,29.6318,21.4505,12.014,0.464078
310,8.8774,3.39512,1.59233,60.1554,63.063,24.0265,23.0812,8.35554,0.277836,36.8195,10.4074,9.03216,4.75891,3.35278,0.223135
311,9.00658,5.05082,2.29248,49.6366,67.7334,38.9577,15.1278,4.27538,1.44734,149.45,56.4694,50.3625,41.3252,16.0822,0.730825
316,9.34761,5.48442,2.60793,27.6372,32.6762,19.1785,30.8891,3.1695,0.381291,36.8526,14.3175,11.0171,16.8465,7.87525,0.199581
317,9.49932,5.4261,2.77568,74.6929,82.7859,48.6015,123.82,5.34447,0.716505,51.0426,21.039,14.8396,30.552,13.0764,0.274182
318,9.33117,4.23355,1.98831,5.54917,10.0986,5.73717,1.85603,0.374014,0.0515117,2.09931,0.563816,0.484493,0.232417,0.228503,0.0123383
319,9.84742,5.85589,2.31959,67.8714,91.3541,53.8349,22.4629,7.00469,1.69851,145.866,51.2918,45.5231,34.2493,18.063,0.756149
320,9.37454,5.5685,2.69479,34.1837,44.5129,26.3174,45.936,2.74079,0.405485,24.0644,9.01805,6.83992,10.5965,5.06072,0.131469
321,10.2667,6.14565,2.83779,111.15,154.628,91.6531,42.7721,13.838,2.41085,302.998,112.069,99.2893,81.6942,39.812,1.546
322,8.94595,4.69205,1.93532,128.84,134.027,68.5342,53.8768,21.2795,1.83106,97.3537,29.7031,25.9232,16.1809,11.2558,0.530033
323,8.95491,4.45141,1.92306,75.4354,90.4697,51.1104,60.0125,6.53752,0.79041,43.7495,15.2996,12.8534,12.5816,5.7366,0.227148
324,9.21955,4.43312,2.28072,232.822,232.408,112.906,122.824,31.34,2.62613,139.353,41.2076,35.3165,22.9345,14.4428,0.780847
325,9.53959,5.02421,2.69762,195.92,199.406,83.2405,100.263,64.2986,0.96,116.058,35.9448,30.7256,22.4667,16.1864,0.647913
326,9.60664,5.22417,3.18462,52.3479,66.4789,39.6374,73.5768,8.84557,1.35451,148.126,48.3953,34.1855,57.8946,34.976,0.914545
327,6.73828,0.00,0.00,59.9728,57.0884,45.7201,0.00,0.00,0.678762,110.065,27.6806,14.8278,6.21914,0.00,0.114135
328,6.76511,0.00,0.00,134.981,84.5988,61.162,0.00,0.00,0.8104,126.992,34.0175,21.5412,12.3155,0.00,0.231371
329,6.92302,0.00,0.00,132.005,69.9186,44.1924,0.00,0.00,0.309971,25.2657,8.06449,6.55177,6.49322,0.00,0.100926
330,7.20069,0.00,0.00,2.1287,3.5373,2.00259,0.00,0.00,0.0368419,2.39527,0.635812,0.552797,0.229224,0.00,0.0102476
331,7.49088,0.00,0.511981,95.444,80.1429,47.7762,97.8387,0.00,0.584916,37.2764,14.1243,8.99431,22.6035,0.00,0.176636
332,7.39225,0.00,0.264346,67.6693,58.3668,35.0944,71.0677,0.00,0.493749,25.4499,11.26,6.30401,22.6684,0.00,0.120315
333,7.84405,1.44847,0.00,68.4084,60.1589,33.2141,0.00,4.04663,0.505663,69.7544,19.5483,16.704,9.58713,4.70296,0.365894
334,7.1587,0.00,0.00,100.502,80.1527,44.4454,0.00,0.00,0.646866,42.6491,16.3236,10.2376,26.8049,0.00,0.184378
335,7.35003,0.357537,0.00,28.8738,33.9963,19.4101,0.00,0.99351,0.406861,15.7999,5.29313,3.91633,5.89182,2.07416,0.0763643
336,7.7416,0.00,0.00,143.929,143.922,99.643,0.00,0.00,1.12953,284.265,72.7039,47.3387,20.3644,0.00,0.740337
337,7.40123,0.479319,0.00,161.304,179.693,168.509,0.00,4.96374,2.10998,269.759,71.594,40.106,31.032,10.6021,0.47156
338,7.52108,0.00,0.00,99.5546,88.85,51.0264,0.00,0.00,0.654006,52.7811,15.7739,12.7286,11.6921,0.00,0.250169
339,7.20278,0.00,0.00,105.554,91.028,50.8024,0.00,0.00,0.566698,48.3541,14.5926,11.6372,11.4598,0.00,0.219585
340,7.091,0.00,0.00,120.437,104.656,55.4753,0.00,0.00,0.997963,61.4499,18.7917,14.9631,15.1524,0.00,0.270819
341,6.71901,0.00,0.00,62.7146,30.0375,19.1515,0.00,0.00,0.278223,40.2196,12.9916,10.8685,9.63213,0.00,0.151668
342,6.77216,0.00,0.00,47.1068,23.1118,14.7925,0.00,0.00,0.15868,27.8698,10.0292,8.11231,9.64052,0.00,0.101707
343,7.62614,0.00,0.00,37.9226,49.2787,27.6937,0.00,0.00,0.485758,22.3183,7.09344,5.67521,5.98773,0.00,0.101531
344,7.38919,0.00,0.00,78.7287,45.2708,28.0068,0.00,0.00,0.19491,14.5605,4.28171,3.69344,2.26914,0.00,0.0585352
345,7.25608,0.00,0.00,82.8169,61.9043,37.1414,0.00,0.00,0.338852,22.4623,7.23127,5.69106,6.53433,0.00,0.0910975
346,7.27942,0.00,0.00,99.7271,68.9254,41.6672,0.00,0.00,0.388341,21.7884,6.76195,5.40859,5.50316,0.00,0.0886019
347,7.38295,0.00,0.399917,118.888,106.478,63.6834,120.452,0.00,0.554409,33.2762,12.0236,8.55634,15.5614,0.00,0.136297
348,7.20114,0.00,0.00,31.8931,15.1922,9.94576,0.00,0.00,0.119535,19.878,7.65681,5.76585,9.35581,0.00,0.0753725
349,7.26239,0.00,0.00,293.995,140.823,88.6319,0.00,0.00,0.371022,50.9746,14.9494,12.5237,9.12784,0.00,0.20768
350,6.94577,0.00,0.00,13.1636,7.93204,4.86557,0.00,0.00,0.125411,22.4295,8.64394,7.23244,8.12723,0.00,0.0787901
351,7.26755,0.00,0.00,359.539,202.232,120.88,0.00,0.00,0.608066,77.6839,22.964,18.978,15.1485,0.00,0.320037
352,9.10875,3.69853,1.45568,91.8671,104.628,61.7002,41.4652,9.56522,1.42439,96.3526,29.8967,25.6075,18.5619,10.4575,0.540217
353,8.60878,1.86467,1.50355,63.4635,68.3926,41.4726,56.8128,2.39432,0.575907,28.1087,9.01051,7.31573,7.3326,2.99549,0.15429
354,8.99814,3.30634,1.40819,18.4303,31.009,18.191,12.5395,1.47096,0.266969,8.73476,3.69859,2.35197,6.30941,2.63818,0.0485245
355,8.42881,2.53977,1.20087,17.0417,24.3383,14.2323,11.087,0.948461,0.221643,6.82498,2.65281,1.84116,3.78696,1.48984,0.0374067
356,8.81135,3.18682,1.41085,19.5224,32.5577,18.9582,14.8086,1.5074,0.290021,9.34754,4.02986,2.5414,7.0279,2.82852,0.0518146
357,8.87666,2.20864,1.56809,110.556,102.174,58.0756,64.0832,6.90011,1.05522,96.2278,27.7591,23.931,14.0327,7.48324,0.537718
358,8.6603,1.69813,0.633283,63.7163,59.3056,34.1666,37.4115,1.48052,0.460169,30.4184,9.36313,7.73546,6.69209,2.44493,0.161462
359,8.59266,1.72303,0.00,151.788,129.72,68.3132,0.00,3.30846,1.71281,101.589,30.2786,26.3507,15.8045,5.09767,0.532383
360,9.13336,2.52048,1.74073,103.869,95.3474,57.4348,73.7387,4.56078,0.618384,48.3029,14.4816,12.059,9.52508,4.97978,0.267044
361,9.41316,2.62306,1.73485,236.259,200.827,106.55,127.441,15.4271,1.81657,170.062,50.422,43.1778,28.3606,14.4732,0.94154
362,9.22243,2.31542,1.62774,134.541,140.12,69.3096,46.9644,13.2635,1.37891,140.109,40.5393,35.2841,19.5226,10.9414,0.776696
363,8.9676,2.22336,1.50892,151.295,137.079,62.2296,77.2579,20.8468,1.03541,230.653,64.5127,55.6571,29.6631,18.6483,1.33896
364,9.04723,2.42367,1.46027,225.604,229.006,100.255,102.212,31.1964,1.76985,337.505,93.3993,81.2996,39.0802,24.8502,1.91408
365,8.68741,2.68978,1.39313,38.8001,46.032,27.3668,22.3261,1.83063,0.724885,21.4165,6.79514,5.34058,6.03981,2.73886,0.123298
366,8.49484,1.93053,0.545505,219.855,118.731,77.6964,187.902,2.94921,2.7229,38.9278,18.3726,14.7466,22.8829,5.64806,0.15741
367,8.6639,2.77654,0.735244,125.053,55.6828,34.0044,86.2237,2.10575,1.69518,28.7132,12.3215,8.34304,19.5451,7.011,0.140266
368,8.90206,3.55823,1.56421,60.4847,45.2818,27.5833,34.7409,2.30357,1.79771,26.719,12.4148,9.77434,15.9372,4.93415,0.11924
369,7.73273,0.00,0.00,137.095,139.727,125.342,0.00,0.00,1.41581,182.991,46.7176,25.8004,12.6251,0.00,0.273543
370,7.8813,0.00,0.00,91.6349,65.8631,37.9623,0.00,0.00,0.425551,31.3596,10.9736,7.8463,13.7009,0.00,0.149511
371,8.17093,0.352228,0.00,136.965,85.3196,51.6984,0.00,1.60106,0.488423,38.5297,13.1471,9.30243,16.3739,5.85435,0.197416
372,8.63934,1.17721,1.21969,173.114,100.909,57.2452,73.836,3.48059,0.995363,66.7288,20.3682,16.8423,14.2878,5.9434,0.351076
373,7.81071,0.00,0.00,131.402,104.059,58.5645,0.00,0.00,0.512039,47.0018,14.3441,11.5655,11.0538,0.00,0.221935
374,8.0102,0.00,0.00,136.8,104.122,62.5911,0.00,0.00,0.676316,29.1875,11.7245,7.36114,19.8423,0.00,0.139602
375,8.28874,1.3132,0.00,62.5859,42.6599,26.3029,0.00,1.02795,1.47536,34.6831,10.659,9.08106,6.66225,2.28168,0.16895
376,9.01582,3.17749,0.381944,165.446,144.657,87.6957,24.8868,4.26594,6.50496,123.198,38.2265,33.6647,20.6323,8.06124,0.634635
377,9.33953,3.82386,0.613947,135.655,95.9085,59.3112,35.0849,3.34402,3.76064,164.609,51.6945,45.4844,28.8349,12.4067,0.848017
