"TAZ","Type","HH","HH_POP","Median_Inc","Pct_Worker","Pct_Child","Pct_Senior","Industry","Office","Service_RateLow","Service_RateHigh","Retail","PctHighEarn","StudGQ_NCSU","StudGQ_UNC","StudGQ_DUKE","StudGQ_NCCU","StudOff_NCSU","StudOff_UNC","StudOff_DUKE","StudOff_NCCU","BuildingS_NCSU","BuildingS_UNC","BuildingS_DUKE","BuildingS_NCCU","K12","CollegeOn","CollegeOff","Hospital","TraumaLevel","ParkDistrict","ParkCostW","ParkCostU","ParkCostO","EmpSpaces","StudSpaces","OtherSpaces","AWDT","PCTCV","PCTAUTOEE","PCTCVEE","TotalEmp","Density","AreaType","ATSmoothed","walkability_attr","gs_home_attr","gs_work_attr","gs_other_attr","gs_total_attr","GSIndex","ApproachDensity","walk_attr_dens","IndEmpDensity","ApproachDensity_z","IndEmpDensity_z","walk_attr_dens_z","GSIndex_z","Walkability","wHH","wK12","wStudGQ_NCSU","wStudGQ_UNC","wStudGQ_DUKE","wStudGQ_NCCU","wCollegeOn","wRetail","wTotalEmp","PctNearBusStop","access_general_sov_attr","access_nearby_sov_attr","access_walk_attr","access_employment_sov_attr","access_hospital_sov_attr","access_general_sov","access_nearby_sov","access_walk","access_employment_sov","access_hospital_sov","access_transit_attr","access_transit"
2356,"Internal",162,348,110729,51,28.7000,7.9,10,40,66,9,217,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,7,19886.97,"Urban",1,4935.70,1053.00,513,4526.70,6092.70,0.411034,0.00,122843.52,201.624,-0.282051,0.0302035,1.2727,-0.791396,0.140359,22.7381,0.00,0.00,0.00,0.00,0.00,0.00,30.4578,0.98251,0.00,4935.70,1085.70,1.07487,342,0.00,12.2216,9.40419,1.44657,11.7902,0.00,1085.70,0.00
2357,"Internal",18,41,110729,51,28.7000,7.9,0,18,39,4,234,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,4,14472.89,"Urban",1,4704.80,117,442.5,4309.10,4868.60,0.207795,0.00,119102.49,0.00,-0.282051,-0.252509,1.22294,-2.9548,0.109449,1.97009,0.00,0.00,0.00,0.00,0.00,0.00,25.6111,0.437797,0.00,4704.80,1029.00,0.259977,295,0.00,12.2259,9.42227,1.56272,11.7859,0.00,1029.00,0.00
2358,"Internal",0,0,63750,56,14.3000,7.5,367,432,150,16,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,12,9508.66,"Suburban",1,3569.70,0.00,1467.00,3225.90,4692.90,0.429762,15.627,24445.36,1911.71,-0.148137,2.42804,-0.0361774,-0.592042,0.111914,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45488,1.34297,0.00,3569.70,652,0.0105668,978,0.00,12.3633,9.18277,0.00,11.957,0.00,652,0.00
2359,"Internal",143,392,123750,56,22.5000,23.8000,0,8,56,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,1,2461.60,"Suburban",1,609.3,929.5,96,534.1,1559.60,0.523733,0.00,7506.25,0.00,-0.282051,-0.252509,-0.261499,0.408242,0.117153,16.7528,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.117153,0.00,609.3,142.7,0.628952,64,0.00,12.0683,8.88219,1.8355,11.7016,0.00,142.7,0.00
2360,"Internal",180,454,63750,56,14.3000,7.5,693,179,180,22,58,42,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,19,3607.14,"Suburban",1,5190.30,1170.00,1714.50,3941.20,6825.70,0.574128,18.2685,9591.95,973.852,-0.125501,1.113,-0.233756,0.944676,0.127826,23.0087,1.40609,0.00,0.00,0.00,0.00,0.00,7.41392,2.4287,0.00,5190.30,1006.20,0.924881,1132.00,0.00,12.2329,8.71676,0.00,11.8753,0.00,1006.20,0.00
2361,"Internal",526,1401,110729,51,28.7000,7.9,37,36,60,0,3,56,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,2,10934.38,"Urban",1,1610.50,3419.00,204,1500.10,5123.10,0.467294,0.00,33850.91,244.478,-0.282051,0.0902917,0.088934,-0.192528,0.117797,61.9613,0.00,0.00,0.00,0.00,0.00,0.00,0.353391,0.235594,0.00,1610.50,383.8,2.32878,136,0.00,12.1225,8.75827,1.90567,11.7886,0.00,383.8,0.00
2362,"Internal",26,68,110729,51,28.7000,7.9,43,112,287,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,6,11935.13,"Urban",1,2138.40,169,667.5,1762.10,2598.60,0.469975,0.00,34514.87,571.13,-0.282051,0.548316,0.0977659,-0.163996,0.118386,3.07804,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.710317,0.00,2138.40,438.5,0.115559,445,0.00,12.1519,8.62933,1.15615,11.8068,0.00,438.5,0.00
2363,"Internal",0,0,63750,56,14.3000,7.5,99,618,139,178,126,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,15,14839.39,"Urban",1,6282.40,0.00,1740.00,6149.20,7889.20,0.343821,41.1229,54071.15,678.528,0.0703475,0.698906,0.357901,-1.50686,0.113133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.2547,1.69699,0.126176,6282.40,1255.50,0.103532,1160.00,0.00,12.3747,9.13992,0.00,11.9688,0.00,1255.50,0.00
2364,"Internal",725,1496,81955,50,24.7000,2.5,53,134,96,2,17,44,0,0,0,0,0,31,0,11,0,0,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,6,2345.53,"Suburban",1,4531.70,4712.50,2179.50,2700.60,9592.60,0.627778,6.83272,10923.92,60.3557,-0.223499,-0.167879,-0.216038,1.51576,0.13469,97.6503,155.028,0.00,0.00,0.00,0.00,0.00,2.28973,0.80814,0.00,4531.70,643.3,4.47847,302,0.00,12.092,8.53225,0.45962,11.7856,0.00,643.3,0.00
2365,"Internal",279,919,135500,50,36.1000,6.6,0,87,18,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,2,5547.69,"Suburban",1,1041.50,1813.50,169.5,1098.20,3081.20,0.523525,19.6394,15128.20,0.00,-0.113754,-0.252509,-0.160113,0.406028,0.122492,34.1751,0.00,0.00,0.00,0.00,0.00,0.00,0.979932,0.244983,0.00,1041.50,237.4,1.29015,113,0.00,11.8559,8.225,1.22021,11.6379,0.00,237.4,0.00
2366,"Internal",1263,2801,81955,50,24.7000,2.5,0,25,25,28,0,42,0,0,0,0,0,19,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,1,5660.20,"Suburban",1,2771.50,8209.50,117,2719.50,11046.00,0.386913,7.68374,21218.65,0.00,-0.216206,-0.252509,-0.0790988,-1.04816,0.104349,131.792,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.104349,0.00,2771.50,707.6,4.94788,78,0.00,12.0113,8.33885,0.987887,11.7478,0.00,707.6,0.00
2367,"Internal",867,2383,135500,50,36.1000,6.6,10,21,24,0,4,34,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,1,4173.58,"Suburban",1,1949.50,5635.50,88.5,1915.60,7639.60,0.392836,5.02211,12788.97,16.7404,-0.239014,-0.229036,-0.191229,-0.985112,0.102315,88.7073,0.00,0.00,0.00,0.00,0.00,0.00,0.409261,0.102315,0.00,1949.50,494.2,3.33331,59,0.00,11.9562,8.28404,1.19271,11.7094,0.00,494.2,0.00
2368,"Internal",500,1223,135500,50,36.1000,6.6,0,14,17,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,5462.95,"Suburban",1,1162.00,3250.00,52.5,1145.90,4448.40,0.399728,12.721,18862.74,0.00,-0.173039,-0.252509,-0.110437,-0.911749,0.105933,52.9664,0.00,0.00,0.00,0.00,0.00,0.00,0.423731,0.00,0.00,1162.00,293.8,1.9916,35,0.00,11.8454,8.22612,1.06258,11.6257,0.00,293.8,0.00
2369,"Internal",1,2,76956,50,25.0000,11.0000,573,2332,683,2394,281,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,62,2120.38,"Suburban",1,31202.80,6.5,9394.50,27871.50,37272.50,0.377302,7.7983,6759.58,103.917,-0.215224,-0.106799,-0.271431,-1.15047,0.0990814,0.0990814,0.00,0.00,0.00,0.00,0.00,0.00,27.8419,6.14304,0.0528967,31202.80,6297.50,0.205935,6263.00,0.00,12.0658,8.19685,0.00,11.8365,0.00,6297.50,0.00
2370,"Internal",3,5,63750,56,14.3000,7.5,413,433,158,6,60,58,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,14,12639.39,"Urban",1,4584.10,19.5,1605.00,4104.90,5729.40,0.408195,37.8776,36169.32,2607.24,0.0425371,3.4033,0.119773,-0.821621,0.115784,0.347352,0.00,0.00,0.00,0.00,0.00,0.00,6.94704,1.62098,0.00,4584.10,867.3,0.063497,1070.00,0.00,12.308,8.92158,0.00,11.9177,0.00,867.3,0.00
2371,"Internal",3,8,63750,56,14.3000,7.5,300,481,81,23,41,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,13,10034.36,"Urban",1,3697.80,19.5,1389.00,3559.40,4967.90,0.408468,75.1261,28709.16,1733.68,0.361734,2.17841,0.0205391,-0.818714,0.118766,0.356299,0.00,0.00,0.00,0.00,0.00,0.00,4.86943,1.54396,0.0247661,3697.80,684.9,0.0487432,926,0.00,12.3388,8.94123,0.00,11.932,0.00,684.9,0.00
2372,"Internal",325,597,117697,50,30.8000,3.7,43,4409,155,29,936,95,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,61,7784.47,"Suburban",1,32507.10,2112.50,8358.00,35612.50,46083.00,0.367799,2.83147,32620.65,30.4383,-0.257787,-0.209829,0.0725691,-1.25162,0.104637,34.0071,0.00,0.00,0.00,0.00,0.00,0.00,97.9406,6.38288,0.156178,32507.10,6446.90,1.98807,5572.00,0.00,12.1578,8.79938,0.00,11.8209,0.00,6446.90,0.10389
2373,"Internal",474,1119,118281,50,31.3000,5.7,30,628,66,40,0,70,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,14,4118.96,"Suburban",1,3468.20,3081.00,1146.00,3955.00,8182.00,0.604932,27.5137,13242.19,48.5536,-0.046275,-0.184428,-0.1852,1.27257,0.135302,64.1334,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.89423,0.00,3468.20,693.2,2.40776,764,0.00,12.2625,8.91752,1.45901,11.8707,0.00,693.2,0.00
2374,"Internal",0,0,63750,56,14.3000,7.5,439,904,283,239,194,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,22,7524.97,"Suburban",1,10580.00,0.00,3088.50,9841.90,12930.40,0.363607,5.87414,25318.33,859.583,-0.231713,0.952776,-0.0245652,-1.29624,0.102401,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.8659,2.25283,0.0192569,10580.00,2093.30,0.144286,2059.00,0.00,12.4462,9.11148,0.00,12.0282,0.00,2093.30,0.00
2375,"Internal",0,0,63750,56,14.3000,7.5,287,357,210,36,52,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,10,5948.51,"Suburban",1,4282.00,0.00,1413.00,3797.20,5210.20,0.3953,0.00,17627.34,970.989,-0.282051,1.10899,-0.12687,-0.958882,0.103365,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.37498,1.03365,0.00,4282.00,830.4,0.0390385,942,0.00,12.3607,8.79057,0.00,11.9939,0.00,830.4,0.00
2376,"Internal",244,455,63750,56,14.3000,7.5,13,1305,169,64,65,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2263,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,41,18632.76,"Urban",1,19837.00,1586.00,10570.80,7906.90,20063.70,0.560861,0.00,107696.83,69.7807,-0.282051,-0.154664,1.07122,0.803458,0.159957,39.0296,0.00,0.00,0.00,0.00,0.00,0.00,10.3972,6.55825,0.393654,19837.00,1327.10,1.5408,1616.00,0.00,12.3487,8.87217,0.00,11.9437,0.00,1327.10,0.00
2377,"Internal",1536,4434,117697,50,30.8000,3.7,68,316,139,59,246,41,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,13,2961.91,"Suburban",1,9779.40,9984.00,1242.00,9359.00,20585.00,0.554414,4.95349,10196.75,33.6837,-0.239603,-0.205278,-0.225711,0.734828,0.123108,189.094,0.00,0.00,0.00,0.00,0.00,0.00,30.2846,1.60041,0.0457922,9779.40,2206.20,7.31912,828,0.00,12.0482,8.50098,0.712473,11.7564,0.00,2206.20,0.00
2378,"Internal",0,0,63750,56,14.3000,7.5,0,8,47,8,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,6,7609.56,"Urban",1,13609.00,0.00,1159.50,12470.30,13629.80,0.155668,0.00,71885.97,0.00,-0.282051,-0.252509,0.594871,-3.50968,0.090053,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.9377,0.540318,0.309476,13609.00,2981.00,0.464379,773,0.00,12.3374,8.85468,0.00,11.9503,0.00,2981.00,0.341971
2379,"Internal",897,2326,118281,50,31.3000,5.7,62,20,49,11,13,64,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,2,3378.72,"Suburban",1,2529.40,5830.50,232.5,2348.90,8411.90,0.440841,9.04332,10867.36,80.098,-0.204555,-0.140197,-0.21679,-0.474113,0.10834,97.1811,0.00,0.00,0.00,0.00,0.00,0.00,1.40842,0.21668,0.00,2529.40,614.8,3.6587,155,0.00,12.1526,8.50356,0.174646,11.8415,0.00,614.8,0.00
2380,"Internal",4,11,63750,56,14.3000,7.5,52,918,178,6,19,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,12,4100.91,"Suburban",1,4303.30,26,1759.50,4930.60,6716.10,0.392379,0.00,12516.93,96.9135,-0.282051,-0.116619,-0.194848,-0.989971,0.101545,0.406178,0.00,0.00,0.00,0.00,0.00,0.00,1.92935,1.21854,0.669339,4303.30,785.7,0.029262,1173.00,0.00,12.3152,8.84906,0.00,11.9208,0.00,785.7,0.00
2381,"Internal",752,1886,110347,46,28.3000,15.2000,32,28,68,48,25,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,3,5179.67,"Suburban",1,2725.90,4888.00,301.5,2497.20,7686.70,0.488546,0.00,17608.01,73.3027,-0.282051,-0.149725,-0.127127,0.0336869,0.115531,86.8793,0.00,0.00,0.00,0.00,0.00,0.00,2.88828,0.346593,0.00,2725.90,647.7,3.28269,201,0.00,12.0972,8.91308,1.44039,11.7248,0.00,647.7,0.00
2382,"Internal",885,2602,156806,53,28.4000,12.4000,11,108,72,6,11,71,0,0,0,0,0,0,0,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,3,4121.08,"Suburban",1,3987.50,5752.50,1618.50,2649.80,10020.80,0.57445,5.51272,13810.47,15.16,-0.23481,-0.231252,-0.177641,0.948104,0.127365,112.718,110.935,0.00,0.00,0.00,0.00,0.00,1.40102,0.382096,0.00,3987.50,640.7,4.81139,208,0.00,12.0954,8.65026,0.87645,11.7181,0.00,640.7,0.00
2383,"Internal",260,801,110347,46,28.3000,15.2000,32,147,41,0,19,48,0,0,0,0,0,0,0,0,0,0,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,5,3959.50,"Suburban",1,2736.40,1690.00,1479.00,1639.60,4808.60,0.665616,22.2249,15267.24,101.6,-0.091597,-0.110048,-0.158264,1.91854,0.144976,37.6939,108.297,0.00,0.00,0.00,0.00,0.00,2.75455,0.724882,0.177798,2736.40,346.6,1.99104,239,0.00,12.0821,8.59108,1.30709,11.7217,0.00,346.6,0.00
2384,"Internal",721,1821,137214,50,36.7000,5.2,16,8,16,45,49,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,2,2681.93,"Suburban",1,2699.80,4686.50,201,2519.60,7407.10,0.483241,5.17969,9591.62,20.7188,-0.237664,-0.223457,-0.23376,-0.0227842,0.113016,81.4849,0.00,0.00,0.00,0.00,0.00,0.00,5.53781,0.226033,0.00,2699.80,646.6,3.09941,134,0.00,12.022,8.32263,0.549041,11.7516,0.00,646.6,0.00
2385,"Internal",268,438,110347,46,28.3000,15.2000,40,242,0,20,0,42,0,0,0,0,0,0,0,0,0,0,0,0,2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,5,2392.51,"Suburban",1,5439.20,1742.00,4425.00,1643.40,7810.40,0.585,7.16551,18655.15,95.5401,-0.220647,-0.118545,-0.113198,1.06041,0.130907,35.083,346.641,0.00,0.00,0.00,0.00,0.00,0.00,0.654533,0.138865,5439.20,299,3.09643,302,0.00,12.0237,8.37722,0.538041,11.7005,0.00,299,0.00
2386,"Internal",546,1854,187917,53,26.7000,9.3,32,80,237,17,439,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,11,6253.22,"Suburban",1,11005.10,3549.00,1207.50,10005.60,14762.10,0.476112,18.63,27501.85,59.6161,-0.122403,-0.168916,0.00447967,-0.0986679,0.119671,65.3405,0.00,0.00,0.00,0.00,0.00,0.00,52.5357,1.31638,0.26423,11005.10,2433.70,2.83465,805,0.00,12.1181,8.9931,1.44514,11.6774,0.00,2433.70,0.580887
2387,"Internal",224,759,110347,46,28.3000,15.2000,9,29,140,20,74,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,4,3474.09,"Suburban",1,2819.40,1456.00,408,2486.80,4350.80,0.552519,0.00,11932.77,24.684,-0.282051,-0.217897,-0.202618,0.714659,0.122676,27.4794,0.00,0.00,0.00,0.00,0.00,0.00,9.07802,0.490704,0.658403,2819.40,626.4,1.09759,272,0.00,12.0752,8.77929,1.22595,11.6778,0.00,626.4,0.984392
2388,"Internal",9,25,110347,46,28.3000,15.2000,2,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,100.73,"Suburban",1,23.1,58.5,3,20.1,81.6,0.424011,0.00,286.068,7.01146,-0.282051,-0.242677,-0.357541,-0.653268,0.101946,0.917514,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.127775,23.1,5.5,0.0344462,2,0.00,11.9519,8.74786,1.01505,11.6102,0.00,5.5,0.00
2389,"Internal",341,958,117697,50,30.8000,3.7,2,33,134,57,143,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,5,3569.20,"Suburban",1,4496.60,2216.50,553.5,4028.90,6798.90,0.535938,0.00,14736.22,4.33488,-0.282051,-0.24643,-0.165327,0.538164,0.121229,41.3391,0.00,0.00,0.00,0.00,0.00,0.00,17.3357,0.606144,0.00,4496.60,1003.50,1.6779,369,0.00,12.135,8.93201,1.36355,11.7576,0.00,1003.50,0.00
2390,"Internal",95,363,117697,50,30.8000,3.7,0,0,7,0,14,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,7708.08,"Suburban",1,481.5,617.5,31.5,450,1099.00,0.515816,76.6599,21062.30,0.00,0.374878,-0.252509,-0.0811784,0.323964,0.13217,12.5562,0.00,0.00,0.00,0.00,0.00,0.00,1.85038,0.00,0.00,481.5,113.3,0.484836,21,0.00,12.1881,8.72761,0.895605,11.8191,0.00,113.3,0.00
2391,"Internal",0,0,117697,50,30.8000,3.7,179,4794,54,0,49,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,61,11325.22,"Urban",1,16137.70,0.00,7614.00,20988.10,28602.10,0.390679,13.149,34189.90,213.97,-0.169372,0.0475146,0.0934432,-1.00807,0.1094,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.36062,6.67342,0.662249,16137.70,2752.20,0.0389342,5076.00,0.00,12.2484,8.8889,0.00,11.8804,0.00,2752.20,0.371064
2392,"Internal",40,109,118281,50,31.3000,5.7,0,1325,8,0,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,16,5311.13,"Urban",1,4133.20,260,2002.50,5575.70,7838.20,0.427612,14.295,16006.73,0.00,-0.159551,-0.252509,-0.148427,-0.614935,0.108874,4.35497,0.00,0.00,0.00,0.00,0.00,0.00,0.217749,1.74199,0.429361,4133.20,700.3,0.16508,1335.00,0.00,12.2416,8.76584,0.00,11.8908,0.00,700.3,0.567838
2393,"Internal",958,2605,118281,50,31.3000,5.7,0,25,0,0,6,64,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,5133.98,"Suburban",1,2007.40,6227.00,46.5,2025.90,8299.40,0.37744,17.3519,16001.18,0.00,-0.133355,-0.252509,-0.148501,-1.149,0.102908,98.5856,0.00,0.00,0.00,0.00,0.00,0.00,0.617446,0.00,0.145373,2007.40,516.1,3.70568,31,0.00,12.0505,8.43291,0.974132,11.7869,0.00,516.1,0.00
2394,"Internal",0,0,76956,50,25.0000,11.0000,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,0.00,"Suburban",1,0.00,0.00,0.00,0.00,0.00,,6.70933,0.00,0.00,-0.224556,-0.252509,-0.361346,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.2847,8.63197,0.00,11.9589,0.00,0.00,0.00
2395,"Internal",6,14,63750,56,14.3000,7.5,93,590,73,40,70,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,8,2072.20,"Suburban",1,4002.20,39,1299.00,4237.20,5575.20,0.368051,3.81298,7086.05,118.202,-0.249376,-0.0867682,-0.267089,-1.24894,0.0975821,0.585493,0.00,0.00,0.00,0.00,0.00,0.00,6.83075,0.780657,0.0714703,4002.20,767.1,0.0715929,866,0.00,12.2165,8.48212,0.00,11.9231,0.00,767.1,0.00
2396,"Internal",11,24,63750,56,14.3000,7.5,20,610,365,109,209,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,13,7605.99,"Suburban",1,8473.60,71.5,1969.50,8090.10,10131.10,0.32449,9.2205,31137.93,61.47,-0.203037,-0.166317,0.0528463,-1.71263,0.0997025,1.09673,0.00,0.00,0.00,0.00,0.00,0.00,20.8378,1.29613,0.749068,8473.60,1746.20,0.192519,1313.00,0.00,12.3622,9.00878,0.00,11.9789,0.00,1746.20,0.512121
2397,"Internal",3,11,63750,56,14.3000,7.5,538,931,101,10,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,21,12608.70,"Urban",1,5314.80,19.5,2392.50,5342.90,7754.90,0.430132,25.3183,32723.44,2270.20,-0.0650888,2.93071,0.0739365,-0.588112,0.115916,0.347748,0.00,0.00,0.00,0.00,0.00,0.00,1.73874,2.43424,0.64963,5314.80,930.7,0.025684,1595.00,0.00,12.3394,9.20414,0.00,11.9335,0.00,930.7,0.00
2398,"Internal",0,0,63750,56,14.3000,7.5,112,752,150,0,105,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,20,30440.41,"Downtown",1,5395.50,0.00,1678.50,5672.20,7350.70,0.352408,43.7236,107133.14,1632.35,0.0926342,2.03633,1.06372,-1.41545,0.13249,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.9114,2.6498,0.796676,5395.50,1042.50,0.101039,1119.00,0.00,12.3589,9.25455,0.00,11.9479,0.00,1042.50,0.00
2399,"Internal",0,0,63750,56,14.3000,7.5,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,0.00,"Rural",,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,-0.282051,-0.252509,-0.361346,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.3015,8.65896,0.00,11.965,0.00,0.00,0.00
2400,"Internal",820,1897,82924,66,20.0000,10.2000,27,83,31,0,0,57,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,2,4958.91,"Suburban",1,2061.60,5330.00,211.5,2065.90,7607.40,0.434592,20.6605,17463.59,61.9814,-0.105003,-0.1656,-0.129048,-0.540629,0.111097,91.0996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.222194,0.302518,2061.60,502.2,3.42015,141,0.00,12.0694,8.47674,0.881506,11.7871,0.00,502.2,0.00
2401,"Internal",967,1675,82924,66,20.0000,10.2000,8,24,106,97,135,14,0,0,0,0,0,0,0,11,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,8,9859.43,"Suburban",1,5626.10,6285.50,586.5,5102.00,11974.00,0.540498,70.8531,49905.62,33.3427,0.325117,-0.205756,0.302492,0.586698,0.145887,141.073,3.06363,0.00,0.00,0.00,0.00,0.00,19.6947,1.1671,0.765385,5626.10,1296.60,5.45506,370,0.00,12.2497,8.97127,0.98781,11.8534,0.00,1296.60,0.00
2402,"Internal",499,1379,82924,66,20.0000,10.2000,12,131,175,0,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,5,2770.90,"Suburban",1,2488.00,3243.50,487.5,2341.10,6072.10,0.559574,4.18647,8473.55,16.7459,-0.246175,-0.229028,-0.248632,0.789753,0.123162,61.4579,0.00,0.00,0.00,0.00,0.00,0.00,0.862134,0.61581,0.140232,2488.00,559.7,2.31357,325,0.00,12.0735,8.48297,1.12434,11.795,0.00,559.7,0.00
