taz,airport_productions,lng,lat,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighEarn,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,TraumaLevel,ParkCostW,ParkCostO,ParkCostU,ADT,PCTCV,PCTAUTOEE,PCTCVEE,dist_to_airport_miles,employment,workers,high_earners,high_earn_distance,observed_productions,estimated_productions
1078,0,-78.55415069642622,35.381184084126446,Internal,231,575,38313,37,19.8,10.6,0,0,0,575,82,22,200,20,71,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.935501,395,212.75,34.04,2550.80445404,0,8.12393779514872
1079,1,-78.64875806081812,35.55452967777229,Internal,187,506,58603,50,19.9,15.3,0,0,0,506,16,7,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.948357,29,253,58.190000000000005,3895.7248938300004,1.0764373662609183,3.13620492926965
1080,4,-78.64031059797338,35.53683590207367,Internal,516,1462,58603,50,19.9,15.3,0,0,0,1462,0,25,13,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.526276,38,731,307.02,20424.89725752,4.305749465043673,0
1081,0,-78.62102215817217,35.509018753654146,Internal,431,1234,83810,44,23.5,11.8,0,0,0,1234,0,13,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.901527,17,542.96,152.02880000000002,10170.9588679776,0,0.902732371764983
1082,0,-78.67856451497126,35.532406010341965,Internal,206,602,58603,50,19.9,15.3,0,0,0,602,14,14,1,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.283463,34,301,69.23,4519.57414349,0,3.2779037968213567
1084,2,-78.61620441422285,35.52974657527635,Internal,451,1236,74141,50,21.7,11.1,0,0,0,1236,16,24,37,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.699165,77,618,142.14000000000001,9622.7593131,2.1528747325218367,1.6622544150232
1085,10,-78.6135302360279,35.55302427511031,Internal,829,2266,74141,50,21.7,11.1,0,0,0,2266,10,72,12,0,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.268433,104,1133,532.51,36353.623256830004,10.764373662609184,0
1086,21,-78.55812519739554,35.5387132818632,Internal,938,2690,61852,46,21.5,6.6,0,0,0,2690,175,51,86,42,111,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.755287,465,1237.4,272.228,17083.746269436,22.605184691479284,7.7030864488956
1087,12,-78.57973901986014,35.54166998224563,Internal,416,1196,66786,50,30.6,10,0,0,3,1199,6,16,74,11,231,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.646507,338,598,83.72000000000001,5161.045566040001,12.91724839513102,8.172678117453408
1088,1,-78.59109025418334,35.50313542609371,Internal,586,1569,83810,44,23.5,11.8,0,0,0,1569,27,60,28,0,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.415604,165,690.36,241.62599999999998,16772.614732103997,1.0764373662609183,0
1089,0,-78.5912195708802,35.532905630035806,Internal,337,934,66786,50,30.6,10,0,0,0,934,13,76,7,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,61.783268,101,467,135.42999999999998,8367.307985239999,0,4.360352880514402
1092,0,-78.48348823226975,35.491590375646616,Internal,571,1570,62711,46,33.3,11.4,0,0,0,1570,19,22,14,3,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.725258,73,722.2,173.328,11912.011518624,0,0.3619839038295194
1093,0,-78.53421589992124,35.49030175107354,Internal,261,691,62711,46,33.3,11.4,0,0,0,691,9,26,45,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.664421,84,317.86,47.679,3464.566928859,0,3.4038412895537986
1095,5,-78.56561625513496,35.5031348782863,Internal,134,372,83810,44,23.5,11.8,0,0,0,372,0,193,1,0,60,22,0,0,0,0,0,0,0,0,0,0,0,0,1720,0,0,0,0,0,0,0,0,0,0,70.9114,254,163.68,36.0096,2553.49114944,5.382186831304592,6.432129811056699
1096,0,-78.51894798511924,35.44647420648688,Internal,319,809,50795,46,19.7,16.1,0,0,0,809,13,63,27,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.790672,103,372.14000000000004,156.2988,12002.2898847936,0,0
1097,0,-78.55576153974556,35.444134479734366,Internal,340,855,50176,44,31.3,6.7,0,0,0,855,94,46,12,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.085846,154,376.2,109.09799999999998,7973.519626908,0,1.9470081535284103
1099,2,-78.65470133765703,35.50444270201548,Internal,350,962,59390,44,24.4,7.9,0,0,0,962,14,36,10,9,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.035378,74,423.28000000000003,118.51840000000001,7707.8889439552,2.1528747325218367,3.0572727198277088
1100,0,-78.63793205399557,35.482154336487355,Internal,434,1206,59390,44,24.4,7.9,0,0,0,1206,13,17,30,15,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.802818,85,530.64,137.9664,9078.5779093152,0,2.593714109553095
1101,0,-78.59634672680231,35.4538866972749,Internal,374,1019,50176,44,31.3,6.7,0,0,0,1019,7,38,22,2,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.07708,76,448.36,67.254,4780.21793832,0,2.841750570415658
1103,0,-78.24703591520971,35.766102466833395,Internal,425,1246,50558,43,26.5,13.6,0,0,0,1246,28,25,2,1,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.002876,61,535.78,150.0184,10351.7010529184,0,0.7082975522641541
1104,0,-78.20773188779371,35.82279579793384,Internal,241,599,38821,35,16.7,15.3,0,10,27,636,10,4,43,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.188705,58,209.64999999999998,54.50899999999999,3716.8981208449995,0,3.444445393357187
1105,7,-78.21806608628447,35.857960337159476,Internal,231,571,38821,35,16.7,15.3,0,0,0,571,0,10,8,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.745148,22,199.85,65.9505,4401.875883174001,7.535061563826428,2.901296876831773
1106,4,-78.22650858271447,35.77669335914588,Internal,388,1141,41500,35,31.5,13.6,0,0,0,1141,92,8,8,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.884865,108,399.34999999999997,167.72699999999998,11218.397751855,4.305749465043673,1.8560331514647608
1108,2,-78.18375862970048,35.786158533928585,Internal,175,417,39857,35,36.9,12.1,0,0,0,417,387,25,13,6,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.849792,443,145.95,46.704,3262.2646855679995,2.1528747325218367,8.897946482577648
1112,0,-79.12583347742274,35.91312498653676,Internal,251,671,108851,42,24,18.1,0,0,0,671,12,22,27,0,4,41,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.053018,65,281.82,115.54619999999998,1277.1342284315997,0,20.065575598796407
1116,2,-79.07115778149955,35.913294491831635,Internal,78,126,36840,57,19,8.8,0,0,0,126,34,93,133,23,344,24,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1522,627,71.82,17.2368,243.93864096,2.1528747325218367,15.028340931792894
1121,8,-79.07826188702862,35.946052129709116,Internal,241,583,120139,53,26,12.7,0,0,0,583,1,327,24,5,28,46,0,0,0,0,0,25,0,0,0,0,0,0,2771,0,0,0,0,0,0,0,0,0,0,10.768765,385,308.99,142.1354,1530.622720781,8.611498930087347,28.20058253142797
1123,0,-79.07068133669875,35.90961898900745,Internal,0,0,81339,57,9.9,8.3,0,0,0,0,14,69,19,7,172,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.059117,281,0,0,0,0,8.0055581310492
1129,0,-79.07424334097328,35.910672209852876,Internal,11,12,65764,57,2.5,16.6,0,0,0,12,13,31,177,1,73,26,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.864254,295,6.84,1.7784,24.656189313600002,0,8.423457335175744
1133,6,-79.09506607326405,35.91580407080034,Internal,303,472,37133,53,11.7,7.7,0,0,0,472,7,215,86,48,111,29,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.766804,467,250.16000000000003,72.5464,926.1856697056002,6.45862419756551,19.803302852803693
1134,0,-79.09077967734011,35.90791940104093,Internal,419,847,37133,53,11.7,7.7,0,0,0,847,19,8,129,0,135,40,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.293248,291,448.91,179.56400000000002,2386.988783872,0,30.553393273788068
1135,4,-79.0892560238065,35.914850465386095,Internal,321,532,37133,53,11.7,7.7,0,6,0,538,3,3,18,0,33,18,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.000457,57,281.96000000000004,50.75280000000001,659.8095940296001,4.305749465043673,11.198781604427085
1137,6,-79.07757949918297,35.905729710158845,Internal,1103,2799,32317,53,25.2,4,0,0,0,2799,120,69,137,0,316,20,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.235616,642,1483.47,296.694,4223.621853504001,6.45862419756551,49.386447829366055
1141,16,-79.08084958482362,35.89601161905557,Internal,999,1919,56806,59,12.9,7.1,0,0,0,1919,4,26,172,5,5,48,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.998068,212,1132.21,543.4608,8150.862033734399,17.222997860174694,72.30061339764532
1145,3,-79.11436266559085,35.87908894834578,Internal,117,321,123162,59,23.6,15.7,0,0,0,321,2,3,23,0,0,46,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.564327,28,189.39,87.1194,1268.8354296438001,3.229312098782755,14.980799597141703
1152,0,-79.19008902244664,36.144354917614024,Internal,307,810,67500,49,19.6,16.3,0,0,0,810,14,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.845592,22,396.9,99.225,1373.8288662,0,16.559340238198025
1154,0,-79.14605991918978,36.144880616537634,Internal,410,1038,67500,49,19.6,16.3,0,0,0,1038,17,17,15,2,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.492417,63,508.62,183.1032,2653.6079284343996,0,27.15639133900876
1163,0,-79.01998886505996,36.161297341201404,Internal,355,890,79286,49,20.1,16.4,0,0,0,890,52,42,21,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.680086,131,436.09999999999997,26.165999999999997,462.6171302759999,0,8.82639244114068
1172,0,-79.02670451662614,36.096667786843994,Internal,182,448,74647,43,26.5,19.5,0,0,0,448,4,12,13,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.406096,34,192.64,67.42399999999999,836.4686167039999,0,13.075586537606457
1175,0,-78.99427898491767,36.129701729059605,Internal,170,437,74647,43,26.5,19.5,0,0,0,437,2,14,46,48,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.414026,110,187.91,65.76849999999999,1013.7573689809998,0,13.40215784058681
1176,0,-79.0721509207378,36.112617145276374,Internal,237,618,74647,43,26.5,19.5,0,0,0,618,6,23,5,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.35742,41,265.74,103.63860000000001,1280.7057084120001,0,17.795625884772495
1179,0,-79.01434944824346,36.065142688872754,Internal,250,636,39086,43,20.1,11.8,0,0,0,636,0,26,30,0,0,30,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.823401,56,273.48,82.044,1134.127111644,0,14.929225890924146
1185,4,-79.04842465072534,36.04215701960309,Internal,348,998,79076,43,26.7,12.5,0,0,0,998,12,19,38,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.676548,72,429.14,227.4442,2428.3189186216,4.305749465043673,35.04871107731084
1187,0,-79.0919805258723,36.09333463600669,Internal,352,979,95462,47,32.2,15.6,0,0,0,979,24,199,19,3,18,44,0,0,0,0,0,0,0,0,0,0,0,0,1953,0,0,0,0,0,0,0,0,0,0,9.643037,263,460.13,202.4572,1952.3022705163999,0,35.036748722607065
1188,3,-79.09344204397712,36.081550161811904,Internal,161,354,95462,47,32.2,15.6,0,2,0,356,24,16,141,12,108,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.476736,301,166.38,51.577799999999996,437.2113940608,3.229312098782755,15.40584561740567
1189,7,-79.07384017333679,36.09445555240945,Internal,674,1886,95462,47,32.2,15.6,0,0,0,1886,4,5,46,13,127,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.149153,195,886.42,203.8766,2069.1748065198,7.535061563826428,33.97993552574257
1191,0,-79.06168580746687,36.0744327094041,Internal,203,469,88250,47,22.4,17.7,0,0,0,469,5,40,39,0,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.703638,109,220.42999999999998,50.698899999999995,593.3615725981999,0,12.110409789440093
1192,18,-79.0755930659851,36.059842007309186,Internal,181,400,88250,47,22.4,17.7,0,0,98,498,518,166,465,20,13,42,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,9.193005,1182,188,78.96,725.8796747999999,19.37587259269653,31.537449697868233
1194,2,-79.08628730500368,36.07430823726754,Internal,178,373,88250,47,22.4,17.7,0,0,158,531,101,414,151,119,4,44,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,8.649247,789,175.31,77.1364,667.1717762908,2.1528747325218367,25.82445781310085
1195,8,-79.10920764666096,36.0729291074875,Internal,207,413,69653,47,22.3,15,0,0,0,413,62,83,235,16,164,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.337149,560,194.10999999999999,40.763099999999994,339.84803840189994,8.611498930087347,17.60660799055387
1196,4,-79.11135420116256,36.08119959598978,Internal,700,1638,69653,47,22.3,15,0,5,1,1644,24,275,377,93,142,24,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,0,0,0,0,0,8.578797,911,769.8599999999999,184.76639999999998,1585.0734380207998,4.305749465043673,42.39141797557215
1198,24,-79.12936362523013,36.0686933310585,Internal,301,666,57955,47,6.2,17.6,0,4,0,670,104,69,311,146,216,21,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,6.728407,846,313.02,65.73419999999999,442.2864514193999,25.83449679026204,25.41181202362868
1199,0,-79.1590255569907,36.10354301872098,Internal,238,629,42232,45,17,12.4,0,0,0,629,5,18,20,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36462,45,283.05,87.7455,821.70326421,0,16.547878260358157
1200,3,-79.12537395283908,36.09392576954108,Internal,420,1087,42232,45,17,12.4,0,0,2,1089,47,67,52,25,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.208367,196,489.15000000000003,269.0325,2477.3499949275006,3.229312098782755,43.378679007393025
1201,5,-79.1614046032041,36.07851863038965,Internal,67,152,42232,45,17,12.4,0,0,0,152,38,21,26,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.531118,93,68.4,4.788000000000001,36.05899298400001,5.382186831304592,6.009329627170935
1202,0,-79.1254377487744,36.11276726726865,Internal,107,259,42232,45,17,12.4,0,0,0,259,34,54,8,0,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.352911,106,116.55,39.627,449.88180419700006,0,10.676132688212121
1204,4,-79.19484839126054,36.093541637775026,Internal,196,485,88393,45,17.5,17.9,0,0,0,485,0,5,0,41,0,40,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,9.309508,46,218.25,87.30000000000001,812.7200484,4.305749465043673,16.514872147554335
1205,5,-79.1979057959941,36.07972310675229,Internal,171,392,55982,45,25.6,9.6,0,0,0,392,255,10,6,1,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.308795,287,176.4,67.032,556.95514644,5.382186831304592,17.37016540960992
1206,23,-79.23023871831413,36.09846883728319,Internal,710,1760,56250,45,27.2,12.9,0,0,0,1760,81,37,23,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.362332,165,792,79.2,662.2966944000001,24.75805942400112,17.310830791145893
1207,22,-79.14250196101925,36.055681219695366,Internal,172,450,51442,44,24.8,11.1,0,0,0,450,5,185,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1612,0,0,0,0,0,0,0,0,0,0,6.478468,200,198,99,641.368332,23.681622057740203,21.056697060509922
1208,8,-79.20875211495618,36.06117953306735,Internal,475,1186,72827,44,26.1,17.9,0,0,0,1186,0,43,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,6.995119,43,521.84,156.552,1095.099869688,8.611498930087347,26.861662364436917
1209,35,-79.16272871627174,36.037392160940335,Internal,181,466,72827,44,26.1,17.9,0,0,0,466,13,3,4,0,4,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.681762,24,205.04,61.51199999999999,349.496544144,37.675307819132144,13.314555526985373
1210,6,-79.19597724742975,36.03219819156397,Internal,115,282,72827,44,26.1,17.9,0,8,0,290,12,14,13,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.675042,56,124.08,37.224,136.799763408,6.45862419756551,10.436479774337643
1212,17,-79.12004956992577,36.05697284588942,Internal,323,806,51442,44,24.8,11.1,0,0,0,806,2,2,9,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.929797,14,354.64,106.392,630.882962424,18.299435226435612,19.636103978097943
1213,7,-79.12110255264122,36.0333382369523,Internal,258,648,51442,44,24.8,11.1,0,0,0,648,2,13,4,0,9,30,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.519811,28,285.12,85.536,472.142553696,7.535061563826428,16.907876179966376
1214,9,-79.10889039501245,36.048314643520406,Internal,777,1892,54864,44,28.5,7.2,0,0,0,1892,2,7,61,40,86,22,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.551119,196,832.48,183.1456,1199.8086199264,9.687936296348266,33.03383392930956
1216,0,-79.05439211722599,36.00557560517243,Internal,142,364,95750,52,22,17.8,0,0,0,364,6,0,11,0,0,36,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5138,17,189.28,68.1408,920.84114304,0,12.718647344890949
1217,0,-79.07039923237544,35.98347452786351,Internal,80,239,95750,52,22,17.8,0,0,0,239,5,5,8,0,42,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.376908,60,124.28,0,0,0,4.86777707353287
1229,2,-79.05323682100914,35.967595426413695,Internal,65,129,98092,46,22.8,28,0,0,0,129,48,0,156,7,222,13,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.799994,433,59.34,7.714200000000001,98.74171371480001,2.1528747325218367,11.136664627552165
1230,0,-79.05714914887359,35.9651514812773,Internal,0,0,98092,46,22.8,28,0,0,0,0,10,41,369,13,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.629482,435,0,0,0,0,10.192066198277775
1232,0,-79.06258961550292,35.95733987922988,Internal,558,1798,133401,46,29.2,7.4,0,36,0,1834,7,58,73,3,9,37,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.128643,150,827.08,306.0196,4017.6220794028004,0,44.46847086771941
1234,0,-79.01838542593441,35.957312002906,Internal,317,1030,98092,46,22.8,28,0,0,0,1030,0,8,32,17,0,45,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.912773,57,473.8,213.21,3819.1823313300006,0,28.73143197963642
1237,7,-79.00824390917118,35.949498576082284,Internal,445,980,64447,46,29.7,10.9,0,0,0,980,66,528,1590,23,286,51,0,0,0,0,0,162,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.924906,2493,450.8,229.90800000000002,3891.1712886480004,7.535061563826428,65.812408603763
1246,17,-79.08843424254664,35.98005420661895,Internal,70,167,89706,48,28.4,19.9,0,0,0,167,197,83,104,7,0,14,0,0,0,0,0,6,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,11.202678,391,80.16,11.2224,125.72093358720001,18.299435226435612,11.031936981536791
1248,7,-79.13156993244154,35.980001833593455,Internal,83,221,89706,48,28.4,19.9,0,0,0,221,13,13,5,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.164164,31,106.08,9.5472,49.3033065408,7.535061563826428,5.85991410944755
1251,0,-79.15656019442805,35.94946924451537,Internal,368,848,61486,48,23.1,16.3,0,0,0,848,32,9,13,0,6,37,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.348798,60,407.03999999999996,150.60479999999998,956.1594530304,0,26.524974757828996
1252,9,-79.14949028745495,36.00648315366699,Internal,120,282,61486,48,23.1,16.3,0,0,0,282,20,11,5,0,10,34,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25877,46,135.35999999999999,46.0224,149.976416448,9.687936296348266,11.676638531817902
1253,10,-79.15131014310316,35.98410374675953,Internal,46,106,61486,48,23.1,16.3,0,0,0,106,20,0,0,1,2,31,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.790201,23,50.879999999999995,15.772799999999998,59.782082332799995,10.764373662609184,6.721143846240891
1256,0,-79.13157735052754,35.99837396569502,Internal,40,89,61486,48,23.1,16.3,0,0,0,89,2,5,5,0,0,34,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60367,12,42.72,14.5248,66.86738601600001,0,6.344388711666744
1258,21,-79.18341651685596,35.94877657418634,Internal,344,790,79737,50,20.3,19.5,0,0,0,790,16,32,68,11,18,56,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5.086849,145,395,221.20000000000002,1125.2109988,22.605184691479284,38.64814134558297
1259,0,-79.24734434557325,35.99552166990442,Internal,169,419,79737,50,20.3,19.5,0,0,0,419,5,11,33,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.565385,49,209.5,73.32499999999999,408.08185512499995,0,15.413194121853989
1260,9,-79.17394749183538,35.98782369220514,Internal,85,181,79737,50,20.3,19.5,0,0,0,181,14,15,13,0,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.782669,55,90.5,38.01,105.76924868999998,9.687936296348266,10.633977800699201
1262,8,-79.22034563095542,36.01224544041866,Internal,145,376,79737,50,20.3,19.5,0,0,0,376,4,26,12,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.426589,45,188,65.8,225.46955619999997,8.611498930087347,14.64364369256197
1263,0,-79.21209554540476,35.91198312217488,Internal,254,574,59571,50,28.2,14.1,0,0,0,574,10,41,58,2,9,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.434428,120,287,57.400000000000006,484.1361672000001,0,13.645945168908675
1264,0,-79.24937742302502,35.91899414823428,Internal,205,462,59571,50,28.2,14.1,0,0,0,462,11,15,14,7,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.590683,60,231,80.85,694.55672055,0,15.997630003487648
1265,19,-79.21996452849788,35.96244517889551,Internal,219,519,79737,50,20.3,19.5,0,0,0,519,22,57,68,0,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.277,178,259.5,72.66000000000001,383.4268200000001,20.45230995895745,17.20509206552596
1266,0,-79.1705405786913,35.88321083375515,Internal,323,767,68578,50,11.7,18.4,0,0,0,767,5,13,22,0,1,66,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.050881,41,383.5,253.11,3050.1984899100003,0,37.04223835368366
1267,0,-79.16494088559688,35.911050529376645,Internal,194,407,68578,50,11.7,18.4,0,0,0,407,5,28,37,12,2,35,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.010272,84,203.5,71.225,641.7566232,0,14.931540134038695
1281,0,-79.05360094902413,35.919520832472045,Internal,870,1870,21100,50,2.5,2.7,40,0,0,1910,0,236,224,7,148,20,0,40,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295768,615,935,187,2673.3086160000003,0,35.56791437480077
1285,0,-79.03552733729624,35.90581605608288,Internal,93,240,126458,54,13.9,18.7,0,0,0,240,0,247,55,20,5,33,0,0,0,0,0,56,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,17.150053,327,129.60000000000002,42.76800000000001,733.4734667040001,0,13.54340159270712
1291,0,-79.05181959737138,35.913170659240954,Internal,1,2,68211,48,22,14,284,0,0,286,12,1023,115,9,243,22,0,284,0,0,0,0,0,0,0,470,0,0,0,0,0,0,392,225,127,0,0,0,0,16.005014,1402,0.96,0.2112,3.3802589567999997,0,23.94641764372301
1292,0,-79.05427520720195,35.909454042410616,Internal,0,0,68211,48,22,14,0,0,0,0,50,2,0,274,35,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,225,127,0,0,0,0,16.566677,361,0,0,0,0,9.141406477661448
1293,0,-79.05016285115258,35.91060084042005,Internal,0,0,68211,48,22,14,365,0,0,365,50,1137,306,138,203,22,0,365,0,0,0,0,0,0,0,2582,0,0,0,0,0,0,392,225,127,0,0,0,0,15.965745,1834,0,0,0,0,30.05521415965944
